ags,municipality_name,source
08237002,Alpirsbach-_Stadt,legacy-ltw26-bw
08237004,Baiersbronn,legacy-ltw26-bw
08237019,Dornstetten-_Stadt,legacy-ltw26-bw
08237024,Empfingen,legacy-ltw26-bw
08237027,Eutingen_im_Gäu,legacy-ltw26-bw
08237028,Freudenstadt-_Stadt,legacy-ltw26-bw
08237030,Glatten,legacy-ltw26-bw
08237032,Grömbach,legacy-ltw26-bw
08237040,Horb_am_Neckar-_Stadt,legacy-ltw26-bw
08237045,Loßburg,legacy-ltw26-bw
08237054,Pfalzgrafenweiler,legacy-ltw26-bw
08237061,Schopfloch,legacy-ltw26-bw
08237072,Wörnersberg,legacy-ltw26-bw
08237073,Seewald,legacy-ltw26-bw
08237074,Waldachtal,legacy-ltw26-bw
08237075,Bad_Rippoldsau-Schapbach,legacy-ltw26-bw
08311000,Freiburg_im_Breisgau,legacy-ltw26-bw
08315003,Au,legacy-ltw26-bw
08315004,Auggen,legacy-ltw26-bw
08315006,Bad_Krozingen-_Stadt,legacy-ltw26-bw
08315007,Badenweiler,legacy-ltw26-bw
08315008,Ballrechten-Dottingen,legacy-ltw26-bw
08315013,Bötzingen,legacy-ltw26-bw
08315014,Bollschweil,legacy-ltw26-bw
08315015,Breisach_am_Rhein-_Stadt,legacy-ltw26-bw
08315016,Breitnau,legacy-ltw26-bw
08315020,Buchenbach,legacy-ltw26-bw
08315022,Buggingen,legacy-ltw26-bw
08315028,Ebringen,legacy-ltw26-bw
08315030,Eichstetten_am_Kaiserstuhl,legacy-ltw26-bw
08315031,Eisenbach_(Hochschwarzwald),legacy-ltw26-bw
08315033,Eschbach,legacy-ltw26-bw
08315037,Feldberg_(Schwarzwald),legacy-ltw26-bw
08315039,Friedenweiler,legacy-ltw26-bw
08315041,Glottertal,legacy-ltw26-bw
08315043,Gottenheim,legacy-ltw26-bw
08315047,Gundelfingen,legacy-ltw26-bw
08315048,Hartheim_am_Rhein,legacy-ltw26-bw
08315050,Heitersheim-_Stadt,legacy-ltw26-bw
08315051,Heuweiler,legacy-ltw26-bw
08315052,Hinterzarten,legacy-ltw26-bw
08315056,Horben,legacy-ltw26-bw
08315059,Ihringen,legacy-ltw26-bw
08315064,Kirchzarten,legacy-ltw26-bw
08315068,Lenzkirch,legacy-ltw26-bw
08315070,Löffingen-_Stadt,legacy-ltw26-bw
08315072,Merdingen,legacy-ltw26-bw
08315073,Merzhausen,legacy-ltw26-bw
08315074,Müllheim-_Stadt,legacy-ltw26-bw
08315076,Neuenburg_am_Rhein-_Stadt,legacy-ltw26-bw
08315084,Oberried,legacy-ltw26-bw
08315089,Pfaffenweiler,legacy-ltw26-bw
08315094,St._Märgen,legacy-ltw26-bw
08315095,St._Peter,legacy-ltw26-bw
08315098,Schallstadt,legacy-ltw26-bw
08315102,Schluchsee,legacy-ltw26-bw
08315107,Sölden,legacy-ltw26-bw
08315108,Staufen_im_Breisgau-_Stadt,legacy-ltw26-bw
08315109,Stegen,legacy-ltw26-bw
08315111,Sulzburg-_Stadt,legacy-ltw26-bw
08315113,Titisee-Neustadt-_Stadt,legacy-ltw26-bw
08315115,Umkirch,legacy-ltw26-bw
08315125,Wittnau,legacy-ltw26-bw
08315130,Münstertal/Schwarzwald,legacy-ltw26-bw
08315131,Ehrenkirchen,legacy-ltw26-bw
08315132,March,legacy-ltw26-bw
08315133,Vogtsburg_im_Kaiserstuhl-_Stadt,legacy-ltw26-bw
08316002,Bahlingen_am_Kaiserstuhl,legacy-ltw26-bw
08316003,Biederbach,legacy-ltw26-bw
08316009,Denzlingen,legacy-ltw26-bw
08316010,Elzach-_Stadt,legacy-ltw26-bw
08316011,Emmendingen-_Stadt,legacy-ltw26-bw
08316012,Endingen_am_Kaiserstuhl-_Stadt,legacy-ltw26-bw
08316013,Forchheim,legacy-ltw26-bw
08316014,Gutach_im_Breisgau,legacy-ltw26-bw
08316017,Herbolzheim-_Stadt,legacy-ltw26-bw
08316020,Kenzingen-_Stadt,legacy-ltw26-bw
08316024,Malterdingen,legacy-ltw26-bw
08316036,Reute,legacy-ltw26-bw
08316037,Riegel_am_Kaiserstuhl,legacy-ltw26-bw
08316038,Sasbach_am_Kaiserstuhl,legacy-ltw26-bw
08316039,Sexau,legacy-ltw26-bw
08316042,Simonswald,legacy-ltw26-bw
08316043,Teningen,legacy-ltw26-bw
08316045,Vörstetten,legacy-ltw26-bw
08316049,Weisweil,legacy-ltw26-bw
08316051,Wyhl_am_Kaiserstuhl,legacy-ltw26-bw
08316053,Rheinhausen,legacy-ltw26-bw
08316054,Freiamt,legacy-ltw26-bw
08316055,Winden_im_Elztal,legacy-ltw26-bw
08316056,Waldkirch-_Stadt,legacy-ltw26-bw
08317001,Achern-_Stadt,legacy-ltw26-bw
08317005,Appenweier,legacy-ltw26-bw
08317008,Bad_Peterstal-Griesbach,legacy-ltw26-bw
08317009,Berghaupten,legacy-ltw26-bw
08317011,Biberach,legacy-ltw26-bw
08317021,Durbach,legacy-ltw26-bw
08317026,Ettenheim-_Stadt,legacy-ltw26-bw
08317029,Fischerbach,legacy-ltw26-bw
08317031,Friesenheim,legacy-ltw26-bw
08317034,Gengenbach-_Stadt,legacy-ltw26-bw
08317039,Gutach_(Schwarzwaldbahn),legacy-ltw26-bw
08317040,Haslach_im_Kinzigtal-_Stadt,legacy-ltw26-bw
08317041,Hausach-_Stadt,legacy-ltw26-bw
08317046,Hofstetten,legacy-ltw26-bw
08317047,Hohberg,legacy-ltw26-bw
08317051,Hornberg-_Stadt,legacy-ltw26-bw
08317056,Kappelrodeck,legacy-ltw26-bw
08317057,Kehl-_Stadt,legacy-ltw26-bw
08317059,Kippenheim,legacy-ltw26-bw
08317065,Lahr/Schwarzwald-_Stadt,legacy-ltw26-bw
08317067,Lautenbach,legacy-ltw26-bw
08317068,Lauf,legacy-ltw26-bw
08317073,Mahlberg-_Stadt,legacy-ltw26-bw
08317075,Meißenheim,legacy-ltw26-bw
08317078,Mühlenbach,legacy-ltw26-bw
08317085,Nordrach,legacy-ltw26-bw
08317088,Oberharmersbach,legacy-ltw26-bw
08317089,Oberkirch-_Stadt,legacy-ltw26-bw
08317093,Oberwolfach,legacy-ltw26-bw
08317096,Offenburg-_Stadt,legacy-ltw26-bw
08317097,Ohlsbach,legacy-ltw26-bw
08317098,Oppenau-_Stadt,legacy-ltw26-bw
08317100,Ortenberg,legacy-ltw26-bw
08317102,Ottenhöfen_im_Schwarzwald,legacy-ltw26-bw
08317110,Renchen-_Stadt,legacy-ltw26-bw
08317113,Ringsheim,legacy-ltw26-bw
08317114,Rust,legacy-ltw26-bw
08317116,Sasbach,legacy-ltw26-bw
08317118,Sasbachwalden,legacy-ltw26-bw
08317121,Schuttertal,legacy-ltw26-bw
08317122,Schutterwald,legacy-ltw26-bw
08317126,Seebach,legacy-ltw26-bw
08317127,Seelbach,legacy-ltw26-bw
08317129,Steinach,legacy-ltw26-bw
08317141,Willstätt,legacy-ltw26-bw
08317145,Wolfach-_Stadt,legacy-ltw26-bw
08317146,Zell_am_Harmersbach-_Stadt,legacy-ltw26-bw
08317150,Schwanau,legacy-ltw26-bw
08317151,Neuried,legacy-ltw26-bw
08317152,Kappel-Grafenhausen,legacy-ltw26-bw
08317153,Rheinau-_Stadt,legacy-ltw26-bw
08325001,Aichhalden,legacy-ltw26-bw
08325009,Bösingen,legacy-ltw26-bw
08325011,Dietingen,legacy-ltw26-bw
08325012,Dornhan-_Stadt,legacy-ltw26-bw
08325014,Dunningen,legacy-ltw26-bw
08325015,Epfendorf,legacy-ltw26-bw
08325024,Hardt,legacy-ltw26-bw
08325036,Lauterbach,legacy-ltw26-bw
08325045,Oberndorf_am_Neckar-_Stadt,legacy-ltw26-bw
08325049,Rottweil-_Stadt,legacy-ltw26-bw
08325050,Schenkenzell,legacy-ltw26-bw
08325051,Schiltach-_Stadt,legacy-ltw26-bw
08325053,Schramberg-_Stadt,legacy-ltw26-bw
08325057,Sulz_am_Neckar-_Stadt,legacy-ltw26-bw
08325060,Villingendorf,legacy-ltw26-bw
08325061,Vöhringen,legacy-ltw26-bw
08325064,Wellendingen,legacy-ltw26-bw
08325069,Zimmern_ob_Rottweil,legacy-ltw26-bw
08325070,Fluorn-Winzeln,legacy-ltw26-bw
08325071,Eschbronn,legacy-ltw26-bw
08325072,Deißlingen,legacy-ltw26-bw
08326003,Bad_Dürrheim-_Stadt,legacy-ltw26-bw
08326005,Blumberg-_Stadt,legacy-ltw26-bw
08326006,Bräunlingen-_Stadt,legacy-ltw26-bw
08326010,Dauchingen,legacy-ltw26-bw
08326012,Donaueschingen-_Stadt,legacy-ltw26-bw
08326017,Furtwangen_im_Schwarzwald-_Stadt,legacy-ltw26-bw
08326020,Gütenbach,legacy-ltw26-bw
08326027,Hüfingen-_Stadt,legacy-ltw26-bw
08326031,Königsfeld_im_Schwarzwald,legacy-ltw26-bw
08326037,Mönchweiler,legacy-ltw26-bw
08326041,Niedereschach,legacy-ltw26-bw
08326052,St._Georgen_im_Schwarzwald-_Stadt,legacy-ltw26-bw
08326054,Schönwald_im_Schwarzwald,legacy-ltw26-bw
08326055,Schonach_im_Schwarzwald,legacy-ltw26-bw
08326060,Triberg_im_Schwarzwald-_Stadt,legacy-ltw26-bw
08326061,Tuningen,legacy-ltw26-bw
08326065,Unterkirnach,legacy-ltw26-bw
08326068,Vöhrenbach-_Stadt,legacy-ltw26-bw
08326074,Villingen-Schwenningen-_Stadt,legacy-ltw26-bw
08326075,Brigachtal,legacy-ltw26-bw
08327002,Aldingen,legacy-ltw26-bw
08327004,Bärenthal,legacy-ltw26-bw
08327005,Balgheim,legacy-ltw26-bw
08327006,Böttingen,legacy-ltw26-bw
08327007,Bubsheim,legacy-ltw26-bw
08327008,Buchheim,legacy-ltw26-bw
08327009,Deilingen,legacy-ltw26-bw
08327010,Denkingen,legacy-ltw26-bw
08327011,Dürbheim,legacy-ltw26-bw
08327012,Durchhausen,legacy-ltw26-bw
08327013,Egesheim,legacy-ltw26-bw
08327016,Fridingen_an_der_Donau-_Stadt,legacy-ltw26-bw
08327017,Frittlingen,legacy-ltw26-bw
08327018,Geisingen-_Stadt,legacy-ltw26-bw
08327019,Gosheim,legacy-ltw26-bw
08327020,Gunningen,legacy-ltw26-bw
08327023,Hausen_ob_Verena,legacy-ltw26-bw
08327025,Immendingen,legacy-ltw26-bw
08327027,Irndorf,legacy-ltw26-bw
08327029,Königsheim,legacy-ltw26-bw
08327030,Kolbingen,legacy-ltw26-bw
08327033,Mahlstetten,legacy-ltw26-bw
08327036,Mühlheim_an_der_Donau-_Stadt,legacy-ltw26-bw
08327038,Neuhausen_ob_Eck,legacy-ltw26-bw
08327040,Reichenbach_am_Heuberg,legacy-ltw26-bw
08327041,Renquishausen,legacy-ltw26-bw
08327046,Spaichingen-_Stadt,legacy-ltw26-bw
08327048,Talheim,legacy-ltw26-bw
08327049,Trossingen-_Stadt,legacy-ltw26-bw
08327050,Tuttlingen-_Stadt,legacy-ltw26-bw
08327051,Wehingen,legacy-ltw26-bw
08327054,Wurmlingen,legacy-ltw26-bw
08327055,Seitingen-Oberflacht,legacy-ltw26-bw
08327056,Rietheim-Weilheim,legacy-ltw26-bw
08327057,Emmingen-Liptingen,legacy-ltw26-bw
08335001,Aach-_Stadt,legacy-ltw26-bw
08335002,Allensbach,legacy-ltw26-bw
08335015,Büsingen_am_Hochrhein,legacy-ltw26-bw
08335021,Eigeltingen,legacy-ltw26-bw
08335022,Engen-_Stadt,legacy-ltw26-bw
08335025,Gaienhofen,legacy-ltw26-bw
08335026,Gailingen_am_Hochrhein,legacy-ltw26-bw
08335028,Gottmadingen,legacy-ltw26-bw
08335035,Hilzingen,legacy-ltw26-bw
08335043,Konstanz-_Universitätsstadt,legacy-ltw26-bw
08335055,Moos,legacy-ltw26-bw
08335057,Mühlingen,legacy-ltw26-bw
08335061,Öhningen,legacy-ltw26-bw
08335063,Radolfzell_am_Bodensee-_Stadt,legacy-ltw26-bw
08335066,Reichenau,legacy-ltw26-bw
08335075,Singen_(Hohentwiel)-_Stadt,legacy-ltw26-bw
08335077,Steißlingen,legacy-ltw26-bw
08335079,Stockach-_Stadt,legacy-ltw26-bw
08335080,Tengen-_Stadt,legacy-ltw26-bw
08335081,Volkertshausen,legacy-ltw26-bw
08335096,Hohenfels,legacy-ltw26-bw
08335097,Mühlhausen-Ehingen,legacy-ltw26-bw
08335098,Bodman-Ludwigshafen,legacy-ltw26-bw
08335099,Orsingen-Nenzingen,legacy-ltw26-bw
08335100,Rielasingen-Worblingen,legacy-ltw26-bw
08336004,Aitern,legacy-ltw26-bw
08336006,Bad_Bellingen,legacy-ltw26-bw
08336008,Binzen,legacy-ltw26-bw
08336010,Böllen,legacy-ltw26-bw
08336014,Efringen-Kirchen,legacy-ltw26-bw
08336019,Eimeldingen,legacy-ltw26-bw
08336024,Fischingen,legacy-ltw26-bw
08336025,Fröhnd,legacy-ltw26-bw
08336034,Hasel,legacy-ltw26-bw
08336036,Hausen_im_Wiesental,legacy-ltw26-bw
08336043,Inzlingen,legacy-ltw26-bw
08336045,Kandern-_Stadt,legacy-ltw26-bw
08336050,Lörrach-_Stadt,legacy-ltw26-bw
08336057,Maulburg,legacy-ltw26-bw
08336069,Rheinfelden_(Baden)-_Stadt,legacy-ltw26-bw
08336073,Rümmingen,legacy-ltw26-bw
08336075,Schallbach,legacy-ltw26-bw
08336078,Schliengen,legacy-ltw26-bw
08336079,Schönau_im_Schwarzwald-_Stadt,legacy-ltw26-bw
08336080,Schönenberg,legacy-ltw26-bw
08336081,Schopfheim-_Stadt,legacy-ltw26-bw
08336082,Schwörstadt,legacy-ltw26-bw
08336084,Steinen,legacy-ltw26-bw
08336087,Todtnau-_Stadt,legacy-ltw26-bw
08336089,Tunau,legacy-ltw26-bw
08336090,Utzenfeld,legacy-ltw26-bw
08336091,Weil_am_Rhein-_Stadt,legacy-ltw26-bw
08336094,Wembach,legacy-ltw26-bw
08336096,Wieden,legacy-ltw26-bw
08336100,Wittlingen,legacy-ltw26-bw
08336103,Zell_im_Wiesental-_Stadt,legacy-ltw26-bw
08336104,Malsburg-Marzell,legacy-ltw26-bw
08336105,Grenzach-Wyhlen,legacy-ltw26-bw
08336106,Häg-Ehrsberg,legacy-ltw26-bw
08336107,Kleines_Wiesental,legacy-ltw26-bw
08336991,Briefwahl_für_mehrere_Gemeinden,legacy-ltw26-bw
08337002,Albbruck,legacy-ltw26-bw
08337013,Bernau_im_Schwarzwald,legacy-ltw26-bw
08337022,Bonndorf_im_Schwarzwald-_Stadt,legacy-ltw26-bw
08337027,Dachsberg_(Südschwarzwald),legacy-ltw26-bw
08337030,Dettighofen,legacy-ltw26-bw
08337032,Dogern,legacy-ltw26-bw
08337038,Görwihl,legacy-ltw26-bw
08337039,Grafenhausen,legacy-ltw26-bw
08337045,Häusern,legacy-ltw26-bw
08337049,Herrischried,legacy-ltw26-bw
08337051,Höchenschwand,legacy-ltw26-bw
08337053,Hohentengen_am_Hochrhein,legacy-ltw26-bw
08337059,Ibach,legacy-ltw26-bw
08337060,Jestetten,legacy-ltw26-bw
08337062,Klettgau,legacy-ltw26-bw
08337065,Lauchringen,legacy-ltw26-bw
08337066,Laufenburg_(Baden)-_Stadt,legacy-ltw26-bw
08337070,Lottstetten,legacy-ltw26-bw
08337076,Murg,legacy-ltw26-bw
08337090,Rickenbach,legacy-ltw26-bw
08337096,Bad_Säckingen-_Stadt,legacy-ltw26-bw
08337097,St._Blasien-_Stadt,legacy-ltw26-bw
08337106,Stühlingen-_Stadt,legacy-ltw26-bw
08337108,Todtmoos,legacy-ltw26-bw
08337116,Wehr-_Stadt,legacy-ltw26-bw
08337118,Weilheim,legacy-ltw26-bw
08337123,Wutöschingen,legacy-ltw26-bw
08337124,Eggingen,legacy-ltw26-bw
08337125,Küssaberg,legacy-ltw26-bw
08337126,Waldshut-Tiengen-_Stadt,legacy-ltw26-bw
08337127,Wutach,legacy-ltw26-bw
08337128,Ühlingen-Birkendorf,legacy-ltw26-bw
08415014,Dettingen_an_der_Erms,legacy-ltw26-bw
08415019,Eningen_unter_Achalm,legacy-ltw26-bw
08415027,Gomadingen,legacy-ltw26-bw
08415028,Grabenstetten,legacy-ltw26-bw
08415029,Grafenberg,legacy-ltw26-bw
08415034,Hayingen-_Stadt,legacy-ltw26-bw
08415039,Hülben,legacy-ltw26-bw
08415048,Mehrstetten,legacy-ltw26-bw
08415050,Metzingen-_Stadt,legacy-ltw26-bw
08415053,Münsingen-_Stadt,legacy-ltw26-bw
08415058,Pfronstetten,legacy-ltw26-bw
08415059,Pfullingen-_Stadt,legacy-ltw26-bw
08415060,Pliezhausen,legacy-ltw26-bw
08415061,Reutlingen-_Stadt,legacy-ltw26-bw
08415062,Riederich,legacy-ltw26-bw
08415073,Trochtelfingen-_Stadt,legacy-ltw26-bw
08415078,Bad_Urach-_Stadt,legacy-ltw26-bw
08415080,Wannweil,legacy-ltw26-bw
08415085,Zwiefalten,legacy-ltw26-bw
08415087,Walddorfhäslach,legacy-ltw26-bw
08415088,Römerstein,legacy-ltw26-bw
08415089,Engstingen,legacy-ltw26-bw
08415090,Hohenstein,legacy-ltw26-bw
08415091,Sonnenbühl,legacy-ltw26-bw
08415092,Lichtenstein,legacy-ltw26-bw
08415093,St._Johann,legacy-ltw26-bw
08416006,Bodelshausen,legacy-ltw26-bw
08416009,Dettenhausen,legacy-ltw26-bw
08416011,Dußlingen,legacy-ltw26-bw
08416015,Gomaringen,legacy-ltw26-bw
08416018,Hirrlingen,legacy-ltw26-bw
08416022,Kirchentellinsfurt,legacy-ltw26-bw
08416023,Kusterdingen,legacy-ltw26-bw
08416025,Mössingen-_Stadt,legacy-ltw26-bw
08416026,Nehren,legacy-ltw26-bw
08416031,Ofterdingen,legacy-ltw26-bw
08416036,Rottenburg_am_Neckar-_Stadt,legacy-ltw26-bw
08416041,Tübingen-_Universitätsstadt,legacy-ltw26-bw
08416048,Ammerbuch,legacy-ltw26-bw
08416049,Neustetten,legacy-ltw26-bw
08416050,Starzach,legacy-ltw26-bw
08417002,Balingen-_Stadt,legacy-ltw26-bw
08417008,Bisingen,legacy-ltw26-bw
08417010,Bitz,legacy-ltw26-bw
08417013,Burladingen-_Stadt,legacy-ltw26-bw
08417014,Dautmergen,legacy-ltw26-bw
08417015,Dormettingen,legacy-ltw26-bw
08417016,Dotternhausen,legacy-ltw26-bw
08417022,Geislingen-_Stadt,legacy-ltw26-bw
08417023,Grosselfingen,legacy-ltw26-bw
08417025,Haigerloch-_Stadt,legacy-ltw26-bw
08417029,Hausen_am_Tann,legacy-ltw26-bw
08417031,Hechingen-_Stadt,legacy-ltw26-bw
08417036,Jungingen,legacy-ltw26-bw
08417044,Meßstetten-_Stadt,legacy-ltw26-bw
08417045,Nusplingen,legacy-ltw26-bw
08417047,Obernheim,legacy-ltw26-bw
08417051,Rangendingen,legacy-ltw26-bw
08417052,Ratshausen,legacy-ltw26-bw
08417054,Rosenfeld-_Stadt,legacy-ltw26-bw
08417057,Schömberg-_Stadt,legacy-ltw26-bw
08417063,Straßberg,legacy-ltw26-bw
08417071,Weilen_unter_den_Rinnen,legacy-ltw26-bw
08417075,Winterlingen,legacy-ltw26-bw
08417078,Zimmern_unter_der_Burg,legacy-ltw26-bw
08417079,Albstadt-_Stadt,legacy-ltw26-bw
08421000,Ulm-_Universitätsstadt,legacy-ltw26-bw
08425002,Allmendingen,legacy-ltw26-bw
08425004,Altheim,legacy-ltw26-bw
08425005,Altheim_(Alb),legacy-ltw26-bw
08425008,Amstetten,legacy-ltw26-bw
08425011,Asselfingen,legacy-ltw26-bw
08425013,Ballendorf,legacy-ltw26-bw
08425014,Beimerstetten,legacy-ltw26-bw
08425017,Berghülen,legacy-ltw26-bw
08425019,Bernstadt,legacy-ltw26-bw
08425020,Blaubeuren-_Stadt,legacy-ltw26-bw
08425022,Börslingen,legacy-ltw26-bw
08425024,Breitingen,legacy-ltw26-bw
08425028,Dietenheim-_Stadt,legacy-ltw26-bw
08425031,Dornstadt,legacy-ltw26-bw
08425033,Ehingen_(Donau)-_Stadt,legacy-ltw26-bw
08425035,Emeringen,legacy-ltw26-bw
08425036,Emerkingen,legacy-ltw26-bw
08425039,Erbach-_Stadt,legacy-ltw26-bw
08425050,Griesingen,legacy-ltw26-bw
08425052,Grundsheim,legacy-ltw26-bw
08425055,Hausen_am_Bussen,legacy-ltw26-bw
08425062,Holzkirch,legacy-ltw26-bw
08425064,Hüttisheim,legacy-ltw26-bw
08425066,Illerrieden,legacy-ltw26-bw
08425071,Laichingen-_Stadt,legacy-ltw26-bw
08425072,Langenau-_Stadt,legacy-ltw26-bw
08425073,Lauterach,legacy-ltw26-bw
08425075,Lonsee,legacy-ltw26-bw
08425079,Merklingen,legacy-ltw26-bw
08425081,Munderkingen-_Stadt,legacy-ltw26-bw
08425083,Neenstetten,legacy-ltw26-bw
08425084,Nellingen,legacy-ltw26-bw
08425085,Nerenstetten,legacy-ltw26-bw
08425088,Oberdischingen,legacy-ltw26-bw
08425090,Obermarchtal,legacy-ltw26-bw
08425091,Oberstadion,legacy-ltw26-bw
08425092,Öllingen,legacy-ltw26-bw
08425093,Öpfingen,legacy-ltw26-bw
08425097,Rammingen,legacy-ltw26-bw
08425098,Rechtenstein,legacy-ltw26-bw
08425104,Rottenacker,legacy-ltw26-bw
08425108,Schelklingen-_Stadt,legacy-ltw26-bw
08425110,Schnürpflingen,legacy-ltw26-bw
08425112,Setzingen,legacy-ltw26-bw
08425123,Untermarchtal,legacy-ltw26-bw
08425124,Unterstadion,legacy-ltw26-bw
08425125,Unterwachingen,legacy-ltw26-bw
08425130,Weidenstetten,legacy-ltw26-bw
08425134,Westerheim,legacy-ltw26-bw
08425135,Westerstetten,legacy-ltw26-bw
08425137,Illerkirchberg,legacy-ltw26-bw
08425138,Staig,legacy-ltw26-bw
08425139,Heroldstatt,legacy-ltw26-bw
08425140,Balzheim,legacy-ltw26-bw
08425141,Blaustein-_Stadt,legacy-ltw26-bw
08425991,Briefwahl_für_mehrere_Gemeinden,legacy-ltw26-bw
08426001,Achstetten,legacy-ltw26-bw
08426005,Alleshausen,legacy-ltw26-bw
08426006,Allmannsweiler,legacy-ltw26-bw
08426008,Altheim,legacy-ltw26-bw
08426011,Attenweiler,legacy-ltw26-bw
08426013,Bad_Buchau-_Stadt,legacy-ltw26-bw
08426014,Bad_Schussenried-_Stadt,legacy-ltw26-bw
08426019,Berkheim,legacy-ltw26-bw
08426020,Betzenweiler,legacy-ltw26-bw
08426021,Biberach_an_der_Riß-_Stadt,legacy-ltw26-bw
08426028,Burgrieden,legacy-ltw26-bw
08426031,Dettingen_an_der_Iller,legacy-ltw26-bw
08426035,Dürmentingen,legacy-ltw26-bw
08426036,Dürnau,legacy-ltw26-bw
08426038,Eberhardzell,legacy-ltw26-bw
08426043,Erlenmoos,legacy-ltw26-bw
08426044,Erolzheim,legacy-ltw26-bw
08426045,Ertingen,legacy-ltw26-bw
08426058,Hochdorf,legacy-ltw26-bw
08426062,Ingoldingen,legacy-ltw26-bw
08426064,Kanzach,legacy-ltw26-bw
08426065,Kirchberg_an_der_Iller,legacy-ltw26-bw
08426066,Kirchdorf_an_der_Iller,legacy-ltw26-bw
08426067,Langenenslingen,legacy-ltw26-bw
08426070,Laupheim-_Stadt,legacy-ltw26-bw
08426071,Maselheim,legacy-ltw26-bw
08426073,Mietingen,legacy-ltw26-bw
08426074,Mittelbiberach,legacy-ltw26-bw
08426078,Moosburg,legacy-ltw26-bw
08426087,Ochsenhausen-_Stadt,legacy-ltw26-bw
08426090,Oggelshausen,legacy-ltw26-bw
08426097,Riedlingen-_Stadt,legacy-ltw26-bw
08426100,Rot_an_der_Rot,legacy-ltw26-bw
08426108,Schwendi,legacy-ltw26-bw
08426109,Seekirch,legacy-ltw26-bw
08426113,Steinhausen_an_der_Rottum,legacy-ltw26-bw
08426117,Tannheim,legacy-ltw26-bw
08426118,Tiefenbach,legacy-ltw26-bw
08426120,Ummendorf,legacy-ltw26-bw
08426121,Unlingen,legacy-ltw26-bw
08426124,Uttenweiler,legacy-ltw26-bw
08426125,Wain,legacy-ltw26-bw
08426128,Warthausen,legacy-ltw26-bw
08426134,Schemmerhofen,legacy-ltw26-bw
08426135,Gutenzell-Hürbel,legacy-ltw26-bw
08435005,Bermatingen,legacy-ltw26-bw
08435010,Daisendorf,legacy-ltw26-bw
08435013,Eriskirch,legacy-ltw26-bw
08435015,Frickingen,legacy-ltw26-bw
08435016,Friedrichshafen-_Stadt,legacy-ltw26-bw
08435018,Hagnau_am_Bodensee,legacy-ltw26-bw
08435020,Heiligenberg,legacy-ltw26-bw
08435024,Immenstaad_am_Bodensee,legacy-ltw26-bw
08435029,Kressbronn_am_Bodensee,legacy-ltw26-bw
08435030,Langenargen,legacy-ltw26-bw
08435034,Markdorf-_Stadt,legacy-ltw26-bw
08435035,Meckenbeuren,legacy-ltw26-bw
08435036,Meersburg-_Stadt,legacy-ltw26-bw
08435042,Neukirch,legacy-ltw26-bw
08435045,Oberteuringen,legacy-ltw26-bw
08435047,Owingen,legacy-ltw26-bw
08435052,Salem,legacy-ltw26-bw
08435053,Sipplingen,legacy-ltw26-bw
08435054,Stetten,legacy-ltw26-bw
08435057,Tettnang-_Stadt,legacy-ltw26-bw
08435059,Überlingen-_Stadt,legacy-ltw26-bw
08435066,Uhldingen-Mühlhofen,legacy-ltw26-bw
08435067,Deggenhausertal,legacy-ltw26-bw
08436001,Achberg,legacy-ltw26-bw
08436003,Aichstetten,legacy-ltw26-bw
08436004,Aitrach,legacy-ltw26-bw
08436005,Altshausen,legacy-ltw26-bw
08436006,Amtzell,legacy-ltw26-bw
08436008,Aulendorf-_Stadt,legacy-ltw26-bw
08436009,Bad_Waldsee-_Stadt,legacy-ltw26-bw
08436010,Bad_Wurzach-_Stadt,legacy-ltw26-bw
08436011,Baienfurt,legacy-ltw26-bw
08436012,Baindt,legacy-ltw26-bw
08436013,Berg,legacy-ltw26-bw
08436014,Bergatreute,legacy-ltw26-bw
08436018,Bodnegg,legacy-ltw26-bw
08436019,Boms,legacy-ltw26-bw
08436024,Ebenweiler,legacy-ltw26-bw
08436027,Eichstegen,legacy-ltw26-bw
08436032,Fleischwangen,legacy-ltw26-bw
08436039,Grünkraut,legacy-ltw26-bw
08436040,Guggenhausen,legacy-ltw26-bw
08436047,Hoßkirch,legacy-ltw26-bw
08436049,Isny_im_Allgäu-_Stadt,legacy-ltw26-bw
08436052,Kißlegg,legacy-ltw26-bw
08436053,Königseggwald,legacy-ltw26-bw
08436055,Leutkirch_im_Allgäu-_Stadt,legacy-ltw26-bw
08436064,Ravensburg-_Stadt,legacy-ltw26-bw
08436067,Riedhausen,legacy-ltw26-bw
08436069,Schlier,legacy-ltw26-bw
08436077,Unterwaldhausen,legacy-ltw26-bw
08436078,Vogt,legacy-ltw26-bw
08436079,Waldburg,legacy-ltw26-bw
08436081,Wangen_im_Allgäu-_Stadt,legacy-ltw26-bw
08436082,Weingarten-_Stadt,legacy-ltw26-bw
08436083,Wilhelmsdorf,legacy-ltw26-bw
08436085,Wolfegg,legacy-ltw26-bw
08436087,Wolpertswende,legacy-ltw26-bw
08436093,Ebersbach-Musbach,legacy-ltw26-bw
08436094,Argenbühl,legacy-ltw26-bw
08436095,Horgenzell,legacy-ltw26-bw
08436096,Fronreute,legacy-ltw26-bw
08436991,Briefwahl_für_mehrere_Gemeinden,legacy-ltw26-bw
08437005,Beuron,legacy-ltw26-bw
08437008,Bingen,legacy-ltw26-bw
08437031,Gammertingen-_Stadt,legacy-ltw26-bw
08437044,Herbertingen,legacy-ltw26-bw
08437047,Hettingen-_Stadt,legacy-ltw26-bw
