row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
mv:WAHLBEZIRK:13003000:5:144,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,144,5,,,1,1,689,677,682,,,,,,,2af1584e7f2780e7d22ec5a6a8e468eedad4569c14b3ded9afe4913d8a63ba01,False
mv:WAHLBEZIRK:13003000:5:145,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,145,5,,,1,1,626,618,617,,,,,,,fb60ce0c84dab0b34f98e1b8905ea7e6da3ed397c24d08c23f99f46371f92d95,False
mv:WAHLBEZIRK:13003000:5:146,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,146,5,,,1,1,632,624,626,,,,,,,1389ed953da85a664957d09e740d0ec66716949827f7626afc942efd475de0a0,False
mv:WAHLBEZIRK:13003000:5:147,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,147,5,,,1,1,596,586,590,,,,,,,eb4f172e5607853e684ae8e9dce8752578b6cbdcab1b20e180a7359978370d93,False
mv:WAHLBEZIRK:13003000:5:148,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,148,5,,,1,1,637,632,632,,,,,,,f154f7cebf4adfbdd9ebc407bec23896a401882ae71b31455382df1f2e413f14,False
mv:WAHLBEZIRK:13003000:5:149,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,149,5,,,1,1,660,653,656,,,,,,,360ae1c4cc5b34060e3c4528f1fc4e752aa2143504e0aa187ba3bc804c7dbbaf,False
mv:WAHLBEZIRK:13003000:5:81,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,81,5,,,1,1,608,600,605,,,,,,,1c2bd7cbd766291b4dcbf634a2c56129067db9eee3cde0a1bef4fdfdba54bf57,False
mv:WAHLBEZIRK:13003000:5:82,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,82,5,,,1,1,606,600,600,,,,,,,9dd4f1e706cd8f97dc735238b8170f296dd46f53b03c75fb126716c3f2e94bf5,False
mv:WAHLBEZIRK:13003000:5:83,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,83,5,,,1,1,626,616,623,,,,,,,029da69a089004a2d6ada42a4e9354ad41b535eed54dba2d04f7c513b14ab827,False
mv:WAHLBEZIRK:13003000:5:84,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,84,5,,,1,1,587,578,582,,,,,,,4d97649393c027536ee3698d9e4f9085285ae5880f40f2949c5c5c567cf60c65,False
mv:WAHLBEZIRK:13003000:5:85,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,85,5,,,1,1,661,653,651,,,,,,,79e5cb27e9fbc25da7aa932de8ce27576f5e12efe04f559f4413553f640cd3ab,False
mv:WAHLBEZIRK:13003000:5:86,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,86,5,,,1,1,562,553,558,,,,,,,0c3154a856b395b21eb28bfd720d9e374d07a6444a498a832aad2a9109470c94,False
mv:WAHLBEZIRK:13003000:5:87,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,87,5,,,1,1,503,495,497,,,,,,,3735fb30156f7169976127cd0a2a55b3146eb866dd40e7bd3d18584f26f9b5e5,False
mv:WAHLBEZIRK:13003000:5:88,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,88,5,,,1,1,599,589,592,,,,,,,346f62ff5e51f0736764414f2985e4774f991835d7a42bdabff9d4681919ece6,False
mv:WAHLBEZIRK:13003000:5:89,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,89,5,,,1,1,482,471,471,,,,,,,77ef14e2a6960c00f037e2aca44afb53a5af7b10a6b19db98a1b822dd198d4de,False
mv:WAHLBEZIRK:13003000:5:90,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,90,5,,,1,1,633,622,624,,,,,,,bf51521b754302e6eda538318f8c73298db7a000ba15ea5f6fff6b697d7b439a,False
mv:WAHLBEZIRK:13003000:5:91,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,91,5,,,1,1,626,618,618,,,,,,,c101c6f4ed9c4e9dc0e2bc035ac020fffee37bd37a5b39c0067356c3321c2f2e,False
mv:WAHLBEZIRK:13003000:5:910,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,910,5,,,1,1,667,661,665,,,,,,,818e41fd51e7fbfdc727b78631825f814f4810b15ac8faa711e87bf0984f3e78,False
mv:WAHLBEZIRK:13003000:5:911,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,911,5,,,1,1,498,493,498,,,,,,,a27fddd7b08e7e5dafa98e1675b5f95b1b997bcb7b460c90b9f8b7bb149e5d64,False
mv:WAHLBEZIRK:13003000:5:912,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,912,5,,,1,1,643,636,636,,,,,,,cce606b2881cd6674894dc72c612037da8dc827da53f3e389ed31a997d07d96f,False
mv:WAHLBEZIRK:13003000:5:913,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,913,5,,,1,1,553,549,551,,,,,,,306e15accacde352841c37f14b45c165ff54d91d0bfd7ecbd6c2b8d66239986e,False
mv:WAHLBEZIRK:13003000:5:914,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,914,5,,,1,1,699,695,697,,,,,,,ba108932d1edca15b934f63f4aac986544ed5c225f84aff9ada292d897b79502,False
mv:WAHLBEZIRK:13003000:5:915,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,915,5,,,1,1,899,891,894,,,,,,,888bc4e9aca675c6da64567012f8dd6584b6a49757375b93cf1c840536601787,False
mv:WAHLBEZIRK:13003000:5:916,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,916,5,,,1,1,913,903,908,,,,,,,97408c2cf470fae99e6005e5f39c5f67877c24bd1d586cf62c0ef62d403ad496,False
mv:WAHLBEZIRK:13003000:5:919,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,919,5,,,1,1,904,895,902,,,,,,,ef84efc717f1214808c3cf83129160ef7a988371fa541620b5b005c11c529e90,False
mv:WAHLBEZIRK:13003000:5:920,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,920,5,,,1,1,999,987,997,,,,,,,7d1e027ccf2fd612fbf5b176e678391d24e23573962c965c7d3839dc0ec45016,False
mv:WAHLBEZIRK:13003000:5:921,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,921,5,,,1,1,938,925,932,,,,,,,328212e84cddccada1e3b8b96fbf99a12db9de67a9563277ef0dd12ab34569ff,False
mv:WAHLBEZIRK:13003000:6:150,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,150,6,,,1,1,647,643,646,,,,,,,ba2be2ce386ca3c9f846185e8e0c3d2071d7032145a3a0c9504a33384654199d,False
mv:WAHLBEZIRK:13003000:6:151,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,151,6,,,1,1,640,634,638,,,,,,,00ce5b78c211fb420ec44887d0ecda06d0412b86158843bc98673ca0a8444e35,False
mv:WAHLBEZIRK:13003000:6:152,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,152,6,,,1,1,524,517,520,,,,,,,af31879b7993015dc32bcd7034ad6ec2de3d3e1cdab627a150dac1616cf90cfb,False
mv:WAHLBEZIRK:13003000:6:153,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,153,6,,,1,1,548,542,545,,,,,,,e3f1d8952f6b6906c376970410b2d91c6c25c9123f28d48b83134558139b6227,False
mv:WAHLBEZIRK:13003000:6:161,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,161,6,,,1,1,532,527,528,,,,,,,b0c18c2970a9adfaed5bf88160bb07f179a5fee350300fdd4a965aa192b4351f,False
mv:WAHLBEZIRK:13003000:6:162,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,162,6,,,1,1,507,502,504,,,,,,,f65da110a656e0f8fa3ebb238fa3b9298a6082b3275c1de2b157be495f3e534d,False
mv:WAHLBEZIRK:13003000:6:163,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,163,6,,,1,1,558,553,555,,,,,,,dc8db23435e928c3bb3c4479a000241563b2af119535067e478c16b6e8d592e2,False
mv:WAHLBEZIRK:13003000:6:164,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,164,6,,,1,1,640,632,633,,,,,,,7e71e995822621e1c2092604e9f5898a80fb11021f420d70ea50540bb082c46a,False
mv:WAHLBEZIRK:13003000:6:165,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,165,6,,,1,1,808,801,801,,,,,,,462303dae048372f566e2cc31e0ce78d44e05ba9163f4db815085456456997dc,False
mv:WAHLBEZIRK:13003000:6:166,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,166,6,,,1,1,593,592,593,,,,,,,ca9e015bbe52a736ee30e25e42067870f28dcb46d7f41dbe7a4f8684cb21ae46,False
mv:WAHLBEZIRK:13003000:6:181,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,181,6,,,1,1,642,634,636,,,,,,,6224c0f6ff0dbfe631dbbd57f7b09ededd6fcc3b454958b9a90532a881e22aa4,False
mv:WAHLBEZIRK:13003000:6:182,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,182,6,,,1,1,677,674,676,,,,,,,46395c73d27165e1a3130f1ab421b5a01031671505a1d35533720813d4b3a98b,False
mv:WAHLBEZIRK:13003000:6:201,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,201,6,,,1,1,793,791,792,,,,,,,483ddf0b99e2e5fd965c93db145fb1231cc222ea6eeb1b9eb81b2df714c3cead,False
mv:WAHLBEZIRK:13003000:6:202,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,202,6,,,1,1,577,573,573,,,,,,,7b8f8ae2ecfb8a8ac409e2a71704d54b7a5497c6258979600fab81866bc9f1be,False
mv:WAHLBEZIRK:13003000:6:203,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,203,6,,,1,1,575,569,573,,,,,,,bfd8e90e702411d39c02ba90b85c75e2f1377e572a4783481a8724be53194949,False
mv:WAHLBEZIRK:13003000:6:204,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,204,6,,,1,1,580,580,580,,,,,,,c826c96a466ebc6a8fc3cf2b611fa6674a674009dadeafe5fb7a03c8aa7e0cc1,False
mv:WAHLBEZIRK:13003000:6:205,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,205,6,,,1,1,805,799,802,,,,,,,e3e10fe35e1dc8573b50074641d74b640abfefb67f3c42c4b35db0c4b1ed93f2,False
mv:WAHLBEZIRK:13003000:6:206,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,206,6,,,1,1,634,631,634,,,,,,,591ef4dd74e1c9baa3a8c8836db6e97f093115b486b42f1dc46b58106e5da2ce,False
mv:WAHLBEZIRK:13003000:6:207,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,207,6,,,1,1,521,520,521,,,,,,,4ee7ab84489bfc415093986e5845a4c1571f19fb8230fcb16e1c9f461c51d9d0,False
mv:WAHLBEZIRK:13003000:6:208,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,208,6,,,1,1,593,589,592,,,,,,,b6a98b0505dc6c8e64ce3c4a17244836972895476fbf398236d678f720f4b8e0,False
mv:WAHLBEZIRK:13003000:6:209,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,209,6,,,1,1,590,586,588,,,,,,,96c7f2f756e9a95ecf234cba536c74d87a219d41434b055f439b6f6dc51ccb67,False
mv:WAHLBEZIRK:13003000:6:210,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,210,6,,,1,1,641,640,641,,,,,,,36146e1b2d3e5d8219b9df2075931fdd2fbdae1f12f72fa383726bb9fd024145,False
mv:WAHLBEZIRK:13003000:6:211,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,211,6,,,1,1,658,655,656,,,,,,,1c2ab6118e90f00d3a3e5f8903bd676dd1d70a45e5d2dfb87859c9ad2bed94f1,False
mv:WAHLBEZIRK:13003000:6:212,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,212,6,,,1,1,590,584,585,,,,,,,19adf21668074cc46ee0544ad70a8f36402c6d2a168d9cb1c557374f7b7a39d7,False
mv:WAHLBEZIRK:13003000:6:213,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,213,6,,,1,1,500,497,498,,,,,,,5d21b17177939a81e3836c2fa4600430b35798f9a3bb4b09b0fedce07188be43,False
mv:WAHLBEZIRK:13003000:6:261,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,261,6,,,1,1,513,510,511,,,,,,,98d3ae4f10b54cf940c94c59af86decd7331d63c86ab454aa6b6cdec4d992f74,False
mv:WAHLBEZIRK:13003000:6:262,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,262,6,,,1,1,522,517,516,,,,,,,15d93cfb286ea94c4d9d395b5ed8d1ad33a40d13896743a90a85df005426b5a0,False
mv:WAHLBEZIRK:13003000:6:263,13003000,"Rostock, Hanse-und Universitätsstadt",WAHLBEZIRK,263,6,,,1,1,590,583,583,,,,,,,341904c54d13f35d8814500534977fc22ce3c2e3ea1afaead1aa053b45f6760c,False
