event_time_utc,source,ags,municipality_name,event_type,details_json
2026-09-20T18:00:05.135519+00:00,statla,,,FILE_UPDATED,"{""current_hash"": ""60b355787859f475b06ad61a2b8dd9a41372df06ef21cd5dc5b3c58b18c8b817"", ""previous_hash"": ""5a3e92fcb30667fe95e302d2434121282c125ca47c79931c23177843e0a07a2b""}"
