commit,acquired_at_utc,acquired_at_local,commit_time,subject,previous_commit,previous_acquired_at_local,name,key,event,changes,candidate
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Oebisfelde-Weferlingen, Stadt / 411007","[""02, Gardelegen-Klötze"",""Börde"",""Oebisfelde-Weferlingen, Stadt"",""411007""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Oebisfelde-Weferlingen, Stadt / 411051","[""02, Gardelegen-Klötze"",""Börde"",""Oebisfelde-Weferlingen, Stadt"",""411051""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Oebisfelde-Weferlingen, Stadt / 411061","[""02, Gardelegen-Klötze"",""Börde"",""Oebisfelde-Weferlingen, Stadt"",""411061""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Oebisfelde-Weferlingen, Stadt / 411097","[""02, Gardelegen-Klötze"",""Börde"",""Oebisfelde-Weferlingen, Stadt"",""411097""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Oebisfelde-Weferlingen, Stadt / 411101","[""02, Gardelegen-Klötze"",""Börde"",""Oebisfelde-Weferlingen, Stadt"",""411101""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Halberstadt, Stadt / 000005","[""14, Halberstadt"",""Harz"",""Halberstadt, Stadt"",""000005""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Halberstadt, Stadt / 000006","[""14, Halberstadt"",""Harz"",""Halberstadt, Stadt"",""000006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Halberstadt, Stadt / 000016","[""14, Halberstadt"",""Harz"",""Halberstadt, Stadt"",""000016""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Halberstadt, Stadt / 000019","[""14, Halberstadt"",""Harz"",""Halberstadt, Stadt"",""000019""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Halberstadt, Stadt / 000020","[""14, Halberstadt"",""Harz"",""Halberstadt, Stadt"",""000020""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Huy / 000002,"[""14, Halberstadt"",""Harz"",""Huy"",""000002""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Huy / 000006,"[""14, Halberstadt"",""Harz"",""Huy"",""000006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000010","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000010""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000020","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000020""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000030","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000030""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000050","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000050""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000081","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000081""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000082","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000082""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000100","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000100""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000120","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000120""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Osterwieck, Stadt / 000130","[""15, Blankenburg"",""Harz"",""Osterwieck, Stadt"",""000130""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000003","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000003""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000006","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000011","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000011""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000013","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000013""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000016","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000016""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000018","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000018""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000019","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000019""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Wernigerode, Stadt / 000020","[""16, Wernigerode"",""Harz"",""Wernigerode, Stadt"",""000020""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Köthen (Anhalt), Stadt / 000002","[""22, Köthen"",""Anhalt-Bitterfeld"",""Köthen (Anhalt), Stadt"",""000002""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Köthen (Anhalt), Stadt / 000009","[""22, Köthen"",""Anhalt-Bitterfeld"",""Köthen (Anhalt), Stadt"",""000009""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Köthen (Anhalt), Stadt / 000018","[""22, Köthen"",""Anhalt-Bitterfeld"",""Köthen (Anhalt), Stadt"",""000018""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Köthen (Anhalt), Stadt / 000021","[""22, Köthen"",""Anhalt-Bitterfeld"",""Köthen (Anhalt), Stadt"",""000021""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Köthen (Anhalt), Stadt / 000022","[""22, Köthen"",""Anhalt-Bitterfeld"",""Köthen (Anhalt), Stadt"",""000022""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Muldestausee / 000005,"[""22, Köthen"",""Anhalt-Bitterfeld"",""Muldestausee"",""000005""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Muldestausee / 000007,"[""22, Köthen"",""Anhalt-Bitterfeld"",""Muldestausee"",""000007""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Muldestausee / 000010,"[""22, Köthen"",""Anhalt-Bitterfeld"",""Muldestausee"",""000010""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Muldestausee / 000011,"[""22, Köthen"",""Anhalt-Bitterfeld"",""Muldestausee"",""000011""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Muldestausee / 000013,"[""22, Köthen"",""Anhalt-Bitterfeld"",""Muldestausee"",""000013""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Raguhn-Jeßnitz, Stadt / 000007","[""22, Köthen"",""Anhalt-Bitterfeld"",""Raguhn-Jeßnitz, Stadt"",""000007""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Raguhn-Jeßnitz, Stadt / 000008","[""22, Köthen"",""Anhalt-Bitterfeld"",""Raguhn-Jeßnitz, Stadt"",""000008""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000051","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000051""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000070","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000070""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000130","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000130""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000140","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000140""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000202","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000202""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Südliches Anhalt, Stadt / 000230","[""22, Köthen"",""Anhalt-Bitterfeld"",""Südliches Anhalt, Stadt"",""000230""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Aken (Elbe), Stadt / 000004","[""23, Zerbst"",""Anhalt-Bitterfeld"",""Aken (Elbe), Stadt"",""000004""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,"Aken (Elbe), Stadt / 000006","[""23, Zerbst"",""Anhalt-Bitterfeld"",""Aken (Elbe), Stadt"",""000006""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Osternienburger Land / 000003,"[""23, Zerbst"",""Anhalt-Bitterfeld"",""Osternienburger Land"",""000003""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Osternienburger Land / 000005,"[""23, Zerbst"",""Anhalt-Bitterfeld"",""Osternienburger Land"",""000005""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Osternienburger Land / 000007,"[""23, Zerbst"",""Anhalt-Bitterfeld"",""Osternienburger Land"",""000007""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T17:35:33.866455+00:00,2026-09-06T19:35:33.866455+02:00,2026-09-06T17:35:35Z,2026-lsa poll 2026-09-06T17:35:33.866455+00:00,8c4de5b49de52c788d9015b10b6fd8367c8b3657,2026-09-06T19:31:10.624086+02:00,Osternienburger Land / 000008,"[""23, Zerbst"",""Anhalt-Bitterfeld"",""Osternienburger Land"",""000008""]",reporting_growth,"{""reported_precincts"":{""after"":1,""before"":0,""delta"":1}}",False
