row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
berlin:WAHLKREIS:11,,,WAHLKREIS,11,11,,,68,68,27273,26808,27020,,,,,,,a1945425fce4a1eda4ebaf2560a861f52a391f648f9761651e65ebd9f00de369,False
berlin:WAHLKREIS:12,,,WAHLKREIS,12,12,,,68,68,27890,27657,27745,,,,,,,730806117c7f7b82809ef0660153afffef5c3c522dcf5f7fb51af74d7c08adfc,False
berlin:WAHLKREIS:13,,,WAHLKREIS,13,13,,,59,59,26241,25750,25899,,,,,,,9c21bf4eca36fb4ace2b73b3a4e81076891d26b346742dbaab4878c730f9de9f,False
berlin:WAHLKREIS:14,,,WAHLKREIS,14,14,,,57,57,26791,26374,26511,,,,,,,ec14af5a45f7d4f2b0dcefd59ec4d191014c669d33480176b9f472c4e4546e49,False
berlin:WAHLKREIS:15,,,WAHLKREIS,15,15,,,60,60,28142,27769,27902,,,,,,,10c4f4759a58da0ca4380716f2e1b02e6b5e245953fe4cad76178a4b3ae22277,False
berlin:WAHLKREIS:16,,,WAHLKREIS,16,16,,,50,50,22071,21681,21808,,,,,,,03a4cf62e59851fc162299abf66bd14653a9076496363025bf97344f92df1be8,False
berlin:WAHLKREIS:17,,,WAHLKREIS,17,17,,,51,51,24558,24192,24345,,,,,,,04379e2377798e9da106020ce7e011cbabca8fef1cb03ca6577c32a9693a6dd3,False
berlin:WAHLKREIS:18,,,WAHLKREIS,18,18,,,56,56,26692,26487,26570,,,,,,,418e78eb15631149732ef05f005e8494602bfd205c8998c9f4edbb1533fdc320,False
berlin:WAHLKREIS:19,,,WAHLKREIS,19,19,,,52,52,23992,23752,23827,,,,,,,e0c54e73594a16a2836b48d93d59b21e0bcea18e9863ecff83a37b3f7d81186a,False
berlin:WAHLKREIS:20,,,WAHLKREIS,20,20,,,50,50,24988,24798,24876,,,,,,,fe016b7ade79f89c9d6a14825f864c92219fec002a967f16f863b4d4f433b6de,False
berlin:WAHLKREIS:21,,,WAHLKREIS,21,21,,,58,58,26744,26407,26458,,,,,,,35e069f3c1a584913efd6d7ab2ca9003d76e4a54aae2e6f39292cdb6cc34a1b1,False
berlin:WAHLKREIS:22,,,WAHLKREIS,22,22,,,43,43,20083,19740,19855,,,,,,,8763a28b73853ea4120c9ebc68bfbd859e8c30986565c40a7af63351c03d15da,False
berlin:WAHLKREIS:23,,,WAHLKREIS,23,23,,,50,50,24111,23744,23869,,,,,,,e7e5d6a922ec612af9590f52e075c08ebc429e3602f2fae02d289ca9b82fda5c,False
berlin:WAHLKREIS:24,,,WAHLKREIS,24,24,,,47,47,24591,24287,24412,,,,,,,7ff18e85240317ec573a272f8f0c09b1895d544622b9131bf6d0c94ea904f088,False
berlin:WAHLKREIS:25,,,WAHLKREIS,25,25,,,50,51,23750,23462,23593,,,,,,,7b1d6c7ceb2de967f2e381d59f62711a81aa675cfbf71075b4299cd7d1e255db,False
berlin:WAHLKREIS:26,,,WAHLKREIS,26,26,,,47,47,23236,22879,23038,,,,,,,660e337a024614de579c875b48a604ebc02dbd9a536f82db8f3164197e1834d2,False
berlin:WAHLKREIS:27,,,WAHLKREIS,27,27,,,49,49,24310,23962,24116,,,,,,,9dea57a3568e4bad7a9fddfd1f931e82a3d5b51fcafa0594d6540ddcf46bd13d,False
berlin:WAHLKREIS:28,,,WAHLKREIS,28,28,,,50,50,25668,25228,25428,,,,,,,d1ac056fe3961fb75f4f397bb8f73d32aa7ce4b24fb857aa35b08bd3af6d54ca,False
berlin:WAHLKREIS:29,,,WAHLKREIS,29,29,,,56,56,22978,22400,22598,,,,,,,9301357bee888af12c50ea87e3c13bb7f641428c7c5f0f6a16159845036a7ea5,False
berlin:WAHLKREIS:30,,,WAHLKREIS,30,30,,,44,44,18222,17705,17868,,,,,,,d34517128af4ca6722297074de462f45640fa7fe0ce2f7c4b0fe32fce3ed6a82,False
berlin:WAHLKREIS:31,,,WAHLKREIS,31,31,,,53,53,22060,21500,21748,,,,,,,2b418ade4a646321490e9a43255fe8347287a64c205b0f8dcb5c790ff00d6c07,False
berlin:WAHLKREIS:32,,,WAHLKREIS,32,32,,,47,48,21222,20729,20884,,,,,,,e1466645ce87a6b568767d1a2b987de8b919d07f2559a2876fc2d57859aecf90,False
berlin:WAHLKREIS:33,,,WAHLKREIS,33,33,,,50,50,24248,23784,23908,,,,,,,255533dafea4a0c32857f048fa36e76bbb47d841a4b38ce11f155a247ac628ec,False
berlin:WAHLKREIS:34,,,WAHLKREIS,34,34,,,60,60,25617,25272,25419,,,,,,,bfd50dffaf7ed3021ec3090c181f8b7c2dbfed1d9b11ad5cf65bf475d39d92a1,False
berlin:WAHLKREIS:35,,,WAHLKREIS,35,35,,,60,60,23968,23588,23721,,,,,,,356b91eaf39a261dba251f6ca463f97f7e4cd6e1d328c035c027af1f86e64c3c,False
berlin:WAHLKREIS:36,,,WAHLKREIS,36,36,,,58,58,25616,25254,25435,,,,,,,3c8f85735aa16b2577c92a4fd5e470c7b5886732f5ffead11de2d5c629a2c3be,False
berlin:WAHLKREIS:37,,,WAHLKREIS,37,37,,,60,60,24249,23805,24007,,,,,,,3afca475e968a4422aabc6a2786f7eba4d9aba73d99a1eb31a5d47cfc1d1ea52,False
berlin:WAHLKREIS:38,,,WAHLKREIS,38,38,,,58,58,22411,21971,22154,,,,,,,a18dc32c19503df1728d58ce2db29c0f19fea92f99370b542bb30b1830805d58,False
berlin:WAHLKREIS:39,,,WAHLKREIS,39,39,,,60,60,26631,26242,26399,,,,,,,9a02a0a5be1dae3c7b6585fe5f78ba40a58351cbbc75a408cddbf0229ea613c6,False
berlin:WAHLKREIS:40,,,WAHLKREIS,40,40,,,56,56,25049,24738,24860,,,,,,,0855cc632368f32eb08c2c58977c53be5d958bbe027a273d7411864b838a1507,False
berlin:WAHLKREIS:41,,,WAHLKREIS,41,41,,,53,53,26867,26510,26681,,,,,,,525ef3950cdb6201af9c91b8bc59f2d0206901df05804298dbc9494886c81467,False
berlin:WAHLKREIS:42,,,WAHLKREIS,42,42,,,54,54,26221,25894,26014,,,,,,,30f103d7866e636adf64bd5bd83a6a7748beb66f2ea9f7164fa578044b628c43,False
berlin:WAHLKREIS:43,,,WAHLKREIS,43,43,,,54,54,28581,28316,28358,,,,,,,dde896f2ffa103a867826bbd874c61e70888b8eb83e616fb8d445c3a765db31e,False
berlin:WAHLKREIS:44,,,WAHLKREIS,44,44,,,51,51,24637,24190,24385,,,,,,,47491636454fe7cd68ee0264938ec3520b747c2a4a012801537259116fc0e9b7,False
berlin:WAHLKREIS:45,,,WAHLKREIS,45,45,,,53,53,23319,22787,23004,,,,,,,593aac0a6e86192df2c3fdae469a4fd888fb72e9684978c4badc188e0d9800ae,False
berlin:WAHLKREIS:46,,,WAHLKREIS,46,46,,,50,50,22663,22188,22342,,,,,,,be429ae28a18f203f239a44e750e97565a6d1519db48fd06d298a0c9af7e153a,False
berlin:WAHLKREIS:47,,,WAHLKREIS,47,47,,,51,51,24226,23707,23916,,,,,,,384589332f9bc3a364f43a6df3565f7c25b9a5391347ef5848ae37a7cc27db46,False
berlin:WAHLKREIS:48,,,WAHLKREIS,48,48,,,51,51,23535,23224,23352,,,,,,,377839603747e361ccbf52b89190cddae6d1f86e0f8de02fb30cece95b864431,False
berlin:WAHLKREIS:49,,,WAHLKREIS,49,49,,,50,50,22839,22454,22666,,,,,,,155b19f1c03af18b0709cc6f5cd8dfb21d04ff0ca90b311208fc59ad43a39c9c,False
berlin:WAHLKREIS:50,,,WAHLKREIS,50,50,,,47,47,21662,21201,21408,,,,,,,1cd9230c5686ef1c80cae0a5b910c7f5ffbce6f0322ac473ddbb53902fd3ce72,False
berlin:WAHLKREIS:51,,,WAHLKREIS,51,51,,,46,46,20911,20239,20176,,,,,,,807fd4d1238f701a7db3e2a551e750bf8af5f72a6307cb58f71f44d2849dd6ea,False
berlin:WAHLKREIS:52,,,WAHLKREIS,52,52,,,53,53,23650,22969,23323,,,,,,,4d4a341077c0179831da33d5282eaf4ee7f97948daa0a066458b1d0993fcbe25,False
berlin:WAHLKREIS:53,,,WAHLKREIS,53,53,,,52,52,23656,23199,23137,,,,,,,ec930d35079c94865b338f2e8336d4a08537880d72d3b5a4447321091439285f,False
berlin:WAHLKREIS:54,,,WAHLKREIS,54,54,,,46,46,21981,21544,21736,,,,,,,928fa0128b677f1bd2e09f940ca664eadfc71bf0e26b85cfebafbfb00cee10d6,False
berlin:WAHLKREIS:55,,,WAHLKREIS,55,55,,,45,45,20677,20250,20437,,,,,,,bd62ed0eeb90887792b5402de32c40bbbde4446a7f3e38385774c2dce5681ab2,False
berlin:WAHLKREIS:56,,,WAHLKREIS,56,56,,,46,46,22521,22130,22226,,,,,,,12df77285fa6ba2ee4d8501a7ee957c774f8d85e6ec9d89f6c24117b45fbd6e5,False
berlin:WAHLKREIS:57,,,WAHLKREIS,57,57,,,50,50,24560,24036,24203,,,,,,,3eadb16ff8215cf47c5e3b5c48b6f7cfc25693fb94f0e137644b06ce9dd9c788,False
berlin:WAHLKREIS:58,,,WAHLKREIS,58,58,,,48,48,23435,22938,23160,,,,,,,833ea8739ceaad538e2dc612f64ade0d9e47715ddb190ffd8f2bd80622046c27,False
berlin:WAHLKREIS:59,,,WAHLKREIS,59,59,,,45,45,22428,21851,22006,,,,,,,25f0d64639d589c86c2c87749a8b88f90d70e24fc0fdddd376fa851737db4171,False
berlin:WAHLKREIS:60,,,WAHLKREIS,60,60,,,49,49,25804,25233,25435,,,,,,,e6db27071d781c42aa1d39f20f17860dfd1dcf991ea820c7cf3f12fa6ab4a900,False
berlin:WAHLKREIS:61,,,WAHLKREIS,61,61,,,43,45,18754,18169,18425,,,,,,,e8eda791176b3a93989d17a69c5e6ded9f8740ce32caeb349cc71ebf21fadc4b,False
berlin:WAHLKREIS:62,,,WAHLKREIS,62,62,,,44,51,19218,18683,18908,,,,,,,da91df0d477d73d5c6a8c3e000cf8ab58e6c68702bdd366b64c6ba4e5887e333,False
berlin:WAHLKREIS:63,,,WAHLKREIS,63,63,,,48,52,19862,19261,19517,,,,,,,2ac6cf44ed7f0f5803b20e3fdbd80b19b822aa2f66be3d1f6270a1a5032bcf94,False
berlin:WAHLKREIS:64,,,WAHLKREIS,64,64,,,52,58,23354,22862,23081,,,,,,,ab8c0ad343f79a73ff821e9beba2dc1206ac409d6d127f715a72c84caec7a62c,False
berlin:WAHLKREIS:65,,,WAHLKREIS,65,65,,,63,66,27216,26700,26944,,,,,,,5b706c6da5123a55449ac0ecd6317fc473fc5e9b55d823fdcce8a5ddb739d378,False
berlin:WAHLKREIS:66,,,WAHLKREIS,66,66,,,44,50,18130,17737,17823,,,,,,,955fa820fd1e0509dc2c49e4d8065f4b9e7c7b90f08ddbff69f0abb289f8ce82,False
berlin:WAHLKREIS:67,,,WAHLKREIS,67,67,,,55,57,22214,21483,21778,,,,,,,c2e3c8ee53eff8cd7bc33771244ee867afb246235b3ef6663cda3225402c657c,False
berlin:WAHLKREIS:68,,,WAHLKREIS,68,68,,,55,55,23930,23400,23570,,,,,,,b1a1cff5351b40ab9a85f78834c864a798529d54c0da597efa4b8c23697672cf,False
berlin:WAHLKREIS:69,,,WAHLKREIS,69,69,,,58,58,22885,22215,22507,,,,,,,7326436e8749c942ccce74d18a1e18ac8309a10b681fad19d8f824aabcefb7a5,False
berlin:WAHLKREIS:70,,,WAHLKREIS,70,70,,,57,57,24492,24018,24178,,,,,,,c21b896632d465c81641296434bb36286f2937c6178369b70589775eacfaa4a9,False
berlin:WAHLKREIS:71,,,WAHLKREIS,71,71,,,57,57,23870,23295,23506,,,,,,,46b0741caefb0bd7ae5399cdaf2e5f7ea2c68b06f967b90a2c5a001ae688f9de,False
berlin:WAHLKREIS:72,,,WAHLKREIS,72,72,,,52,54,25037,24673,24777,,,,,,,bd6319c4c739b69687c701662bfa8db808a0632a262125de6eebcb31be36b0b9,False
berlin:WAHLKREIS:73,,,WAHLKREIS,73,73,,,42,45,16263,15885,16029,,,,,,,5d771c0c5157c94733e50938bf5abeef577649fa3afc663a9cf22b14a3873fe5,False
berlin:WAHLKREIS:74,,,WAHLKREIS,74,74,,,46,48,18234,17807,17964,,,,,,,98c236b3285ed5966fe9c16ae7dcf0985424f4d2c23ada62aac5e29110967f45,False
berlin:WAHLKREIS:75,,,WAHLKREIS,75,75,,,54,57,22428,21974,22153,,,,,,,c8d975416d699cbe9ef96c3c70b35d990fef2dfe0472bfcda59e9777afcc5c12,False
berlin:WAHLKREIS:76,,,WAHLKREIS,76,76,,,57,57,22783,22333,22474,,,,,,,ec36455cdb58b21143e09d094aefbed5a3873f3f152214ad7580bdd93498eecc,False
berlin:WAHLKREIS:77,,,WAHLKREIS,77,77,,,43,43,16854,16359,16526,,,,,,,6b7c541dc22d9ed28ca0111fce4366e1b1da1d9b8d2714d7fdf037d689ca8cb1,False
berlin:WAHLKREIS:78,,,WAHLKREIS,78,78,,,60,61,24139,23845,23958,,,,,,,e6e144dd6f8e310f8391dde8e8ae2c3fd3bd74d844197b37e587d0e5824a84dc,False
berlin:GEMEINDE:11000001,11000001,Mitte,GEMEINDE,01,,,,328,328,151572,149123,149792,,,,,,,ca14d7e1795d1559962c0a8b82f92339e22b126943fa0a77dc84d3c786d6a15f,True
berlin:GEMEINDE:11000002,11000002,Friedrichshain-Kreuzberg,GEMEINDE,02,,,,328,328,132461,130821,131447,,,,,,,46accbf6e9dbdd42983748e94b7ad056ba93eecffbbe6bda0c2ab4a84fbd91f0,True
berlin:GEMEINDE:11000003,11000003,Pankow,GEMEINDE,03,,,,493,493,230219,227210,228196,,,,,,,6732eb85288239b51979dec22f57e462104cbfc385d30255ae07bf2c297477a7,True
berlin:GEMEINDE:11000004,11000004,Charlottenburg-Wilmersdorf,GEMEINDE,04,,,,336,337,165749,163302,164311,,,,,,,81050feb8214bb5a0f1902981fdaadf50e31bfecf3b0833df1f679310dec1e37,True
berlin:GEMEINDE:11000005,11000005,Spandau,GEMEINDE,05,,,,250,251,108730,106118,107006,,,,,,,00ee35b4a0c9e9cb6e50e930681829d4117cda7161251142f6094177f3dfb0c6,True
berlin:GEMEINDE:11000006,11000006,Steglitz-Zehlendorf,GEMEINDE,06,,,,412,412,173541,170870,171995,,,,,,,0964eacb9c3232ccff9be558baf77aed55c55b0ac1dce3eb183862e384461dfb,True
berlin:GEMEINDE:11000007,11000007,Tempelhof-Schöneberg,GEMEINDE,07,,,,366,366,176514,173592,174700,,,,,,,47a040b97bdf56d207efe21d270baca696074502628c1d17086cc66ef3d07af3,True
berlin:GEMEINDE:11000008,11000008,Neukölln,GEMEINDE,08,,,,299,299,136253,133286,134062,,,,,,,22e56b560f41d110edd53e8a8cfbc8fde0ef7b52416a7642bd9cd25475a9556d,True
berlin:GEMEINDE:11000009,11000009,Treptow-Köpenick,GEMEINDE,09,,,,329,329,161406,157982,159203,,,,,,,b1856bfa7c4fc57bb990a214093cf79da0daa9551e0978ffb509b90daf437ca7,True
berlin:GEMEINDE:11000010,11000010,Marzahn-Hellersdorf,GEMEINDE,10,,,,294,322,126534,123412,124698,,,,,,,9f68a436e61d3b66d5fd765f87a2ab5f12fcf5be34884348edafa6e546eccf20,True
berlin:GEMEINDE:11000011,11000011,Lichtenberg,GEMEINDE,11,,,,334,338,142428,139084,140316,,,,,,,b06129dcf1bfe21db03b32bd00e94d1f49cc9762fe8973279f77e62c678f6d18,True
berlin:GEMEINDE:11000012,11000012,Reinickendorf,GEMEINDE,12,,,,302,311,120701,118203,119104,,,,,,,ce6296b9ed136df9ebff3d261c04863ee29cc5275c64e6f0337952e8c15f79fa,True
berlin:LAND,,,LAND,00,,,,4071,4114,1826108,1793003,1804830,,,,,,,af0b27da85e650656a7ac0399c5c48e463ce649d5490ad870b7bcfb2693ff013,False
