commit,acquired_at_utc,acquired_at_local,commit_time,subject,previous_commit,previous_acquired_at_local,source,level,name,mode,previous_reported,reported,total,key,event,changes,candidate
305df69296afee6657b419df62f861403fd4370e,2026-09-06T22:23:44.184698+00:00,2026-09-07T00:23:44.184698+02:00,2026-09-06T22:23:45Z,2026-lsa poll 2026-09-06T22:23:44.184698+00:00,82b745143ae58288ad021a5f17a786d53eece813,2026-09-07T00:18:14.070833+02:00,normalized,KREIS,Anhalt-Bitterfeld,TOTAL,202,202,204,lsa:KREIS:15082,numeric_decrease|revision_at_fixed_reporting_count,"{""party:D1"":{""after"":20976,""before"":20977,""delta"":-1},""party:D2"":{""after"":47122,""before"":47124,""delta"":-2},""party:D3"":{""after"":8518,""before"":8468,""delta"":50},""party:D6"":{""after"":2638,""before"":2666,""delta"":-28},""party:D7"":{""after"":1932,""before"":1951,""delta"":-19}}",True
305df69296afee6657b419df62f861403fd4370e,2026-09-06T22:23:44.184698+00:00,2026-09-07T00:23:44.184698+02:00,2026-09-06T22:23:45Z,2026-lsa poll 2026-09-06T22:23:44.184698+00:00,82b745143ae58288ad021a5f17a786d53eece813,2026-09-07T00:18:14.070833+02:00,normalized,LAND,Sachsen-Anhalt,TOTAL,2619,2619,2660,lsa:LAND:15,numeric_decrease|revision_at_fixed_reporting_count,"{""party:D1"":{""after"":301867,""before"":301868,""delta"":-1},""party:D2"":{""after"":569239,""before"":569241,""delta"":-2},""party:D3"":{""after"":151934,""before"":151884,""delta"":50},""party:D6"":{""after"":43660,""before"":43688,""delta"":-28},""party:D7"":{""after"":14223,""before"":14242,""delta"":-19}}",True
305df69296afee6657b419df62f861403fd4370e,2026-09-06T22:23:44.184698+00:00,2026-09-07T00:23:44.184698+02:00,2026-09-06T22:23:45Z,2026-lsa poll 2026-09-06T22:23:44.184698+00:00,82b745143ae58288ad021a5f17a786d53eece813,2026-09-07T00:18:14.070833+02:00,normalized,WAHLKREIS,Bitterfeld-Wolfen,TOTAL,61,61,61,lsa:WAHLKREIS:028,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""party:D1"":{""after"":7746,""before"":7747,""delta"":-1},""party:D2"":{""after"":18803,""before"":18805,""delta"":-2},""party:D3"":{""after"":3542,""before"":3492,""delta"":50},""party:D6"":{""after"":1257,""before"":1285,""delta"":-28},""party:D7"":{""after"":1932,""before"":1951,""delta"":-19}}",True
55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-06T22:45:41.299801+00:00,2026-09-07T00:45:41.299801+02:00,2026-09-06T22:45:42Z,2026-lsa poll 2026-09-06T22:45:41.299801+00:00,937eaa10aa40ba789d0dd62ff5de859dc6ef9e86,2026-09-07T00:40:08.798418+02:00,normalized,GEMEINDE,"Harzgerode, Stadt",TOTAL,13,13,13,lsa:GEMEINDE:15085145,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""voters_total"":{""after"":4820,""before"":4841,""delta"":-21}}",True
8822e360c1ca7656105447c8bc3f1cad88d4599a,2026-09-06T22:51:09.962028+00:00,2026-09-07T00:51:09.962028+02:00,2026-09-06T22:51:11Z,2026-lsa poll 2026-09-06T22:51:09.962028+00:00,55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-07T00:45:41.299801+02:00,normalized,GEMEINDE,"Aken (Elbe), Stadt",TOTAL,9,10,10,lsa:GEMEINDE:15082005,denominator_change|revision_after_complete,"{""party:D1"":{""after"":1044,""before"":969,""delta"":75},""party:D2"":{""after"":2273,""before"":2035,""delta"":238},""party:D3"":{""after"":478,""before"":442,""delta"":36},""party:D4"":{""after"":294,""before"":268,""delta"":26},""party:D5"":{""after"":416,""before"":371,""delta"":45},""party:D6"":{""after"":108,""before"":96,""delta"":12},""party:F1"":{""after"":836,""before"":771,""delta"":65},""party:F10"":{""after"":25,""before"":23,""delta"":2},""party:F12"":{""after"":29,""before"":25,""delta"":4},""party:F15"":{""after"":262,""before"":243,""delta"":19},""party:F19"":{""after"":3,""before"":2,""delta"":1},""party:F2"":{""after"":2181,""before"":1953,""delta"":228},""party:F20"":{""after"":10,""before"":8,""delta"":2},""party:F3"":{""after"":372,""before"":340,""delta"":32},""party:F4"":{""after"":357,""before"":323,""delta"":34},""party:F5"":{""after"":195,""before"":179,""delta"":16},""party:F6"":{""after"":247,""before"":228,""delta"":19},""party:F7"":{""after"":54,""before"":49,""delta"":5},""party:F9"":{""after"":52,""before"":44,""delta"":8},""reported_precincts"":{""after"":10,""before"":9,""delta"":1},""total_precincts"":{""after"":10,""before"":9,""delta"":1},""valid_votes_erst"":{""after"":4613,""before"":4181,""delta"":432},""valid_votes_zweit"":{""after"":4635,""before"":4200,""delta"":435},""voters_total"":{""after"":4692,""before"":4252,""delta"":440}}",True
8822e360c1ca7656105447c8bc3f1cad88d4599a,2026-09-06T22:51:09.962028+00:00,2026-09-07T00:51:09.962028+02:00,2026-09-06T22:51:11Z,2026-lsa poll 2026-09-06T22:51:09.962028+00:00,55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-07T00:45:41.299801+02:00,normalized,KREIS,Anhalt-Bitterfeld,TOTAL,202,203,205,lsa:KREIS:15082,denominator_change,"{""party:D1"":{""after"":21051,""before"":20976,""delta"":75},""party:D2"":{""after"":47360,""before"":47122,""delta"":238},""party:D3"":{""after"":8554,""before"":8518,""delta"":36},""party:D4"":{""after"":6056,""before"":6030,""delta"":26},""party:D5"":{""after"":3047,""before"":3002,""delta"":45},""party:D6"":{""after"":2650,""before"":2638,""delta"":12},""party:F1"":{""after"":16019,""before"":15954,""delta"":65},""party:F10"":{""after"":431,""before"":429,""delta"":2},""party:F12"":{""after"":522,""before"":518,""delta"":4},""party:F15"":{""after"":4661,""before"":4642,""delta"":19},""party:F19"":{""after"":145,""before"":144,""delta"":1},""party:F2"":{""after"":46180,""before"":45952,""delta"":228},""party:F20"":{""after"":289,""before"":287,""delta"":2},""party:F3"":{""after"":7003,""before"":6971,""delta"":32},""party:F4"":{""after"":6578,""before"":6544,""delta"":34},""party:F5"":{""after"":2440,""before"":2424,""delta"":16},""party:F6"":{""after"":5106,""before"":5087,""delta"":19},""party:F7"":{""after"":1439,""before"":1434,""delta"":5},""party:F9"":{""after"":1105,""before"":1097,""delta"":8},""reported_precincts"":{""after"":203,""before"":202,""delta"":1},""total_precincts"":{""after"":205,""before"":204,""delta"":1},""valid_votes_erst"":{""after"":91971,""before"":91539,""delta"":432},""valid_votes_zweit"":{""after"":92231,""before"":91796,""delta"":435},""voters_total"":{""after"":93257,""before"":92817,""delta"":440}}",True
8822e360c1ca7656105447c8bc3f1cad88d4599a,2026-09-06T22:51:09.962028+00:00,2026-09-07T00:51:09.962028+02:00,2026-09-06T22:51:11Z,2026-lsa poll 2026-09-06T22:51:09.962028+00:00,55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-07T00:45:41.299801+02:00,normalized,LAND,Sachsen-Anhalt,TOTAL,2633,2634,2661,lsa:LAND:15,denominator_change,"{""party:D1"":{""after"":305483,""before"":305408,""delta"":75},""party:D2"":{""after"":573178,""before"":572940,""delta"":238},""party:D3"":{""after"":153538,""before"":153502,""delta"":36},""party:D4"":{""after"":100341,""before"":100315,""delta"":26},""party:D5"":{""after"":39772,""before"":39727,""delta"":45},""party:D6"":{""after"":44153,""before"":44141,""delta"":12},""party:F1"":{""after"":219910,""before"":219845,""delta"":65},""party:F10"":{""after"":7301,""before"":7299,""delta"":2},""party:F12"":{""after"":7134,""before"":7130,""delta"":4},""party:F15"":{""after"":67558,""before"":67539,""delta"":19},""party:F19"":{""after"":2697,""before"":2696,""delta"":1},""party:F2"":{""after"":567253,""before"":567025,""delta"":228},""party:F20"":{""after"":4249,""before"":4247,""delta"":2},""party:F3"":{""after"":109437,""before"":109405,""delta"":32},""party:F4"":{""after"":118958,""before"":118924,""delta"":34},""party:F5"":{""after"":32996,""before"":32980,""delta"":16},""party:F6"":{""after"":114420,""before"":114401,""delta"":19},""party:F7"":{""after"":15081,""before"":15076,""delta"":5},""party:F9"":{""after"":14015,""before"":14007,""delta"":8},""reported_precincts"":{""after"":2634,""before"":2633,""delta"":1},""total_precincts"":{""after"":2661,""before"":2660,""delta"":1},""valid_votes_erst"":{""after"":1283810,""before"":1283378,""delta"":432},""valid_votes_zweit"":{""after"":1286284,""before"":1285849,""delta"":435},""voters_total"":{""after"":1299025,""before"":1298585,""delta"":440}}",True
8822e360c1ca7656105447c8bc3f1cad88d4599a,2026-09-06T22:51:09.962028+00:00,2026-09-07T00:51:09.962028+02:00,2026-09-06T22:51:11Z,2026-lsa poll 2026-09-06T22:51:09.962028+00:00,55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-07T00:45:41.299801+02:00,normalized,WAHLKREIS,Zerbst,TOTAL,79,80,80,lsa:WAHLKREIS:023,denominator_change|revision_after_complete,"{""party:D1"":{""after"":7731,""before"":7656,""delta"":75},""party:D2"":{""after"":14138,""before"":13900,""delta"":238},""party:D3"":{""after"":2880,""before"":2844,""delta"":36},""party:D4"":{""after"":2330,""before"":2304,""delta"":26},""party:D5"":{""after"":1478,""before"":1433,""delta"":45},""party:D6"":{""after"":824,""before"":812,""delta"":12},""party:F1"":{""after"":5538,""before"":5473,""delta"":65},""party:F10"":{""after"":158,""before"":156,""delta"":2},""party:F12"":{""after"":141,""before"":137,""delta"":4},""party:F15"":{""after"":1646,""before"":1627,""delta"":19},""party:F19"":{""after"":47,""before"":46,""delta"":1},""party:F2"":{""after"":13888,""before"":13660,""delta"":228},""party:F20"":{""after"":102,""before"":100,""delta"":2},""party:F3"":{""after"":2237,""before"":2205,""delta"":32},""party:F4"":{""after"":2420,""before"":2386,""delta"":34},""party:F5"":{""after"":883,""before"":867,""delta"":16},""party:F6"":{""after"":1696,""before"":1677,""delta"":19},""party:F7"":{""after"":439,""before"":434,""delta"":5},""party:F9"":{""after"":315,""before"":307,""delta"":8},""reported_precincts"":{""after"":80,""before"":79,""delta"":1},""total_precincts"":{""after"":80,""before"":79,""delta"":1},""valid_votes_erst"":{""after"":29381,""before"":28949,""delta"":432},""valid_votes_zweit"":{""after"":29619,""before"":29184,""delta"":435},""voters_total"":{""after"":29950,""before"":29510,""delta"":440}}",True
b91a617a4db6dda78f75a03ea2f293889c1763ea,2026-09-06T23:52:10.207428+00:00,2026-09-07T01:52:10.207428+02:00,2026-09-06T23:52:11Z,2026-lsa poll 2026-09-06T23:52:10.207428+00:00,8498858d5feb8fd3e85f08ed011bc269ae59a984,2026-09-07T01:46:41.804432+02:00,normalized,GEMEINDE,"Tangermünde, Stadt",TOTAL,14,14,14,lsa:GEMEINDE:15090550,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""voters_total"":{""after"":6967,""before"":6991,""delta"":-24}}",True
b91a617a4db6dda78f75a03ea2f293889c1763ea,2026-09-06T23:52:10.207428+00:00,2026-09-07T01:52:10.207428+02:00,2026-09-06T23:52:11Z,2026-lsa poll 2026-09-06T23:52:10.207428+00:00,8498858d5feb8fd3e85f08ed011bc269ae59a984,2026-09-07T01:46:41.804432+02:00,normalized,KREIS,Stendal,TOTAL,196,196,196,lsa:KREIS:15090,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""voters_total"":{""after"":68250,""before"":68274,""delta"":-24}}",True
d7cec4116047ffe4e392c29511dcafc9c92d55c8,2026-09-07T00:03:11.796077+00:00,2026-09-07T02:03:11.796077+02:00,2026-09-07T00:03:13Z,2026-lsa poll 2026-09-07T00:03:11.796077+00:00,bcef1b09bad690c72a89f6812b476fb7df5269ce,2026-09-07T01:57:40.558068+02:00,normalized,GEMEINDE,"Leuna, Stadt",TOTAL,14,14,14,lsa:GEMEINDE:15088205,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""party:F3"":{""after"":576,""before"":585,""delta"":-9},""party:F6"":{""after"":463,""before"":455,""delta"":8},""valid_votes_zweit"":{""after"":8980,""before"":8981,""delta"":-1}}",True
d7cec4116047ffe4e392c29511dcafc9c92d55c8,2026-09-07T00:03:11.796077+00:00,2026-09-07T02:03:11.796077+02:00,2026-09-07T00:03:13Z,2026-lsa poll 2026-09-07T00:03:11.796077+00:00,bcef1b09bad690c72a89f6812b476fb7df5269ce,2026-09-07T01:57:40.558068+02:00,normalized,GEMEINDE,"Querfurt, Stadt",TOTAL,16,16,16,lsa:GEMEINDE:15088305,numeric_decrease|revision_at_fixed_reporting_count|revision_after_complete,"{""party:F19"":{""after"":27,""before"":26,""delta"":1},""party:F20"":{""after"":13,""before"":14,""delta"":-1}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,"Dessau-Roßlau, Stadt",TOTAL,79,,,lsa:KREIS:15001,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":79,""delta"":null},""total_precincts"":{""after"":null,""before"":79,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,"Halle (Saale), Stadt",TOTAL,186,,,lsa:KREIS:15002,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":186,""delta"":null},""total_precincts"":{""after"":null,""before"":186,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,"Magdeburg, Landeshauptstadt",TOTAL,218,,,lsa:KREIS:15003,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":218,""delta"":null},""total_precincts"":{""after"":null,""before"":218,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Altmarkkreis Salzwedel,TOTAL,152,,,lsa:KREIS:15081,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":152,""delta"":null},""total_precincts"":{""after"":null,""before"":152,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Anhalt-Bitterfeld,TOTAL,205,,,lsa:KREIS:15082,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":205,""delta"":null},""total_precincts"":{""after"":null,""before"":205,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Börde,TOTAL,244,,,lsa:KREIS:15083,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":244,""delta"":null},""total_precincts"":{""after"":null,""before"":244,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Burgenlandkreis,TOTAL,253,,,lsa:KREIS:15084,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":253,""delta"":null},""total_precincts"":{""after"":null,""before"":253,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Harz,TOTAL,227,,,lsa:KREIS:15085,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":227,""delta"":null},""total_precincts"":{""after"":null,""before"":227,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Jerichower Land,TOTAL,116,,,lsa:KREIS:15086,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":116,""delta"":null},""total_precincts"":{""after"":null,""before"":116,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Mansfeld-Südharz,TOTAL,201,,,lsa:KREIS:15087,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":201,""delta"":null},""total_precincts"":{""after"":null,""before"":201,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Saalekreis,TOTAL,207,,,lsa:KREIS:15088,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":207,""delta"":null},""total_precincts"":{""after"":null,""before"":207,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Salzlandkreis,TOTAL,193,,,lsa:KREIS:15089,value_became_missing,"{""party:D1"":{""after"":25303,""before"":24888,""delta"":415},""party:D15"":{""after"":4909,""before"":4666,""delta"":243},""party:D19"":{""after"":221,""before"":197,""delta"":24},""party:D2"":{""after"":56047,""before"":55701,""delta"":346},""party:D3"":{""after"":10239,""before"":10092,""delta"":147},""party:D4"":{""after"":7569,""before"":7351,""delta"":218},""party:D5"":{""after"":4603,""before"":4557,""delta"":46},""party:D6"":{""after"":2440,""before"":2370,""delta"":70},""party:F1"":{""after"":18975,""before"":18574,""delta"":401},""party:F10"":{""after"":578,""before"":571,""delta"":7},""party:F11"":{""after"":216,""before"":214,""delta"":2},""party:F12"":{""after"":693,""before"":682,""delta"":11},""party:F15"":{""after"":6278,""before"":6130,""delta"":148},""party:F19"":{""after"":215,""before"":208,""delta"":7},""party:F2"":{""after"":55458,""before"":55085,""delta"":373},""party:F20"":{""after"":382,""before"":377,""delta"":5},""party:F3"":{""after"":8741,""before"":8595,""delta"":146},""party:F4"":{""after"":8413,""before"":8202,""delta"":211},""party:F5"":{""after"":3096,""before"":3061,""delta"":35},""party:F6"":{""after"":6015,""before"":5893,""delta"":122},""party:F7"":{""after"":906,""before"":882,""delta"":24},""party:F8"":{""after"":151,""before"":148,""delta"":3},""party:F9"":{""after"":1431,""before"":1413,""delta"":18},""reported_precincts"":{""after"":null,""before"":193,""delta"":null},""total_precincts"":{""after"":null,""before"":194,""delta"":null},""valid_votes_erst"":{""after"":111331,""before"":109822,""delta"":1509},""valid_votes_zweit"":{""after"":111548,""before"":110035,""delta"":1513},""voters_total"":{""after"":112715,""before"":111198,""delta"":1517}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Stendal,TOTAL,196,,,lsa:KREIS:15090,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":196,""delta"":null},""total_precincts"":{""after"":null,""before"":196,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,KREIS,Wittenberg,TOTAL,183,,,lsa:KREIS:15091,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":183,""delta"":null},""total_precincts"":{""after"":null,""before"":183,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,LAND,Sachsen-Anhalt,TOTAL,2660,,,lsa:LAND:15,value_became_missing,"{""party:D1"":{""after"":314535,""before"":314120,""delta"":415},""party:D15"":{""after"":41782,""before"":41539,""delta"":243},""party:D19"":{""after"":2680,""before"":2656,""delta"":24},""party:D2"":{""after"":581945,""before"":581599,""delta"":346},""party:D3"":{""after"":157905,""before"":157758,""delta"":147},""party:D4"":{""after"":102881,""before"":102663,""delta"":218},""party:D5"":{""after"":41113,""before"":41067,""delta"":46},""party:D6"":{""after"":45310,""before"":45240,""delta"":70},""party:F1"":{""after"":226622,""before"":226221,""delta"":401},""party:F10"":{""after"":7482,""before"":7475,""delta"":7},""party:F11"":{""after"":3487,""before"":3485,""delta"":2},""party:F12"":{""after"":7283,""before"":7272,""delta"":11},""party:F15"":{""after"":69291,""before"":69143,""delta"":148},""party:F19"":{""after"":2778,""before"":2771,""delta"":7},""party:F2"":{""after"":576037,""before"":575664,""delta"":373},""party:F20"":{""after"":4339,""before"":4334,""delta"":5},""party:F3"":{""after"":112541,""before"":112395,""delta"":146},""party:F4"":{""after"":122303,""before"":122092,""delta"":211},""party:F5"":{""after"":33969,""before"":33934,""delta"":35},""party:F6"":{""after"":117498,""before"":117376,""delta"":122},""party:F7"":{""after"":15430,""before"":15406,""delta"":24},""party:F8"":{""after"":1899,""before"":1896,""delta"":3},""party:F9"":{""after"":14356,""before"":14338,""delta"":18},""reported_precincts"":{""after"":null,""before"":2660,""delta"":null},""total_precincts"":{""after"":null,""before"":2661,""delta"":null},""valid_votes_erst"":{""after"":1312734,""before"":1311225,""delta"":1509},""valid_votes_zweit"":{""after"":1315315,""before"":1313802,""delta"":1513},""voters_total"":{""after"":1328211,""before"":1326694,""delta"":1517}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Salzwedel,TOTAL,75,,,lsa:WAHLKREIS:001,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":75,""delta"":null},""total_precincts"":{""after"":null,""before"":75,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Gardelegen-Klötze,TOTAL,105,,,lsa:WAHLKREIS:002,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":105,""delta"":null},""total_precincts"":{""after"":null,""before"":105,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Havelberg-Osterburg,TOTAL,96,,,lsa:WAHLKREIS:003,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":96,""delta"":null},""total_precincts"":{""after"":null,""before"":96,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Stendal,TOTAL,65,,,lsa:WAHLKREIS:004,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":65,""delta"":null},""total_precincts"":{""after"":null,""before"":65,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Genthin,TOTAL,70,,,lsa:WAHLKREIS:005,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":70,""delta"":null},""total_precincts"":{""after"":null,""before"":70,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Burg,TOTAL,66,,,lsa:WAHLKREIS:006,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":66,""delta"":null},""total_precincts"":{""after"":null,""before"":66,""delta"":null}}",True
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T03:10:10.827443+02:00,normalized,WAHLKREIS,Haldensleben,TOTAL,85,,,lsa:WAHLKREIS:007,value_became_missing,"{""reported_precincts"":{""after"":null,""before"":85,""delta"":null},""total_precincts"":{""after"":null,""before"":85,""delta"":null}}",True
