commit,acquired_at_utc,acquired_at_local,commit_time,subject,previous_commit,previous_acquired_at_local,source,level,name,mode,previous_reported,reported,total,key,event,changes,candidate
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Kalbe (Milde), Stadt",TOTAL,0,0,18,lsa:GEMEINDE:15081240,reporting_universe_initialized,"{""total_precincts"":{""after"":18,""before"":0,""delta"":18}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Klötze, Stadt",TOTAL,0,0,19,lsa:GEMEINDE:15081280,reporting_universe_initialized,"{""total_precincts"":{""after"":19,""before"":0,""delta"":19}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Kuhfelde,TOTAL,0,0,4,lsa:GEMEINDE:15081290,reporting_universe_initialized,"{""total_precincts"":{""after"":4,""before"":0,""delta"":4}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Rohrberg,TOTAL,0,0,4,lsa:GEMEINDE:15081440,reporting_universe_initialized,"{""total_precincts"":{""after"":4,""before"":0,""delta"":4}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Salzwedel, Hansestadt",TOTAL,0,0,25,lsa:GEMEINDE:15081455,reporting_universe_initialized,"{""total_precincts"":{""after"":25,""before"":0,""delta"":25}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Wallstawe,TOTAL,0,0,3,lsa:GEMEINDE:15081545,reporting_universe_initialized,"{""total_precincts"":{""after"":3,""before"":0,""delta"":3}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Aken (Elbe), Stadt",TOTAL,0,0,9,lsa:GEMEINDE:15082005,reporting_universe_initialized,"{""total_precincts"":{""after"":9,""before"":0,""delta"":9}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Bitterfeld-Wolfen, Stadt",TOTAL,0,0,31,lsa:GEMEINDE:15082015,reporting_universe_initialized,"{""total_precincts"":{""after"":31,""before"":0,""delta"":31}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Köthen (Anhalt), Stadt",TOTAL,0,0,24,lsa:GEMEINDE:15082180,reporting_universe_initialized,"{""total_precincts"":{""after"":24,""before"":0,""delta"":24}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Muldestausee,TOTAL,0,0,16,lsa:GEMEINDE:15082241,reporting_universe_initialized,"{""total_precincts"":{""after"":16,""before"":0,""delta"":16}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Osternienburger Land,TOTAL,0,0,19,lsa:GEMEINDE:15082256,reporting_universe_initialized,"{""total_precincts"":{""after"":19,""before"":0,""delta"":19}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Raguhn-Jeßnitz, Stadt",TOTAL,0,0,11,lsa:GEMEINDE:15082301,reporting_universe_initialized,"{""total_precincts"":{""after"":11,""before"":0,""delta"":11}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Sandersdorf-Brehna, Stadt",TOTAL,0,0,17,lsa:GEMEINDE:15082340,reporting_universe_initialized,"{""total_precincts"":{""after"":17,""before"":0,""delta"":17}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Südliches Anhalt, Stadt",TOTAL,0,0,28,lsa:GEMEINDE:15082377,reporting_universe_initialized,"{""total_precincts"":{""after"":28,""before"":0,""delta"":28}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Zerbst/Anhalt, Stadt",TOTAL,0,0,36,lsa:GEMEINDE:15082430,reporting_universe_initialized,"{""total_precincts"":{""after"":36,""before"":0,""delta"":36}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Zörbig, Stadt",TOTAL,0,0,13,lsa:GEMEINDE:15082440,reporting_universe_initialized,"{""total_precincts"":{""after"":13,""before"":0,""delta"":13}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Altenhausen,TOTAL,0,0,4,lsa:GEMEINDE:15083020,reporting_universe_initialized,"{""total_precincts"":{""after"":4,""before"":0,""delta"":4}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Am Großen Bruch,TOTAL,0,0,5,lsa:GEMEINDE:15083025,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Angern,TOTAL,0,0,5,lsa:GEMEINDE:15083030,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Ausleben,TOTAL,0,0,3,lsa:GEMEINDE:15083035,reporting_universe_initialized,"{""total_precincts"":{""after"":3,""before"":0,""delta"":3}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Barleben,TOTAL,0,0,8,lsa:GEMEINDE:15083040,reporting_universe_initialized,"{""total_precincts"":{""after"":8,""before"":0,""delta"":8}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Beendorf,TOTAL,0,0,2,lsa:GEMEINDE:15083060,reporting_universe_initialized,"{""total_precincts"":{""after"":2,""before"":0,""delta"":2}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Bülstringen,TOTAL,0,0,3,lsa:GEMEINDE:15083115,reporting_universe_initialized,"{""total_precincts"":{""after"":3,""before"":0,""delta"":3}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Burgstall,TOTAL,0,0,5,lsa:GEMEINDE:15083120,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Calvörde,TOTAL,0,0,9,lsa:GEMEINDE:15083125,reporting_universe_initialized,"{""total_precincts"":{""after"":9,""before"":0,""delta"":9}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Colbitz,TOTAL,0,0,4,lsa:GEMEINDE:15083130,reporting_universe_initialized,"{""total_precincts"":{""after"":4,""before"":0,""delta"":4}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Eilsleben,TOTAL,0,0,6,lsa:GEMEINDE:15083190,reporting_universe_initialized,"{""total_precincts"":{""after"":6,""before"":0,""delta"":6}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Erxleben,TOTAL,0,0,6,lsa:GEMEINDE:15083205,reporting_universe_initialized,"{""total_precincts"":{""after"":6,""before"":0,""delta"":6}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Flechtingen,TOTAL,0,0,5,lsa:GEMEINDE:15083230,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Gröningen, Stadt",TOTAL,0,0,6,lsa:GEMEINDE:15083245,reporting_universe_initialized,"{""total_precincts"":{""after"":6,""before"":0,""delta"":6}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Haldensleben, Stadt",TOTAL,0,0,17,lsa:GEMEINDE:15083270,reporting_universe_initialized,"{""total_precincts"":{""after"":17,""before"":0,""delta"":17}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Harbke,TOTAL,0,0,2,lsa:GEMEINDE:15083275,reporting_universe_initialized,"{""total_precincts"":{""after"":2,""before"":0,""delta"":2}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Hohe Börde,TOTAL,0,0,20,lsa:GEMEINDE:15083298,reporting_universe_initialized,"{""total_precincts"":{""after"":20,""before"":0,""delta"":20}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Hötensleben,TOTAL,0,0,5,lsa:GEMEINDE:15083320,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Ingersleben,TOTAL,0,0,5,lsa:GEMEINDE:15083323,reporting_universe_initialized,"{""total_precincts"":{""after"":5,""before"":0,""delta"":5}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Kroppenstedt, Stadt",TOTAL,0,0,2,lsa:GEMEINDE:15083355,reporting_universe_initialized,"{""total_precincts"":{""after"":2,""before"":0,""delta"":2}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Loitsche-Heinrichsberg,TOTAL,0,0,3,lsa:GEMEINDE:15083361,reporting_universe_initialized,"{""total_precincts"":{""after"":3,""before"":0,""delta"":3}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Niedere Börde,TOTAL,0,0,10,lsa:GEMEINDE:15083390,reporting_universe_initialized,"{""total_precincts"":{""after"":10,""before"":0,""delta"":10}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Oebisfelde-Weferlingen, Stadt",TOTAL,0,0,28,lsa:GEMEINDE:15083411,reporting_universe_initialized,"{""total_precincts"":{""after"":28,""before"":0,""delta"":28}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,"Oschersleben (Bode), Stadt",TOTAL,0,0,21,lsa:GEMEINDE:15083415,reporting_universe_initialized,"{""total_precincts"":{""after"":21,""before"":0,""delta"":21}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Rogätz,TOTAL,0,0,2,lsa:GEMEINDE:15083440,reporting_universe_initialized,"{""total_precincts"":{""after"":2,""before"":0,""delta"":2}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Sommersdorf,TOTAL,0,0,4,lsa:GEMEINDE:15083485,reporting_universe_initialized,"{""total_precincts"":{""after"":4,""before"":0,""delta"":4}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Sülzetal,TOTAL,0,0,9,lsa:GEMEINDE:15083490,reporting_universe_initialized,"{""total_precincts"":{""after"":9,""before"":0,""delta"":9}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Ummendorf,TOTAL,0,0,2,lsa:GEMEINDE:15083505,reporting_universe_initialized,"{""total_precincts"":{""after"":2,""before"":0,""delta"":2}}",False
80f3f58f23b32a844025cfe3b74f460f82133bae,2026-09-06T16:26:10.355645+00:00,2026-09-06T18:26:10.355645+02:00,2026-09-06T16:26:11Z,2026-lsa poll 2026-09-06T16:26:10.355645+00:00,053a4939f9d5b219a4e3d64b638b53c21a808933,2026-09-06T18:13:39.955412+02:00,normalized,GEMEINDE,Völpke,TOTAL,0,0,3,lsa:GEMEINDE:15083515,reporting_universe_initialized,"{""total_precincts"":{""after"":3,""before"":0,""delta"":3}}",False
