row,name,field,mode,geographic_level,observed,median,mad,z,n,external_level,recomputed_level,match
WBZ:028:15082:15082015:000024:U,"Bitterfeld-Wolfen, Stadt / 000024",Ungültige Erststimmen,U,WAHLBEZIRK,0.9803921568627451,1.1968885196114947,0.4669615123122246,-0.3127127017626412,1998,neutral,neutral,True
WBZ:028:15082:15082015:000025:U,"Bitterfeld-Wolfen, Stadt / 000025",Ungültige Erststimmen,U,WAHLBEZIRK,0.8042895442359249,1.1968885196114947,0.4669615123122246,-0.5670796716405718,1998,neutral,neutral,True
WBZ:028:15082:15082340:000001:U,"Sandersdorf-Brehna, Stadt / 000001",Ungültige Erststimmen,U,WAHLBEZIRK,1.5536723163841808,1.1968885196114947,0.4669615123122246,0.5153473417167798,1998,neutral,neutral,True
WBZ:028:15082:15082340:000002:U,"Sandersdorf-Brehna, Stadt / 000002",Ungültige Erststimmen,U,WAHLBEZIRK,0.5952380952380952,1.1968885196114947,0.4669615123122246,-0.8690387558186909,1998,neutral,neutral,True
WBZ:028:15082:15082340:000003:U,"Sandersdorf-Brehna, Stadt / 000003",Ungültige Erststimmen,U,WAHLBEZIRK,2.572347266881029,1.1968885196114947,0.4669615123122246,1.9867466388841128,1998,neutral,neutral,True
WBZ:028:15082:15082340:000005:U,"Sandersdorf-Brehna, Stadt / 000005",Ungültige Erststimmen,U,WAHLBEZIRK,1.1070110701107012,1.1968885196114947,0.4669615123122246,-0.12982121133160143,1998,neutral,neutral,True
WBZ:028:15082:15082340:000006:U,"Sandersdorf-Brehna, Stadt / 000006",Ungültige Erststimmen,U,WAHLBEZIRK,1.3824884792626728,1.1968885196114947,0.4669615123122246,0.26808517285305905,1998,neutral,neutral,True
WBZ:028:15082:15082340:000007:U,"Sandersdorf-Brehna, Stadt / 000007",Ungültige Erststimmen,U,WAHLBEZIRK,1.079136690647482,1.1968885196114947,0.4669615123122246,-0.17008365454879454,1998,neutral,neutral,True
WBZ:028:15082:15082340:000008:U,"Sandersdorf-Brehna, Stadt / 000008",Ungültige Erststimmen,U,WAHLBEZIRK,1.3671875,1.1968885196114947,0.4669615123122246,0.24598405991012484,1998,neutral,neutral,True
WBZ:028:15082:15082340:000009:U,"Sandersdorf-Brehna, Stadt / 000009",Ungültige Erststimmen,U,WAHLBEZIRK,0.5747126436781609,1.1968885196114947,0.4669615123122246,-0.8986862257840604,1998,neutral,neutral,True
WBZ:028:15082:15082340:000010:U,"Sandersdorf-Brehna, Stadt / 000010",Ungültige Erststimmen,U,WAHLBEZIRK,1.4184397163120568,1.1968885196114947,0.4669615123122246,0.3200140289626149,1998,neutral,neutral,True
WBZ:028:15082:15082340:000011:U,"Sandersdorf-Brehna, Stadt / 000011",Ungültige Erststimmen,U,WAHLBEZIRK,2.3214285714285716,1.1968885196114947,0.4669615123122246,1.6243134682688782,1998,neutral,neutral,True
WBZ:028:15082:15082340:000012:U,"Sandersdorf-Brehna, Stadt / 000012",Ungültige Erststimmen,U,WAHLBEZIRK,0.5,1.1968885196114947,0.4669615123122246,-1.006603016458005,1998,neutral,neutral,True
WBZ:028:15082:15082340:000013:U,"Sandersdorf-Brehna, Stadt / 000013",Ungültige Erststimmen,U,WAHLBEZIRK,0.6779661016949152,1.1968885196114947,0.4669615123122246,-0.749544376873524,1998,neutral,neutral,True
WBZ:028:15082:15082340:000014:U,"Sandersdorf-Brehna, Stadt / 000014",Ungültige Erststimmen,U,WAHLBEZIRK,1.0327022375215147,1.1968885196114947,0.4669615123122246,-0.2371547272796726,1998,neutral,neutral,True
WBZ:028:15082:15082440:000001:U,"Zörbig, Stadt / 000001",Ungültige Erststimmen,U,WAHLBEZIRK,1.1553273427471116,1.1968885196114947,0.4669615123122246,-0.06003199194981061,1998,neutral,neutral,True
WBZ:028:15082:15082440:000002:U,"Zörbig, Stadt / 000002",Ungültige Erststimmen,U,WAHLBEZIRK,1.3840830449826989,1.1968885196114947,0.4669615123122246,0.27038840302337885,1998,neutral,neutral,True
WBZ:028:15082:15082440:000003:U,"Zörbig, Stadt / 000003",Ungültige Erststimmen,U,WAHLBEZIRK,2.5,1.1968885196114947,0.4669615123122246,1.8822464569675919,1998,neutral,neutral,True
WBZ:028:15082:15082440:000004:U,"Zörbig, Stadt / 000004",Ungültige Erststimmen,U,WAHLBEZIRK,1.271186440677966,1.1968885196114947,0.4669615123122246,0.1073177550747462,1998,neutral,neutral,True
WBZ:028:15082:15082440:000005:U,"Zörbig, Stadt / 000005",Ungültige Erststimmen,U,WAHLBEZIRK,2.1032504780114722,1.1968885196114947,0.4669615123122246,1.309171633128384,1998,neutral,neutral,True
WBZ:028:15082:15082440:000006:U,"Zörbig, Stadt / 000006",Ungültige Erststimmen,U,WAHLBEZIRK,1.431980906921241,1.1968885196114947,0.4669615123122246,0.3395732596430636,1998,neutral,neutral,True
WBZ:028:15082:15082440:000007:U,"Zörbig, Stadt / 000007",Ungültige Erststimmen,U,WAHLBEZIRK,0.0,1.1968885196114947,0.4669615123122246,-1.7288153848144043,1998,neutral,neutral,True
WBZ:028:15082:15082440:000008:U,"Zörbig, Stadt / 000008",Ungültige Erststimmen,U,WAHLBEZIRK,1.0714285714285714,1.1968885196114947,0.4669615123122246,-0.1812174526221203,1998,neutral,neutral,True
WBZ:028:15082:15082440:000009:U,"Zörbig, Stadt / 000009",Ungültige Erststimmen,U,WAHLBEZIRK,0.9404388714733543,1.1968885196114947,0.4669615123122246,-0.3704222154920233,1998,neutral,neutral,True
WBZ:028:15082:15082440:000010:U,"Zörbig, Stadt / 000010",Ungültige Erststimmen,U,WAHLBEZIRK,2.4096385542168677,1.1968885196114947,0.4669615123122246,1.7517261494333032,1998,neutral,neutral,True
WBZ:028:15082:15082440:000011:U,"Zörbig, Stadt / 000011",Ungültige Erststimmen,U,WAHLBEZIRK,0.8771929824561403,1.1968885196114947,0.4669615123122246,-0.46177614208387946,1998,neutral,neutral,True
WBZ:028:15082:15082440:000012:U,"Zörbig, Stadt / 000012",Ungültige Erststimmen,U,WAHLBEZIRK,2.5974025974025974,1.1968885196114947,0.4669615123122246,2.0229371780759813,1998,neutral,neutral,True
WBZ:029:15087:15087386:000001:U,Seegebiet Mansfelder Land / 000001,Ungültige Erststimmen,U,WAHLBEZIRK,1.214574898785425,1.1968885196114947,0.4669615123122246,0.025546643581707062,1998,neutral,neutral,True
WBZ:029:15087:15087386:000002:U,Seegebiet Mansfelder Land / 000002,Ungültige Erststimmen,U,WAHLBEZIRK,2.8,1.1968885196114947,0.4669615123122246,2.315573877981431,1998,neutral,neutral,True
WBZ:029:15087:15087386:000003:U,Seegebiet Mansfelder Land / 000003,Ungültige Erststimmen,U,WAHLBEZIRK,0.20408163265306123,1.1968885196114947,0.4669615123122246,-1.4340348263015883,1998,neutral,neutral,True
WBZ:029:15087:15087386:000004:U,Seegebiet Mansfelder Land / 000004,Ungültige Erststimmen,U,WAHLBEZIRK,0.6329113924050633,1.1968885196114947,0.4669615123122246,-0.8146225134771901,1998,neutral,neutral,True
WBZ:029:15087:15087386:000005:U,Seegebiet Mansfelder Land / 000005,Ungültige Erststimmen,U,WAHLBEZIRK,2.6315789473684212,1.1968885196114947,0.4669615123122246,2.072302343377171,1998,neutral,neutral,True
WBZ:029:15087:15087386:000006:U,Seegebiet Mansfelder Land / 000006,Ungültige Erststimmen,U,WAHLBEZIRK,0.8264462809917356,1.1968885196114947,0.4669615123122246,-0.5350759329856453,1998,neutral,neutral,True
WBZ:029:15087:15087386:000007:U,Seegebiet Mansfelder Land / 000007,Ungültige Erststimmen,U,WAHLBEZIRK,1.3386880856760375,1.1968885196114947,0.4669615123122246,0.20481880087876633,1998,neutral,neutral,True
WBZ:029:15087:15087386:000008:U,Seegebiet Mansfelder Land / 000008,Ungültige Erststimmen,U,WAHLBEZIRK,1.3392857142857142,1.1968885196114947,0.4669615123122246,0.20568203042595065,1998,neutral,neutral,True
WBZ:029:15087:15087386:000009:U,Seegebiet Mansfelder Land / 000009,Ungültige Erststimmen,U,WAHLBEZIRK,1.0899182561307903,1.1968885196114947,0.4669615123122246,-0.1545104946642151,1998,neutral,neutral,True
WBZ:029:15087:15087386:000010:U,Seegebiet Mansfelder Land / 000010,Ungültige Erststimmen,U,WAHLBEZIRK,2.622950819672131,1.1968885196114947,0.4669615123122246,2.0598396623011324,1998,neutral,neutral,True
WBZ:029:15087:15087386:000011:U,Seegebiet Mansfelder Land / 000011,Ungültige Erststimmen,U,WAHLBEZIRK,0.4484304932735426,1.1968885196114947,0.4669615123122246,-1.0810912876337773,1998,neutral,neutral,True
WBZ:029:15087:15087386:000012:U,Seegebiet Mansfelder Land / 000012,Ungültige Erststimmen,U,WAHLBEZIRK,1.4102564102564104,1.1968885196114947,0.4669615123122246,0.3081938592677475,1998,neutral,neutral,True
WBZ:029:15087:15087386:000013:U,Seegebiet Mansfelder Land / 000013,Ungültige Erststimmen,U,WAHLBEZIRK,3.0172413793103448,1.1968885196114947,0.4669615123122246,2.6293627000949016,1998,neutral,neutral,True
WBZ:029:15088:15088216:000001:U,"Wettin-Löbejün, Stadt / 000001",Ungültige Erststimmen,U,WAHLBEZIRK,0.5415162454873647,1.1968885196114947,0.4669615123122246,-0.9466359245006145,1998,neutral,neutral,True
WBZ:029:15088:15088216:000002:U,"Wettin-Löbejün, Stadt / 000002",Ungültige Erststimmen,U,WAHLBEZIRK,2.2408963585434174,1.1968885196114947,0.4669615123122246,1.5079907478753403,1998,neutral,neutral,True
WBZ:029:15088:15088216:000003:U,"Wettin-Löbejün, Stadt / 000003",Ungültige Erststimmen,U,WAHLBEZIRK,0.0,1.1968885196114947,0.4669615123122246,-1.7288153848144043,1998,neutral,neutral,True
WBZ:029:15088:15088216:000004:U,"Wettin-Löbejün, Stadt / 000004",Ungültige Erststimmen,U,WAHLBEZIRK,0.0,1.1968885196114947,0.4669615123122246,-1.7288153848144043,1998,neutral,neutral,True
WBZ:029:15088:15088216:000005:U,"Wettin-Löbejün, Stadt / 000005",Ungültige Erststimmen,U,WAHLBEZIRK,1.8805309734513274,1.1968885196114947,0.4669615123122246,0.9874700713932918,1998,neutral,neutral,True
WBZ:029:15088:15088216:000006:U,"Wettin-Löbejün, Stadt / 000006",Ungültige Erststimmen,U,WAHLBEZIRK,0.8075370121130552,1.1968885196114947,0.4669615123122246,-0.5623889487071647,1998,neutral,neutral,True
WBZ:029:15088:15088216:000007:U,"Wettin-Löbejün, Stadt / 000007",Ungültige Erststimmen,U,WAHLBEZIRK,2.1021021021021022,1.1968885196114947,0.4669615123122246,1.307512890557845,1998,neutral,neutral,True
WBZ:029:15088:15088216:000008:U,"Wettin-Löbejün, Stadt / 000008",Ungültige Erststimmen,U,WAHLBEZIRK,1.4534883720930232,1.1968885196114947,0.4669615123122246,0.3706391743611748,1998,neutral,neutral,True
WBZ:029:15088:15088216:000009:U,"Wettin-Löbejün, Stadt / 000009",Ungültige Erststimmen,U,WAHLBEZIRK,2.2058823529411766,1.1968885196114947,0.4669615123122246,1.4574156520520631,1998,neutral,neutral,True
WBZ:029:15088:15088216:000010:U,"Wettin-Löbejün, Stadt / 000010",Ungültige Erststimmen,U,WAHLBEZIRK,1.1349306431273645,1.1968885196114947,0.4669615123122246,-0.08949348942787386,1998,neutral,neutral,True
WBZ:029:15088:15088295:000001:U,Petersberg / 000001,Ungültige Erststimmen,U,WAHLBEZIRK,2.0689655172413794,1.1968885196114947,0.4669615123122246,1.2596495876948341,1998,neutral,neutral,True
WBZ:029:15088:15088295:000003:U,Petersberg / 000003,Ungültige Erststimmen,U,WAHLBEZIRK,1.492537313432836,1.1968885196114947,0.4669615123122246,0.42704243117484725,1998,neutral,neutral,True
WBZ:029:15088:15088295:000004:U,Petersberg / 000004,Ungültige Erststimmen,U,WAHLBEZIRK,0.5376344086021505,1.1968885196114947,0.4669615123122246,-0.952242945721502,1998,neutral,neutral,True
WBZ:029:15088:15088295:000005:U,Petersberg / 000005,Ungültige Erststimmen,U,WAHLBEZIRK,0.9950248756218906,1.1968885196114947,0.4669615123122246,-0.29157684082157,1998,neutral,neutral,True
WBZ:029:15088:15088295:000006:U,Petersberg / 000006,Ungültige Erststimmen,U,WAHLBEZIRK,2.657004830917874,1.1968885196114947,0.4669615123122246,2.10902811852878,1998,neutral,neutral,True
WBZ:029:15088:15088295:000007:U,Petersberg / 000007,Ungültige Erststimmen,U,WAHLBEZIRK,0.5555555555555556,1.1968885196114947,0.4669615123122246,-0.9263571977517385,1998,neutral,neutral,True
WBZ:029:15088:15088295:000008:U,Petersberg / 000008,Ungültige Erststimmen,U,WAHLBEZIRK,0.5780346820809249,1.1968885196114947,0.4669615123122246,-0.8938877913387983,1998,neutral,neutral,True
WBZ:029:15088:15088295:000009:U,Petersberg / 000009,Ungültige Erststimmen,U,WAHLBEZIRK,0.8746355685131195,1.1968885196114947,0.4669615123122246,-0.4654701340451929,1998,neutral,neutral,True
WBZ:029:15088:15088295:000010:U,Petersberg / 000010,Ungültige Erststimmen,U,WAHLBEZIRK,1.3201320132013201,1.1968885196114947,0.4669615123122246,0.1780159507800491,1998,neutral,neutral,True
WBZ:029:15088:15088295:000011:U,Petersberg / 000011,Ungültige Erststimmen,U,WAHLBEZIRK,0.7648183556405354,1.1968885196114947,0.4669615123122246,-0.6240928328352086,1998,neutral,neutral,True
WBZ:029:15088:15088319:000001:U,Salzatal / 000001,Ungültige Erststimmen,U,WAHLBEZIRK,2.071563088512241,1.1968885196114947,0.4669615123122246,1.2634015838938408,1998,neutral,neutral,True
WBZ:029:15088:15088319:000002:U,Salzatal / 000002,Ungültige Erststimmen,U,WAHLBEZIRK,1.9726858877086495,1.1968885196114947,0.4669615123122246,1.1205809091562149,1998,neutral,neutral,True
WBZ:029:15088:15088319:000003:U,Salzatal / 000003,Ungültige Erststimmen,U,WAHLBEZIRK,0.0,1.1968885196114947,0.4669615123122246,-1.7288153848144043,1998,neutral,neutral,True
WBZ:029:15088:15088319:000004:U,Salzatal / 000004,Ungültige Erststimmen,U,WAHLBEZIRK,0.8784773060029283,1.1968885196114947,0.4669615123122246,-0.45992103338295615,1998,neutral,neutral,True
WBZ:029:15088:15088319:000005:U,Salzatal / 000005,Ungültige Erststimmen,U,WAHLBEZIRK,1.2658227848101267,1.1968885196114947,0.4669615123122246,0.09957035786002424,1998,neutral,neutral,True
WBZ:029:15088:15088319:000007:U,Salzatal / 000007,Ungültige Erststimmen,U,WAHLBEZIRK,1.5350877192982457,1.1968885196114947,0.4669615123122246,0.48850328996401454,1998,neutral,neutral,True
WBZ:029:15088:15088319:000008:U,Salzatal / 000008,Ungültige Erststimmen,U,WAHLBEZIRK,1.3445378151260505,1.1968885196114947,0.4669615123122246,0.21326829479944254,1998,neutral,neutral,True
WBZ:029:15088:15088319:000009:U,Salzatal / 000009,Ungültige Erststimmen,U,WAHLBEZIRK,0.6872852233676976,1.1968885196114947,0.4669615123122246,-0.7360836070049208,1998,neutral,neutral,True
WBZ:029:15088:15088365:000001:U,Teutschenthal / 000001,Ungültige Erststimmen,U,WAHLBEZIRK,1.1363636363636365,1.1968885196114947,0.4669615123122246,-0.08742363854986046,1998,neutral,neutral,True
WBZ:029:15088:15088365:000002:U,Teutschenthal / 000002,Ungültige Erststimmen,U,WAHLBEZIRK,1.171875,1.1968885196114947,0.4669615123122246,-0.036130146479093614,1998,neutral,neutral,True
WBZ:029:15088:15088365:000003:U,Teutschenthal / 000003,Ungültige Erststimmen,U,WAHLBEZIRK,1.932367149758454,1.1968885196114947,0.4669615123122246,1.0623435267079115,1998,neutral,neutral,True
WBZ:029:15088:15088365:000004:U,Teutschenthal / 000004,Ungültige Erststimmen,U,WAHLBEZIRK,1.4360313315926894,1.1968885196114947,0.4669615123122246,0.3454237932326954,1998,neutral,neutral,True
WBZ:029:15088:15088365:000005:U,Teutschenthal / 000005,Ungültige Erststimmen,U,WAHLBEZIRK,0.6944444444444444,1.1968885196114947,0.4669615123122246,-0.7257426509860722,1998,neutral,neutral,True
WBZ:029:15088:15088365:000006:U,Teutschenthal / 000006,Ungültige Erststimmen,U,WAHLBEZIRK,1.1560693641618498,1.1968885196114947,0.4669615123122246,-0.05896019786319209,1998,neutral,neutral,True
WBZ:029:15088:15088365:000007:U,Teutschenthal / 000007,Ungültige Erststimmen,U,WAHLBEZIRK,2.5477707006369426,1.1968885196114947,0.4669615123122246,1.9512476386576936,1998,neutral,neutral,True
WBZ:029:15088:15088365:000008:U,Teutschenthal / 000008,Ungültige Erststimmen,U,WAHLBEZIRK,1.2558869701726845,1.1968885196114947,0.4669615123122246,0.08521882141830964,1998,neutral,neutral,True
WBZ:029:15088:15088365:000009:U,Teutschenthal / 000009,Ungültige Erststimmen,U,WAHLBEZIRK,0.7858546168958742,1.1968885196114947,0.4669615123122246,-0.5937075367100442,1998,neutral,neutral,True
WBZ:029:15088:15088365:000010:U,Teutschenthal / 000010,Ungültige Erststimmen,U,WAHLBEZIRK,0.45045045045045046,1.1968885196114947,0.4669615123122246,-1.0781736115203508,1998,neutral,neutral,True
WBZ:029:15088:15088365:000011:U,Teutschenthal / 000011,Ungültige Erststimmen,U,WAHLBEZIRK,1.443298969072165,1.1968885196114947,0.4669615123122246,0.355921348585511,1998,neutral,neutral,True
WBZ:029:15088:15088365:000012:U,Teutschenthal / 000012,Ungültige Erststimmen,U,WAHLBEZIRK,0.49504950495049505,1.1968885196114947,0.4669615123122246,-1.0137536339664843,1998,neutral,neutral,True
WBZ:029:15088:15088365:000013:U,Teutschenthal / 000013,Ungültige Erststimmen,U,WAHLBEZIRK,1.1673151750972763,1.1968885196114947,0.4669615123122246,-0.04271647036366671,1998,neutral,neutral,True
WBZ:030:15087:15087010:000001:U,Ahlsdorf / 000001,Ungültige Erststimmen,U,WAHLBEZIRK,1.2080536912751678,1.1968885196114947,0.4669615123122246,0.016127250140654283,1998,neutral,neutral,True
WBZ:030:15087:15087045:000002:U,Benndorf / 000002,Ungültige Erststimmen,U,WAHLBEZIRK,1.951219512195122,1.1968885196114947,0.4669615123122246,1.0895743453569098,1998,neutral,neutral,True
WBZ:030:15087:15087070:000003:U,Blankenheim / 000003,Ungültige Erststimmen,U,WAHLBEZIRK,0.6734006734006734,1.1968885196114947,0.4669615123122246,-0.7561387944354154,1998,neutral,neutral,True
WBZ:030:15087:15087075:000004:U,Bornstedt / 000004,Ungültige Erststimmen,U,WAHLBEZIRK,2.0253164556962027,1.1968885196114947,0.4669615123122246,1.1966018034646815,1998,neutral,neutral,True
WBZ:030:15087:15087130:300001:U,"Eisleben, Lutherstadt / 300001",Ungültige Erststimmen,U,WAHLBEZIRK,1.6317016317016317,1.1968885196114947,0.4669615123122246,0.6280548149500688,1998,neutral,neutral,True
WBZ:030:15087:15087130:300002:U,"Eisleben, Lutherstadt / 300002",Ungültige Erststimmen,U,WAHLBEZIRK,1.0869565217391304,1.1968885196114947,0.4669615123122246,-0.15878849708310172,1998,neutral,neutral,True
WBZ:030:15087:15087130:300003:U,"Eisleben, Lutherstadt / 300003",Ungültige Erststimmen,U,WAHLBEZIRK,1.5719467956469166,1.1968885196114947,0.4669615123122246,0.5417434516144205,1998,neutral,neutral,True
WBZ:030:15087:15087130:300004:U,"Eisleben, Lutherstadt / 300004",Ungültige Erststimmen,U,WAHLBEZIRK,0.9943181818181818,1.1968885196114947,0.4669615123122246,-0.2925976068329286,1998,neutral,neutral,True
WBZ:030:15087:15087130:300005:U,"Eisleben, Lutherstadt / 300005",Ungültige Erststimmen,U,WAHLBEZIRK,0.8010680907877169,1.1968885196114947,0.4669615123122246,-0.5717328186893322,1998,neutral,neutral,True
WBZ:030:15087:15087130:300006:U,"Eisleben, Lutherstadt / 300006",Ungültige Erststimmen,U,WAHLBEZIRK,1.183431952662722,1.1968885196114947,0.4669615123122246,-0.019436998172039196,1998,neutral,neutral,True
WBZ:030:15087:15087130:300007:U,"Eisleben, Lutherstadt / 300007",Ungültige Erststimmen,U,WAHLBEZIRK,1.417004048582996,1.1968885196114947,0.4669615123122246,0.3179403149810592,1998,neutral,neutral,True
WBZ:030:15087:15087130:300008:U,"Eisleben, Lutherstadt / 300008",Ungültige Erststimmen,U,WAHLBEZIRK,1.6491754122938531,1.1968885196114947,0.4669615123122246,0.6532943758813654,1998,neutral,neutral,True
WBZ:030:15087:15087130:300009:U,"Eisleben, Lutherstadt / 300009",Ungültige Erststimmen,U,WAHLBEZIRK,1.7793594306049823,1.1968885196114947,0.4669615123122246,0.8413353922546322,1998,neutral,neutral,True
WBZ:030:15087:15087130:300010:U,"Eisleben, Lutherstadt / 300010",Ungültige Erststimmen,U,WAHLBEZIRK,1.8140589569160999,1.1968885196114947,0.4669615123122246,0.891456246410627,1998,neutral,neutral,True
WBZ:030:15087:15087130:300011:U,"Eisleben, Lutherstadt / 300011",Ungültige Erststimmen,U,WAHLBEZIRK,1.3605442176870748,1.1968885196114947,0.4669615123122246,0.23638833860436906,1998,neutral,neutral,True
WBZ:030:15087:15087130:300012:U,"Eisleben, Lutherstadt / 300012",Ungültige Erststimmen,U,WAHLBEZIRK,1.6071428571428572,1.1968885196114947,0.4669615123122246,0.5925815134740219,1998,neutral,neutral,True
WBZ:030:15087:15087130:300013:U,"Eisleben, Lutherstadt / 300013",Ungültige Erststimmen,U,WAHLBEZIRK,1.8648018648018647,1.1968885196114947,0.4669615123122246,0.9647505577735648,1998,neutral,neutral,True
WBZ:030:15087:15087130:300014:U,"Eisleben, Lutherstadt / 300014",Ungültige Erststimmen,U,WAHLBEZIRK,1.3953488372093024,1.1968885196114947,0.4669615123122246,0.28666099199415174,1998,neutral,neutral,True
WBZ:030:15087:15087130:300015:U,"Eisleben, Lutherstadt / 300015",Ungültige Erststimmen,U,WAHLBEZIRK,1.25,1.1968885196114947,0.4669615123122246,0.07671553607659377,1998,neutral,neutral,True
WBZ:030:15087:15087130:300016:U,"Eisleben, Lutherstadt / 300016",Ungültige Erststimmen,U,WAHLBEZIRK,2.1413276231263385,1.1968885196114947,0.4669615123122246,1.3641712034356999,1998,neutral,neutral,True
WBZ:030:15087:15087130:300017:U,"Eisleben, Lutherstadt / 300017",Ungültige Erststimmen,U,WAHLBEZIRK,2.5641025641025643,1.1968885196114947,0.4669615123122246,1.9748377862440536,1998,neutral,neutral,True
WBZ:030:15087:15087130:300018:U,"Eisleben, Lutherstadt / 300018",Ungültige Erststimmen,U,WAHLBEZIRK,0.7092198581560284,1.1968885196114947,0.4669615123122246,-0.7044006779258948,1998,neutral,neutral,True
WBZ:030:15087:15087130:300019:U,"Eisleben, Lutherstadt / 300019",Ungültige Erststimmen,U,WAHLBEZIRK,0.8064516129032258,1.1968885196114947,0.4669615123122246,-0.5639567261750508,1998,neutral,neutral,True
WBZ:030:15087:15087130:300021:U,"Eisleben, Lutherstadt / 300021",Ungültige Erststimmen,U,WAHLBEZIRK,1.5695067264573992,1.1968885196114947,0.4669615123122246,0.5382189553177907,1998,neutral,neutral,True
WBZ:030:15087:15087165:000001:U,"Gerbstedt, Stadt / 000001",Ungültige Erststimmen,U,WAHLBEZIRK,2.1621621621621623,1.1968885196114947,0.4669615123122246,1.394265126997052,1998,neutral,neutral,True
WBZ:030:15087:15087165:000002:U,"Gerbstedt, Stadt / 000002",Ungültige Erststimmen,U,WAHLBEZIRK,1.7094017094017093,1.1968885196114947,0.4669615123122246,0.7402867292245673,1998,neutral,neutral,True
WBZ:030:15087:15087165:000003:U,"Gerbstedt, Stadt / 000003",Ungültige Erststimmen,U,WAHLBEZIRK,2.4229074889867843,1.1968885196114947,0.4669615123122246,1.7708921270447993,1998,neutral,neutral,True
WBZ:030:15087:15087165:000004:U,"Gerbstedt, Stadt / 000004",Ungültige Erststimmen,U,WAHLBEZIRK,3.0434782608695654,1.1968885196114947,0.4669615123122246,2.6672599008332436,1998,neutral,neutral,True
WBZ:030:15087:15087165:000005:U,"Gerbstedt, Stadt / 000005",Ungültige Erststimmen,U,WAHLBEZIRK,0.6622516556291391,1.1968885196114947,0.4669615123122246,-0.7722427114946702,1998,neutral,neutral,True
WBZ:030:15087:15087165:000006:U,"Gerbstedt, Stadt / 000006",Ungültige Erststimmen,U,WAHLBEZIRK,2.6548672566371683,1.1968885196114947,0.4669615123122246,2.105940553361167,1998,neutral,neutral,True
WBZ:030:15087:15087165:000007:U,"Gerbstedt, Stadt / 000007",Ungültige Erststimmen,U,WAHLBEZIRK,1.8518518518518519,1.1968885196114947,0.4669615123122246,0.9460452387278151,1998,neutral,neutral,True
WBZ:030:15087:15087165:000008:U,"Gerbstedt, Stadt / 000008",Ungültige Erststimmen,U,WAHLBEZIRK,2.1875,1.1968885196114947,0.4669615123122246,1.4308637267448423,1998,neutral,neutral,True
WBZ:030:15087:15087165:000009:U,"Gerbstedt, Stadt / 000009",Ungültige Erststimmen,U,WAHLBEZIRK,1.2658227848101267,1.1968885196114947,0.4669615123122246,0.09957035786002424,1998,neutral,neutral,True
WBZ:030:15087:15087165:000010:U,"Gerbstedt, Stadt / 000010",Ungültige Erststimmen,U,WAHLBEZIRK,2.608695652173913,1.1968885196114947,0.4669615123122246,2.0392491457407225,1998,neutral,neutral,True
WBZ:030:15087:15087165:000011:U,"Gerbstedt, Stadt / 000011",Ungültige Erststimmen,U,WAHLBEZIRK,0.8547008547008547,1.1968885196114947,0.4669615123122246,-0.4942643277949185,1998,neutral,neutral,True
WBZ:030:15087:15087165:000012:U,"Gerbstedt, Stadt / 000012",Ungültige Erststimmen,U,WAHLBEZIRK,0.7561436672967864,1.1968885196114947,0.4669615123122246,-0.6366227672621938,1998,neutral,neutral,True
WBZ:030:15087:15087165:000013:U,"Gerbstedt, Stadt / 000013",Ungültige Erststimmen,U,WAHLBEZIRK,3.7383177570093458,1.1968885196114947,0.4669615123122246,3.6709032571025992,1998,neutral,neutral,True
WBZ:030:15087:15087205:000005:U,Helbra / 000005,Ungültige Erststimmen,U,WAHLBEZIRK,1.4943960149439601,1.1968885196114947,0.4669615123122246,0.4297271856156806,1998,neutral,neutral,True
WBZ:030:15087:15087205:000006:U,Helbra / 000006,Ungültige Erststimmen,U,WAHLBEZIRK,1.1506276150627615,1.1968885196114947,0.4669615123122246,-0.06682039487289988,1998,neutral,neutral,True
WBZ:030:15087:15087210:000007:U,Hergisdorf / 000007,Ungültige Erststimmen,U,WAHLBEZIRK,0.3081664098613251,1.1968885196114947,0.4669615123122246,-1.2836921993867316,1998,neutral,neutral,True
WBZ:030:15087:15087220:000001:U,"Hettstedt, Stadt / 000001",Ungültige Erststimmen,U,WAHLBEZIRK,0.6648936170212766,1.1968885196114947,0.4669615123122246,-0.7684265971064267,1998,neutral,neutral,True
WBZ:030:15087:15087220:000002:U,"Hettstedt, Stadt / 000002",Ungültige Erststimmen,U,WAHLBEZIRK,1.2658227848101267,1.1968885196114947,0.4669615123122246,0.09957035786002424,1998,neutral,neutral,True
WBZ:030:15087:15087220:000003:U,"Hettstedt, Stadt / 000003",Ungültige Erststimmen,U,WAHLBEZIRK,0.9823182711198428,1.1968885196114947,0.4669615123122246,-0.30993057468395396,1998,neutral,neutral,True
WBZ:030:15087:15087220:000004:U,"Hettstedt, Stadt / 000004",Ungültige Erststimmen,U,WAHLBEZIRK,1.6728624535315986,1.1968885196114947,0.4669615123122246,0.687508524184701,1998,neutral,neutral,True
WBZ:030:15087:15087220:000005:U,"Hettstedt, Stadt / 000005",Ungültige Erststimmen,U,WAHLBEZIRK,0.7727975270479135,1.1968885196114947,0.4669615123122246,-0.6125675202759201,1998,neutral,neutral,True
WBZ:030:15087:15087220:000006:U,"Hettstedt, Stadt / 000006",Ungültige Erststimmen,U,WAHLBEZIRK,1.7830609212481427,1.1968885196114947,0.4669615123122246,0.8466819169023242,1998,neutral,neutral,True
