arrival_definition,key,level,name,commit,time_local,valid_votes_zweit,afd_votes,afd_share,reported,total,completion_evidence
first_positive_result,lsa:WAHLKREIS:019,WAHLKREIS,Staßfurt,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,919,543,59.08596300326442,2,40,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:020,WAHLKREIS,Schönebeck,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,261,131,50.191570881226056,2,56,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:021,WAHLKREIS,Bernburg,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,5032,2769,55.027821939586644,12,65,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:022,WAHLKREIS,Köthen,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,4751,2677,56.34603241422858,28,79,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:023,WAHLKREIS,Zerbst,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,5373,2803,52.16824865066071,34,79,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:024,WAHLKREIS,Wittenberg,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,2303,1149,49.89144594007816,12,63,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:025,WAHLKREIS,Jessen,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,5244,2849,54.32875667429443,31,81,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:026,WAHLKREIS,Dessau-Roßlau,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,1286,656,51.01088646967341,4,52,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:027,WAHLKREIS,Dessau-Roßlau-Wittenberg,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,1423,718,50.45678144764582,11,66,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:028,WAHLKREIS,Bitterfeld-Wolfen,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,3855,2072,53.74837872892348,13,61,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:036,WAHLKREIS,Halle II,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,101,56,55.445544554455445,1,47,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:037,WAHLKREIS,Halle III,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,125,61,48.8,1,57,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:039,WAHLKREIS,Weißenfels,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,2864,1748,61.03351955307262,13,72,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:040,WAHLKREIS,Naumburg,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,1738,901,51.84119677790564,12,79,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:041,WAHLKREIS,Zeitz,495732d5be6de63f6340e975915eccf6e9079367,2026-09-06T19:19:41.198663+02:00,898,534,59.465478841870826,5,79,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15081095,GEMEINDE,Dähre,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,394,179,45.431472081218274,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,309,188,60.84142394822006,1,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,363,251,69.14600550964187,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,137,84,61.31386861313869,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,192,117,60.9375,1,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084132,GEMEINDE,Finne,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,202,111,54.95049504950495,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084133,GEMEINDE,Finneland,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,168,97,57.73809523809524,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084170,GEMEINDE,Goseck,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,542,311,57.38007380073801,2,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084207,GEMEINDE,Gutenborn,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,495,293,59.19191919191919,2,5,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084246,GEMEINDE,Kaiserpfalz,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,361,210,58.17174515235457,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084275,GEMEINDE,Kretzschau,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,136,76,55.88235294117647,2,6,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084282,GEMEINDE,Lanitz-Hassel-Tal,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,672,328,48.80952380952381,3,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084285,GEMEINDE,"Laucha an der Unstrut, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1124,647,57.562277580071175,3,5,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084335,GEMEINDE,Mertendorf,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,323,195,60.371517027863774,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084360,GEMEINDE,"Nebra (Unstrut), Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,468,306,65.38461538461539,2,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084442,GEMEINDE,Schnaudertal,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,529,342,64.65028355387524,5,6,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084445,GEMEINDE,Schönburg,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,164,66,40.24390243902439,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084470,GEMEINDE,"Stößen, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,407,239,58.72235872235872,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084565,GEMEINDE,Wetterzeube,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,366,250,68.30601092896175,2,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085135,GEMEINDE,"Halberstadt, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,2285,1150,50.328227571115974,5,31,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085370,GEMEINDE,"Wernigerode, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,4706,2079,44.17764555886103,8,26,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087015,GEMEINDE,"Allstedt, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,689,382,55.44267053701016,3,15,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087386,GEMEINDE,Seegebiet Mansfelder Land,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,638,401,62.85266457680251,3,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088020,GEMEINDE,"Bad Dürrenberg, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,260,167,64.23076923076923,2,10,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088025,GEMEINDE,"Bad Lauchstädt, Goethestadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,553,342,61.844484629294755,2,9,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088030,GEMEINDE,Barnstädt,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,616,306,49.675324675324674,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088065,GEMEINDE,"Braunsbedra, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1898,1101,58.00842992623814,5,11,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088195,GEMEINDE,"Landsberg, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1312,678,51.676829268292686,6,20,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088205,GEMEINDE,"Leuna, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1302,780,59.90783410138249,4,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088220,GEMEINDE,"Merseburg, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,993,587,59.11379657603223,2,28,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088235,GEMEINDE,"Mücheln (Geiseltal), Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1653,952,57.592256503327285,6,12,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088265,GEMEINDE,Obhausen,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,293,194,66.21160409556315,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088295,GEMEINDE,Petersberg,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,625,307,49.12,2,13,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088305,GEMEINDE,"Querfurt, Stadt",54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,388,258,66.49484536082474,2,16,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088319,GEMEINDE,Salzatal,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,263,141,53.61216730038023,2,11,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088330,GEMEINDE,Schkopau,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,862,468,54.292343387471,3,15,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088355,GEMEINDE,Steigra,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,495,285,57.57575757575758,2,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088365,GEMEINDE,Teutschenthal,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,712,425,59.69101123595506,2,15,CSV Ist=Soll>0
first_positive_result,lsa:KREIS:15088,KREIS,Saalekreis,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,12225,6991,57.18609406952965,43,207,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:029,WAHLKREIS,Saalekreis,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,2140,1240,57.94392523364486,8,63,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:032,WAHLKREIS,Querfurt,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,6954,4021,57.822835777969516,27,90,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:033,WAHLKREIS,Merseburg,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,3717,2196,59.07990314769976,8,43,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:034,WAHLKREIS,Bad Dürrenberg-Saalekreis,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,3008,1619,53.82313829787234,15,63,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:035,WAHLKREIS,Halle I,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,1475,593,40.20338983050848,3,38,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:038,WAHLKREIS,Halle IV,54022b534f45331a7c3b6d920ff9a1ddd2a52510,2026-09-06T19:35:33.866455+02:00,637,339,53.218210361067506,1,44,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085090,GEMEINDE,Ditfurt,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,159,53,33.333333333333336,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089005,GEMEINDE,"Alsleben (Saale), Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,494,302,61.1336032388664,1,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089026,GEMEINDE,"Barby, Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,540,308,57.03703703703704,4,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089041,GEMEINDE,Bördeaue,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,554,300,54.151624548736464,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089042,GEMEINDE,Bördeland,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,934,518,55.46038543897216,3,8,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089043,GEMEINDE,Börde-Hakel,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,713,426,59.747545582047685,2,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089075,GEMEINDE,"Egeln, Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,928,560,60.3448275862069,2,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089130,GEMEINDE,Giersleben,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,501,281,56.08782435129741,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089175,GEMEINDE,"Hecklingen, Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,1011,613,60.63303659742829,2,6,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089195,GEMEINDE,"Könnern, Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,2727,1629,59.73597359735974,7,11,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089235,GEMEINDE,"Nienburg (Saale), Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,148,100,67.56756756756756,1,9,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089305,GEMEINDE,"Schönebeck (Elbe), Stadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,944,482,51.059322033898304,3,26,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089365,GEMEINDE,Wolmirsleben,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,726,437,60.192837465564736,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090310,GEMEINDE,Klietz,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,118,77,65.2542372881356,1,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090520,GEMEINDE,"Seehausen (Altmark), Hansestadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,450,245,54.44444444444444,2,6,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090610,GEMEINDE,"Werben (Elbe), Hansestadt",f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,345,173,50.14492753623188,1,3,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:010,WAHLKREIS,Magdeburg I,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,2138,619,28.952291861552855,5,44,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:012,WAHLKREIS,Magdeburg III,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,3918,1171,29.887697805002553,7,49,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:013,WAHLKREIS,Magdeburg IV,f6961b475040d09ebb7b6629e4706c6537a3ea82,2026-09-06T19:42:10.100413+02:00,6093,2377,39.0119809617594,14,59,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083040,GEMEINDE,Barleben,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,2383,1066,44.73352916491817,3,8,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083060,GEMEINDE,Beendorf,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,419,223,53.22195704057279,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083390,GEMEINDE,Niedere Börde,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,1737,906,52.15889464594128,6,10,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083515,GEMEINDE,Völpke,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,728,386,53.02197802197802,3,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,206,137,66.50485436893204,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084341,GEMEINDE,Molauer Land,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,474,286,60.33755274261603,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085285,GEMEINDE,"Schwanebeck, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,217,153,70.50691244239631,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085330,GEMEINDE,"Thale, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,4493,2347,52.23681281994213,8,18,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086005,GEMEINDE,Biederitz,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,209,91,43.54066985645933,1,8,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086015,GEMEINDE,"Burg, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,493,244,49.49290060851927,2,19,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086040,GEMEINDE,"Genthin, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,275,156,56.72727272727273,2,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086080,GEMEINDE,"Jerichow, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,785,435,55.4140127388535,5,13,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086140,GEMEINDE,"Möckern, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,344,203,59.01162790697674,4,30,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087070,GEMEINDE,Blankenheim,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,592,357,60.304054054054056,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15087210,GEMEINDE,Hergisdorf,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,647,379,58.57805255023184,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088100,GEMEINDE,Farnstädt,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,212,141,66.50943396226415,1,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088150,GEMEINDE,Kabelsketal,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,530,286,53.9622641509434,1,6,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088216,GEMEINDE,"Wettin-Löbejün, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,576,339,58.854166666666664,3,12,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088250,GEMEINDE,Nemsdorf-Göhrendorf,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,422,244,57.81990521327014,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15088340,GEMEINDE,"Schraplau, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,147,47,31.972789115646258,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090546,GEMEINDE,"Tangerhütte, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,1527,900,58.93909626719057,7,21,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090550,GEMEINDE,"Tangermünde, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,477,249,52.20125786163522,5,14,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15091110,GEMEINDE,"Gräfenhainichen, Stadt",046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,556,327,58.81294964028777,1,14,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:005,WAHLKREIS,Genthin,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,3064,1740,56.78851174934726,19,70,CSV Ist=Soll>0
first_positive_result,lsa:WAHLKREIS:006,WAHLKREIS,Burg,046bb7ecb898f9607e425107eeb8b414bf9d9c53,2026-09-06T20:03:37.130785+02:00,1046,538,51.434034416826,7,66,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085055,GEMEINDE,"Blankenburg (Harz), Stadt",de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,6568,3460,52.67965895249696,13,20,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15090485,GEMEINDE,Schollene,de4c8c37fdfd6cc1decef979e6653ade4b3e7acc,2026-09-06T20:09:43.905245+02:00,573,300,52.35602094240838,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,1014,572,56.41025641025641,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,788,413,52.411167512690355,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085110,GEMEINDE,"Falkenstein/Harz, Stadt",74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,598,348,58.19397993311037,2,9,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15085235,GEMEINDE,"Quedlinburg, Welterbestadt",74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,1235,630,51.012145748987855,2,18,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086035,GEMEINDE,Elbe-Parey,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,562,306,54.44839857651245,2,8,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15086145,GEMEINDE,Möser,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,121,44,36.36363636363637,1,9,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089045,GEMEINDE,Borne,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,591,361,61.082910321489,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15089185,GEMEINDE,Ilberstedt,74f14d2e1393a764f01c4873a012da6dcb8e961e,2026-09-06T20:24:59.723319+02:00,530,338,63.77358490566038,1,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083130,GEMEINDE,Colbitz,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,1015,557,54.87684729064039,2,4,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083355,GEMEINDE,"Kroppenstedt, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,863,487,56.43105446118192,2,2,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15083361,GEMEINDE,Loitsche-Heinrichsberg,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,496,263,53.024193548387096,2,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084375,GEMEINDE,"Osterfeld, Stadt",25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,903,413,45.736434108527135,2,3,CSV Ist=Soll>0
first_positive_result,lsa:GEMEINDE:15084560,GEMEINDE,Wethau,25b1063001e3c81db0ed5c28c39329ce1f820b16,2026-09-06T20:45:16.709868+02:00,472,273,57.83898305084746,1,2,CSV Ist=Soll>0
