commit,acquired_at_utc,acquired_at_local,commit_time,subject,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,coverage_percent,area_rows,raw_rows,overview_rows,overview_reported,overview_minus_csv,wahlbezirk_vote_rows,mode,dynamic_results_used
b97d31bebffd928e52e25fbd04ffcc7e25b44020,2026-09-06T21:34:07.696160+00:00,2026-09-06T23:34:07.696160+02:00,2026-09-06T21:34:09Z,2026-lsa poll 2026-09-06T21:34:07.696160+00:00,2531,2660,1234921,1220250,1222619,95.15037593984962,274,822,2660,2531,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
4920eb3cd3175bd678ea09e327a2a1156a12e86a,2026-09-06T21:38:32.366534+00:00,2026-09-06T23:38:32.366534+02:00,2026-09-06T21:38:34Z,2026-lsa poll 2026-09-06T21:38:32.366534+00:00,2577,2660,1260806,1245887,1248282,96.8796992481203,274,822,2660,2577,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
984724e019225e48d65b860f867041f53cccacec,2026-09-06T21:39:35.447064+00:00,2026-09-06T23:39:35.447064+02:00,2026-09-06T21:39:36Z,2026-lsa poll 2026-09-06T21:39:35.447064+00:00,2577,2660,1260806,1245887,1248282,96.8796992481203,274,822,2660,2577,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
22b50c3a50ef24cc5b359b52b9827daad3a65e9c,2026-09-06T21:45:11.320799+00:00,2026-09-06T23:45:11.320799+02:00,2026-09-06T21:45:12Z,2026-lsa poll 2026-09-06T21:45:11.320799+00:00,2585,2660,1268798,1253821,1256232,97.18045112781955,274,822,2660,2585,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
c1b83b22c5edaef8f72537b33e662882fd5eda38,2026-09-06T21:50:42.996872+00:00,2026-09-06T23:50:42.996872+02:00,2026-09-06T21:50:43Z,2026-lsa poll 2026-09-06T21:50:42.996872+00:00,2590,2660,1270922,1255957,1258378,97.36842105263158,274,822,2660,2590,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
4df0c5db1901da59dcf29fe843aa883797baf9aa,2026-09-06T21:56:06.793979+00:00,2026-09-06T23:56:06.793979+02:00,2026-09-06T21:56:07Z,2026-lsa poll 2026-09-06T21:56:06.793979+00:00,2590,2660,1270922,1255957,1258378,97.36842105263158,274,822,2660,2590,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
034045f3d0f71c47aebf3daea47f3d33b136de5c,2026-09-06T22:00:20.311232+00:00,2026-09-07T00:00:20.311232+02:00,2026-09-07T00:01:13+02:00,Refresh LSA results to 2614 districts,2614,2660,1281419,1266333,1268772,98.27067669172932,274,822,2660,2614,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
be9c262ce1cbd1a412094deac2840ff06dc034e6,2026-09-06T22:01:45.885544+00:00,2026-09-07T00:01:45.885544+02:00,2026-09-06T22:01:47Z,2026-lsa poll 2026-09-06T22:01:45.885544+00:00,2614,2660,1281419,1266333,1268772,98.27067669172932,274,822,2660,2614,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
73b20ed389d90cdd9fc49cb129b8edc45e73e2b8,2026-09-06T22:07:10.420342+00:00,2026-09-07T00:07:10.420342+02:00,2026-09-06T22:07:12Z,2026-lsa poll 2026-09-06T22:07:10.420342+00:00,2617,2660,1284011,1268900,1271345,98.38345864661655,274,822,2660,2617,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
f3399322b2dbf01a95f3341a2a31760f34541f15,2026-09-06T22:12:41.947578+00:00,2026-09-07T00:12:41.947578+02:00,2026-09-06T22:12:42Z,2026-lsa poll 2026-09-06T22:12:41.947578+00:00,2619,2660,1285925,1270794,1273237,98.45864661654136,274,822,2660,2618,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
82b745143ae58288ad021a5f17a786d53eece813,2026-09-06T22:18:14.070833+00:00,2026-09-07T00:18:14.070833+02:00,2026-09-06T22:18:15Z,2026-lsa poll 2026-09-06T22:18:14.070833+00:00,2619,2660,1285925,1270794,1273237,98.45864661654136,274,822,2660,2618,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
305df69296afee6657b419df62f861403fd4370e,2026-09-06T22:23:44.184698+00:00,2026-09-07T00:23:44.184698+02:00,2026-09-06T22:23:45Z,2026-lsa poll 2026-09-06T22:23:44.184698+00:00,2619,2660,1285925,1270794,1273237,98.45864661654136,274,822,2660,2619,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
15d61af750d18344385c3082fc57643b64212bc0,2026-09-06T22:29:09.751905+00:00,2026-09-07T00:29:09.751905+02:00,2026-09-06T22:29:11Z,2026-lsa poll 2026-09-06T22:29:09.751905+00:00,2622,2660,1288218,1273069,1275512,98.57142857142857,274,822,2660,2622,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
55559785f9f6171e1ab5d3e50086665100128973,2026-09-06T22:34:42.762130+00:00,2026-09-07T00:34:42.762130+02:00,2026-09-06T22:34:44Z,2026-lsa poll 2026-09-06T22:34:42.762130+00:00,2625,2660,1291229,1276058,1278508,98.6842105263158,274,822,2660,2625,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
937eaa10aa40ba789d0dd62ff5de859dc6ef9e86,2026-09-06T22:40:08.798418+00:00,2026-09-07T00:40:08.798418+02:00,2026-09-06T22:40:10Z,2026-lsa poll 2026-09-06T22:40:08.798418+00:00,2630,2660,1296083,1280875,1283341,98.87218045112782,274,822,2660,2630,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
55f50c51b9dfac63ad15cb2b7b2ff314eefdf062,2026-09-06T22:45:41.299801+00:00,2026-09-07T00:45:41.299801+02:00,2026-09-06T22:45:42Z,2026-lsa poll 2026-09-06T22:45:41.299801+00:00,2633,2660,1298585,1283378,1285849,98.98496240601504,274,822,2660,2630,-3,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
8822e360c1ca7656105447c8bc3f1cad88d4599a,2026-09-06T22:51:09.962028+00:00,2026-09-07T00:51:09.962028+02:00,2026-09-06T22:51:11Z,2026-lsa poll 2026-09-06T22:51:09.962028+00:00,2634,2661,1299025,1283810,1286284,98.98534385569334,274,822,2661,2634,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
d392f3aa45188537435b134da248291ee3b251da,2026-09-06T22:56:41.772010+00:00,2026-09-07T00:56:41.772010+02:00,2026-09-06T22:56:42Z,2026-lsa poll 2026-09-06T22:56:41.772010+00:00,2636,2661,1303269,1288007,1290494,99.06050357008644,274,822,2661,2636,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
f0e039a4c6748d88da9d05ef91a0e73ba7769e47,2026-09-06T23:02:18.345931+00:00,2026-09-07T01:02:18.345931+02:00,2026-09-06T23:02:19Z,2026-lsa poll 2026-09-06T23:02:18.345931+00:00,2636,2661,1303269,1288007,1290494,99.06050357008644,274,822,2661,2636,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
de6e18da04147254559b5376f3e873e2878703a5,2026-09-06T23:06:32.483659+00:00,2026-09-07T01:06:32.483659+02:00,2026-09-06T23:06:34Z,2026-lsa poll 2026-09-06T23:06:32.483659+00:00,2640,2661,1306433,1291139,1293643,99.2108229988726,274,822,2661,2640,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
715c54bcb2243f74500ff4a0402f11afa6144451,2026-09-06T23:07:51.124764+00:00,2026-09-07T01:07:51.124764+02:00,2026-09-06T23:07:52Z,2026-lsa poll 2026-09-06T23:07:51.124764+00:00,2640,2661,1306433,1291139,1293643,99.2108229988726,274,822,2661,2640,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
05d78ff673683dc0b1b9c2107f5d29c048ab7a62,2026-09-06T23:13:15.729526+00:00,2026-09-07T01:13:15.729526+02:00,2026-09-06T23:13:17Z,2026-lsa poll 2026-09-06T23:13:15.729526+00:00,2640,2661,1306433,1291139,1293643,99.2108229988726,274,822,2661,2640,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
6f696fc60d1704777b168dcdd443bee1b6263531,2026-09-06T23:19:13.061487+00:00,2026-09-07T01:19:13.061487+02:00,2026-09-06T23:19:13Z,2026-lsa poll 2026-09-06T23:19:13.061487+00:00,2643,2661,1310716,1295381,1297904,99.32356257046223,274,822,2661,2643,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
c028440b2623981f266dbd91b4c7de7078094fb3,2026-09-06T23:24:38.623245+00:00,2026-09-07T01:24:38.623245+02:00,2026-09-06T23:24:40Z,2026-lsa poll 2026-09-06T23:24:38.623245+00:00,2643,2661,1310716,1295381,1297904,99.32356257046223,274,822,2661,2643,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
07a1346adb428e33a9e33d16b1bb1e28996e5eba,2026-09-06T23:30:16.502522+00:00,2026-09-07T01:30:16.502522+02:00,2026-09-06T23:30:18Z,2026-lsa poll 2026-09-06T23:30:16.502522+00:00,2647,2661,1314361,1299002,1301535,99.4738819992484,274,822,2661,2647,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
6d75934502166fbd421bf911a1d5286c2334734b,2026-09-06T23:35:37.397508+00:00,2026-09-07T01:35:37.397508+02:00,2026-09-06T23:35:38Z,2026-lsa poll 2026-09-06T23:35:37.397508+00:00,2647,2661,1314361,1299002,1301535,99.4738819992484,274,822,2661,2647,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
7e7e56d65d3b272ebf27bba4a013845796eea5be,2026-09-06T23:41:10.903244+00:00,2026-09-07T01:41:10.903244+02:00,2026-09-06T23:41:12Z,2026-lsa poll 2026-09-06T23:41:10.903244+00:00,2652,2661,1318055,1302663,1305206,99.66178128523111,274,822,2661,2652,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
8498858d5feb8fd3e85f08ed011bc269ae59a984,2026-09-06T23:46:41.804432+00:00,2026-09-07T01:46:41.804432+02:00,2026-09-06T23:46:43Z,2026-lsa poll 2026-09-06T23:46:41.804432+00:00,2652,2661,1318055,1302663,1305206,99.66178128523111,274,822,2661,2652,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
b91a617a4db6dda78f75a03ea2f293889c1763ea,2026-09-06T23:52:10.207428+00:00,2026-09-07T01:52:10.207428+02:00,2026-09-06T23:52:11Z,2026-lsa poll 2026-09-06T23:52:10.207428+00:00,2654,2661,1319932,1304543,1307090,99.7369409996242,274,822,2661,2654,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
bcef1b09bad690c72a89f6812b476fb7df5269ce,2026-09-06T23:57:40.558068+00:00,2026-09-07T01:57:40.558068+02:00,2026-09-06T23:57:42Z,2026-lsa poll 2026-09-06T23:57:40.558068+00:00,2654,2661,1319932,1304543,1307090,99.7369409996242,274,822,2661,2654,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
d7cec4116047ffe4e392c29511dcafc9c92d55c8,2026-09-07T00:03:11.796077+00:00,2026-09-07T02:03:11.796077+02:00,2026-09-07T00:03:13Z,2026-lsa poll 2026-09-07T00:03:11.796077+00:00,2659,2661,1325089,1309635,1312207,99.92484028560692,274,822,2661,2659,0,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
739249fb5c4ac52a25b317ffcc106346114a3646,2026-09-07T00:08:48.990549+00:00,2026-09-07T02:08:48.990549+02:00,2026-09-07T00:08:49Z,2026-lsa poll 2026-09-07T00:08:48.990549+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
69415c518f0d6a96ae444faa9ab2187f8a70c5c1,2026-09-07T00:14:07.305816+00:00,2026-09-07T02:14:07.305816+02:00,2026-09-07T00:14:08Z,2026-lsa poll 2026-09-07T00:14:07.305816+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
201265d214f64fa7b1251637a7d7b5cb4fb06ddb,2026-09-07T00:19:45.706317+00:00,2026-09-07T02:19:45.706317+02:00,2026-09-07T00:19:47Z,2026-lsa poll 2026-09-07T00:19:45.706317+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
2b142744513c0993081dd93ee0d7e224bfea52a0,2026-09-07T00:25:08.143447+00:00,2026-09-07T02:25:08.143447+02:00,2026-09-07T00:25:09Z,2026-lsa poll 2026-09-07T00:25:08.143447+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
15bbe27c9563dce6bfe8be234223af362294d8ed,2026-09-07T00:30:43.698572+00:00,2026-09-07T02:30:43.698572+02:00,2026-09-07T00:30:45Z,2026-lsa poll 2026-09-07T00:30:43.698572+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
a0b3033d72c6cffa6ea4747066e1ce0526d1fd6d,2026-09-07T00:36:11.050678+00:00,2026-09-07T02:36:11.050678+02:00,2026-09-07T00:36:12Z,2026-lsa poll 2026-09-07T00:36:11.050678+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
9c94c34ce853ebe548dbf86dec1934b52de756a0,2026-09-07T00:41:42.149943+00:00,2026-09-07T02:41:42.149943+02:00,2026-09-07T00:41:43Z,2026-lsa poll 2026-09-07T00:41:42.149943+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
cd1b4ecaadee0e57a828280886a4aa4decaa8819,2026-09-07T00:47:13.483392+00:00,2026-09-07T02:47:13.483392+02:00,2026-09-07T00:47:14Z,2026-lsa poll 2026-09-07T00:47:13.483392+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
6c43afa2c3016cfd0a5c34a85931ab1524ee9154,2026-09-07T00:52:57.842967+00:00,2026-09-07T02:52:57.842967+02:00,2026-09-07T00:52:59Z,2026-lsa poll 2026-09-07T00:52:57.842967+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
2ee3d34c30b88c03859abb0c9b1541e495ead438,2026-09-07T00:54:26.700701+00:00,2026-09-07T02:54:26.700701+02:00,2026-09-07T00:54:27Z,2026-lsa poll 2026-09-07T00:54:26.700701+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
65d2b1d09ce51b8d2f8e2f46658804051f529f95,2026-09-07T00:58:40.357602+00:00,2026-09-07T02:58:40.357602+02:00,2026-09-07T00:58:41Z,2026-lsa poll 2026-09-07T00:58:40.357602+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2659,-1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
6ac9b700edc38b17e23c4e85b0f2928530e2a69f,2026-09-07T01:04:09.391314+00:00,2026-09-07T03:04:09.391314+02:00,2026-09-07T01:04:10Z,2026-lsa poll 2026-09-07T01:04:09.391314+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2661,1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,False
14bbd628facaffd1aa484eae168078c61c198f89,2026-09-07T01:06:04.445789+00:00,2026-09-07T03:06:04.445789+02:00,2026-09-07T03:07:11+02:00,Refresh LSA results to 2660 CSV districts,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2661,1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,False
23377a96d918a4b77f71dbabbf9c385f78334126,2026-09-07T01:10:10.827443+00:00,2026-09-07T03:10:10.827443+02:00,2026-09-07T01:10:12Z,2026-lsa poll 2026-09-07T01:10:10.827443+00:00,2660,2661,1326694,1311225,1313802,99.96242014280345,274,822,2661,2661,1,0,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,False
eeae7f0d9e0cbf3b825b19eb14727dc64704ac7b,2026-09-07T02:06:37.855848+00:00,2026-09-07T04:06:37.855848+02:00,2026-09-07T02:06:57Z,2026-lsa poll 2026-09-07T02:06:37.855848+00:00,,,1328211,1312734,1315315,,2935,3483,2661,2661,,2661,LIVE_OVERVIEW_HTML_WITH_CSV_DOWNLOAD,True
