key,level,name,party,vote_type,votes,valid_votes,share_percent,reported_precincts,total_precincts
lsa:GEMEINDE:15083415,GEMEINDE,"Oschersleben (Bode), Stadt",BSW,Zweitstimmen,630,11126,5.662412367427647,21,21
lsa:GEMEINDE:15083415,GEMEINDE,"Oschersleben (Bode), Stadt",BSW,Erststimmen,681,11108,6.1307166006481815,21,21
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,AfD,Zweitstimmen,705,1467,48.057259713701434,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,AfD,Erststimmen,689,1465,47.03071672354949,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,CDU,Zweitstimmen,234,1467,15.950920245398773,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,CDU,Erststimmen,341,1465,23.27645051194539,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,SPD,Zweitstimmen,138,1467,9.406952965235174,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,SPD,Erststimmen,77,1465,5.255972696245734,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,GRÜNE,Zweitstimmen,96,1467,6.543967280163599,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,GRÜNE,Erststimmen,29,1465,1.9795221843003412,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,Die Linke,Zweitstimmen,114,1467,7.770961145194274,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,Die Linke,Erststimmen,180,1465,12.286689419795222,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,BSW,Zweitstimmen,101,1467,6.8847989093387865,2,2
lsa:GEMEINDE:15083440,GEMEINDE,Rogätz,BSW,Erststimmen,106,1465,7.235494880546075,2,2
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,AfD,Zweitstimmen,441,868,50.806451612903224,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,AfD,Erststimmen,444,863,51.44843568945539,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,CDU,Zweitstimmen,153,868,17.62672811059908,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,CDU,Erststimmen,211,863,24.44959443800695,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,SPD,Zweitstimmen,75,868,8.640552995391705,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,SPD,Erststimmen,65,863,7.531865585168019,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,GRÜNE,Zweitstimmen,48,868,5.529953917050691,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,GRÜNE,Erststimmen,31,863,3.5921205098493627,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,Die Linke,Zweitstimmen,58,868,6.682027649769585,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,Die Linke,Erststimmen,57,863,6.6048667439165705,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,BSW,Zweitstimmen,47,868,5.414746543778802,4,4
lsa:GEMEINDE:15083485,GEMEINDE,Sommersdorf,BSW,Erststimmen,40,863,4.634994206257242,4,4
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,AfD,Zweitstimmen,2714,5997,45.255961313990326,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,AfD,Erststimmen,2679,5959,44.9572075851653,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,CDU,Zweitstimmen,1117,5997,18.625979656494913,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,CDU,Erststimmen,1731,5959,29.048498070145996,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,SPD,Zweitstimmen,539,5997,8.987827246956812,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,SPD,Erststimmen,335,5959,5.62174861553952,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,GRÜNE,Zweitstimmen,444,5997,7.403701850925462,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,GRÜNE,Erststimmen,222,5959,3.725457291491861,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,Die Linke,Zweitstimmen,439,5997,7.320326830081708,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,Die Linke,Erststimmen,504,5959,8.457794932035576,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,BSW,Zweitstimmen,347,5997,5.786226446556611,9,9
lsa:GEMEINDE:15083490,GEMEINDE,Sülzetal,BSW,Erststimmen,346,5959,5.806343346199027,9,9
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,AfD,Zweitstimmen,287,614,46.74267100977199,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,AfD,Erststimmen,277,611,45.335515548281506,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,CDU,Zweitstimmen,132,614,21.498371335504885,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,CDU,Erststimmen,192,611,31.42389525368249,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,SPD,Zweitstimmen,42,614,6.840390879478828,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,SPD,Erststimmen,45,611,7.364975450081833,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,GRÜNE,Zweitstimmen,37,614,6.026058631921824,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,GRÜNE,Erststimmen,12,611,1.9639934533551555,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,Die Linke,Zweitstimmen,41,614,6.677524429967427,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,Die Linke,Erststimmen,44,611,7.201309328968904,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,BSW,Zweitstimmen,29,614,4.723127035830619,2,2
lsa:GEMEINDE:15083505,GEMEINDE,Ummendorf,BSW,Erststimmen,26,611,4.25531914893617,2,2
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,AfD,Zweitstimmen,386,728,53.02197802197802,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,AfD,Erststimmen,393,729,53.90946502057613,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,CDU,Zweitstimmen,109,728,14.972527472527473,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,CDU,Erststimmen,159,729,21.810699588477366,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,SPD,Zweitstimmen,71,728,9.752747252747254,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,SPD,Erststimmen,63,729,8.641975308641975,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,GRÜNE,Zweitstimmen,22,728,3.021978021978022,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,GRÜNE,Erststimmen,7,729,0.9602194787379973,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,Die Linke,Zweitstimmen,52,728,7.142857142857143,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,Die Linke,Erststimmen,51,729,6.995884773662551,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,BSW,Zweitstimmen,43,728,5.906593406593407,3,3
lsa:GEMEINDE:15083515,GEMEINDE,Völpke,BSW,Erststimmen,44,729,6.035665294924554,3,3
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",AfD,Zweitstimmen,4373,9091,48.10251897481025,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",AfD,Erststimmen,4354,9054,48.08924232383477,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",CDU,Zweitstimmen,1635,9091,17.98482015179848,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",CDU,Erststimmen,2227,9054,24.596863264855312,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",SPD,Zweitstimmen,784,9091,8.623913760862392,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",SPD,Erststimmen,572,9054,6.317649657609897,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",GRÜNE,Zweitstimmen,517,9091,5.686943130568694,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",GRÜNE,Erststimmen,289,9054,3.1919593549812237,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",Die Linke,Zweitstimmen,663,9091,7.292927070729292,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",Die Linke,Erststimmen,787,9054,8.692290700242987,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",BSW,Zweitstimmen,414,9091,4.553954460455396,18,18
lsa:GEMEINDE:15083531,GEMEINDE,"Wanzleben-Börde, Stadt",BSW,Erststimmen,549,9054,6.063618290258449,18,18
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,AfD,Zweitstimmen,486,1020,47.64705882352941,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,AfD,Erststimmen,485,1019,47.59568204121688,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,CDU,Zweitstimmen,190,1020,18.627450980392158,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,CDU,Erststimmen,260,1019,25.515210991167812,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,SPD,Zweitstimmen,88,1020,8.627450980392156,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,SPD,Erststimmen,81,1019,7.948969578017665,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,GRÜNE,Zweitstimmen,52,1020,5.098039215686274,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,GRÜNE,Erststimmen,27,1019,2.649656526005888,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,Die Linke,Zweitstimmen,93,1020,9.117647058823529,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,Die Linke,Erststimmen,96,1019,9.421000981354268,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,BSW,Zweitstimmen,68,1020,6.666666666666667,2,2
lsa:GEMEINDE:15083535,GEMEINDE,Wefensleben,BSW,Erststimmen,53,1019,5.20117762512267,2,2
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,AfD,Zweitstimmen,591,1179,50.12722646310433,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,AfD,Erststimmen,599,1177,50.89209855564996,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,CDU,Zweitstimmen,187,1179,15.860899067005937,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,CDU,Erststimmen,282,1177,23.959218351741715,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,SPD,Zweitstimmen,106,1179,8.99067005937235,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,SPD,Erststimmen,74,1177,6.287170773152082,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,GRÜNE,Zweitstimmen,66,1179,5.597964376590331,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,GRÜNE,Erststimmen,23,1177,1.9541206457094307,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,Die Linke,Zweitstimmen,81,1179,6.870229007633588,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,Die Linke,Erststimmen,94,1177,7.986406117247239,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,BSW,Zweitstimmen,70,1179,5.937234944868533,5,5
lsa:GEMEINDE:15083557,GEMEINDE,Westheide,BSW,Erststimmen,59,1177,5.0127442650807135,5,5
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",AfD,Zweitstimmen,3226,7372,43.76017362995117,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",AfD,Erststimmen,3242,7377,43.94740409380507,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",CDU,Zweitstimmen,1195,7372,16.209983722192078,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",CDU,Erststimmen,1836,7377,24.88816592110614,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",SPD,Zweitstimmen,790,7372,10.716223548562127,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",SPD,Erststimmen,683,7377,9.258506167818897,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",GRÜNE,Zweitstimmen,624,7372,8.46446011937059,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",GRÜNE,Erststimmen,187,7377,2.5349057882608106,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",Die Linke,Zweitstimmen,597,7372,8.098209441128594,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",Die Linke,Erststimmen,706,7377,9.57028602412905,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",BSW,Zweitstimmen,391,7372,5.303852414541509,12,12
lsa:GEMEINDE:15083565,GEMEINDE,"Wolmirstedt, Stadt",BSW,Erststimmen,371,7377,5.029144638742036,12,12
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,AfD,Zweitstimmen,537,1177,45.62446898895497,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,AfD,Erststimmen,536,1177,45.53950722175021,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,CDU,Zweitstimmen,216,1177,18.351741716227696,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,CDU,Erststimmen,283,1177,24.044180118946475,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,SPD,Zweitstimmen,109,1177,9.260832625318606,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,SPD,Erststimmen,113,1177,9.600679694137638,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,GRÜNE,Zweitstimmen,82,1177,6.966864910790145,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,GRÜNE,Erststimmen,27,1177,2.293967714528462,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,Die Linke,Zweitstimmen,106,1177,9.005947323704333,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,Die Linke,Erststimmen,130,1177,11.045029736618522,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,BSW,Zweitstimmen,49,1177,4.163126593033135,3,3
lsa:GEMEINDE:15083580,GEMEINDE,Zielitz,BSW,Erststimmen,42,1177,3.56839422259983,3,3
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,AfD,Zweitstimmen,601,1041,57.732949087415946,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,AfD,Erststimmen,638,1033,61.76185866408519,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,CDU,Zweitstimmen,166,1041,15.946205571565802,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,CDU,Erststimmen,157,1033,15.198451113262342,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,SPD,Zweitstimmen,56,1041,5.379442843419788,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,SPD,Erststimmen,70,1033,6.776379477250726,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,GRÜNE,Zweitstimmen,30,1041,2.881844380403458,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,GRÜNE,Erststimmen,23,1033,2.2265246853823815,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,Die Linke,Zweitstimmen,62,1041,5.95581171950048,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,Die Linke,Erststimmen,87,1033,8.422071636011617,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,BSW,Zweitstimmen,61,1041,5.859750240153699,4,4
lsa:GEMEINDE:15084012,GEMEINDE,An der Poststraße,BSW,Erststimmen,,1033,,4,4
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,AfD,Zweitstimmen,346,635,54.488188976377955,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,AfD,Erststimmen,346,632,54.74683544303797,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,CDU,Zweitstimmen,102,635,16.062992125984252,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,CDU,Erststimmen,164,632,25.949367088607595,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,SPD,Zweitstimmen,31,635,4.881889763779528,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,SPD,Erststimmen,21,632,3.3227848101265822,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,GRÜNE,Zweitstimmen,21,635,3.3070866141732282,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,GRÜNE,Erststimmen,9,632,1.4240506329113924,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,Die Linke,Zweitstimmen,49,635,7.716535433070866,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,Die Linke,Erststimmen,51,632,8.069620253164556,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,BSW,Zweitstimmen,37,635,5.826771653543307,3,3
lsa:GEMEINDE:15084013,GEMEINDE,Meineweh,BSW,Erststimmen,,632,,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",AfD,Zweitstimmen,796,1550,51.354838709677416,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",AfD,Erststimmen,824,1539,53.54126055880442,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",CDU,Zweitstimmen,258,1550,16.64516129032258,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",CDU,Erststimmen,274,1539,17.803768680961664,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",SPD,Zweitstimmen,112,1550,7.225806451612903,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",SPD,Erststimmen,119,1539,7.732293697205978,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",GRÜNE,Zweitstimmen,75,1550,4.838709677419355,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",GRÜNE,Erststimmen,50,1539,3.248862897985705,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",Die Linke,Zweitstimmen,96,1550,6.193548387096774,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",Die Linke,Erststimmen,149,1539,9.6816114359974,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",BSW,Zweitstimmen,87,1550,5.612903225806452,3,3
lsa:GEMEINDE:15084015,GEMEINDE,"Bad Bibra, Stadt",BSW,Erststimmen,,1539,,3,3
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,AfD,Zweitstimmen,397,716,55.44692737430167,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,AfD,Erststimmen,402,717,56.06694560669456,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,CDU,Zweitstimmen,140,716,19.553072625698324,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,CDU,Erststimmen,188,717,26.220362622036262,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,SPD,Zweitstimmen,34,716,4.748603351955308,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,SPD,Erststimmen,25,717,3.486750348675035,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,GRÜNE,Zweitstimmen,27,716,3.7709497206703912,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,GRÜNE,Erststimmen,10,717,1.394700139470014,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,Die Linke,Zweitstimmen,42,716,5.865921787709497,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,Die Linke,Erststimmen,45,717,6.2761506276150625,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,BSW,Zweitstimmen,34,716,4.748603351955308,4,4
lsa:GEMEINDE:15084025,GEMEINDE,Balgstädt,BSW,Erststimmen,,717,,4,4
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,AfD,Zweitstimmen,627,1257,49.88066825775656,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,AfD,Erststimmen,627,1259,49.80142970611597,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,CDU,Zweitstimmen,239,1257,19.013524264120925,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,CDU,Erststimmen,293,1259,23.272438443208895,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,SPD,Zweitstimmen,62,1257,4.932378679395386,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,SPD,Erststimmen,70,1259,5.559968228752979,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,GRÜNE,Zweitstimmen,76,1257,6.046141607000796,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,GRÜNE,Erststimmen,28,1259,2.2239872915011913,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,Die Linke,Zweitstimmen,86,1257,6.841686555290374,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,Die Linke,Erststimmen,92,1259,7.307386814932486,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,BSW,Zweitstimmen,65,1257,5.17104216388226,3,3
lsa:GEMEINDE:15084115,GEMEINDE,Droyßig,BSW,Erststimmen,55,1259,4.368546465448769,3,3
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",AfD,Zweitstimmen,808,1386,58.297258297258296,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",AfD,Erststimmen,826,1380,59.85507246376812,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",CDU,Zweitstimmen,217,1386,15.656565656565656,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",CDU,Erststimmen,265,1380,19.202898550724637,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",SPD,Zweitstimmen,94,1386,6.782106782106782,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",SPD,Erststimmen,98,1380,7.101449275362318,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",GRÜNE,Zweitstimmen,40,1386,2.886002886002886,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",GRÜNE,Erststimmen,22,1380,1.5942028985507246,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",Die Linke,Zweitstimmen,88,1386,6.349206349206349,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",Die Linke,Erststimmen,103,1380,7.463768115942029,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",BSW,Zweitstimmen,70,1386,5.05050505050505,4,4
lsa:GEMEINDE:15084125,GEMEINDE,"Eckartsberga, Stadt",BSW,Erststimmen,,1380,,4,4
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,AfD,Zweitstimmen,2920,5294,55.15678126180582,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,AfD,Erststimmen,2894,5286,54.74839197881196,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,CDU,Zweitstimmen,914,5294,17.264828107291272,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,CDU,Erststimmen,973,5286,18.407113129020054,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,SPD,Zweitstimmen,264,5294,4.9867774839440875,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,SPD,Erststimmen,249,5286,4.7105561861520995,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,GRÜNE,Zweitstimmen,216,5294,4.080090668681526,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,GRÜNE,Erststimmen,112,5286,2.1188043889519483,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,Die Linke,Zweitstimmen,349,5294,6.592368719304873,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,Die Linke,Erststimmen,390,5286,7.377979568671964,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,BSW,Zweitstimmen,261,5294,4.9301095579901775,13,13
lsa:GEMEINDE:15084130,GEMEINDE,Elsteraue,BSW,Erststimmen,210,5286,3.9727582292849033,13,13
lsa:GEMEINDE:15084132,GEMEINDE,Finne,AfD,Zweitstimmen,367,703,52.204836415362735,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,AfD,Erststimmen,376,697,53.9454806312769,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,CDU,Zweitstimmen,133,703,18.91891891891892,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,CDU,Erststimmen,154,697,22.094691535150645,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,SPD,Zweitstimmen,40,703,5.689900426742532,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,SPD,Erststimmen,42,697,6.025824964131994,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,GRÜNE,Zweitstimmen,28,703,3.9829302987197726,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,GRÜNE,Erststimmen,24,697,3.443328550932568,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,Die Linke,Zweitstimmen,41,703,5.832147937411095,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,Die Linke,Erststimmen,59,697,8.464849354375897,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,BSW,Zweitstimmen,41,703,5.832147937411095,3,3
lsa:GEMEINDE:15084132,GEMEINDE,Finne,BSW,Erststimmen,,697,,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,AfD,Zweitstimmen,345,689,50.07256894049347,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,AfD,Erststimmen,356,684,52.046783625730995,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,CDU,Zweitstimmen,127,689,18.432510885341074,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,CDU,Erststimmen,114,684,16.666666666666668,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,SPD,Zweitstimmen,52,689,7.547169811320755,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,SPD,Erststimmen,75,684,10.964912280701755,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,GRÜNE,Zweitstimmen,22,689,3.193033381712627,3,3
lsa:GEMEINDE:15084133,GEMEINDE,Finneland,GRÜNE,Erststimmen,11,684,1.608187134502924,3,3
