ags,wahlkreis,wahlbezirk,gemeinde,name,wahlart,afd,gueltige_zweitstimmen,anteil_prozent,mehr_als_50_prozent,genau_50_prozent
15003000,010,000610,"Magdeburg, Landeshauptstadt",Grundschule Am Vogelgesang,U,317,564,56.205673758865245,True,False
15003000,010,000801,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule G.W. Leibniz,U,381,740,51.486486486486484,True,False
15003000,010,000802,"Magdeburg, Landeshauptstadt",Grundschule An der Klosterwuhne,U,127,302,42.05298013245033,False,False
15003000,010,000803,"Magdeburg, Landeshauptstadt",Grundschule An der Klosterwuhne,U,233,487,47.84394250513347,False,False
15003000,010,000804,"Magdeburg, Landeshauptstadt",WUP Haus Heideweg,U,192,465,41.29032258064516,False,False
15003000,010,000805,"Magdeburg, Landeshauptstadt",Stadtteiltreff Oase,U,246,476,51.680672268907564,True,False
15003000,010,000806,"Magdeburg, Landeshauptstadt",Hoffnungsgemeinde,U,231,491,47.04684317718941,False,False
15003000,010,000807,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule G.W. Leibniz,U,375,706,53.11614730878187,True,False
15003000,010,001001,"Magdeburg, Landeshauptstadt",Bürgerhaus Kannenstieg,U,434,790,54.936708860759495,True,False
15003000,010,001003,"Magdeburg, Landeshauptstadt",Grundschule Am Kannenstieg,U,266,512,51.953125,True,False
15003000,010,001005,"Magdeburg, Landeshauptstadt",Grundschule Am Kannenstieg,U,329,658,50.0,False,True
15003000,010,001201,"Magdeburg, Landeshauptstadt",Comeniusschule,U,480,850,56.470588235294116,True,False
15003000,010,001203,"Magdeburg, Landeshauptstadt",Comeniusschule,U,364,667,54.57271364317841,True,False
15003000,010,001205,"Magdeburg, Landeshauptstadt",Nachbarschaftszentrum Neustädter Feld,U,300,653,45.94180704441041,False,False
15003000,010,001207,"Magdeburg, Landeshauptstadt",Buntes Werkstattprojekt,U,253,544,46.50735294117647,False,False
15003000,010,001208,"Magdeburg, Landeshauptstadt",Buntes Werkstattprojekt,U,264,481,54.88565488565489,True,False
15003000,010,001209,"Magdeburg, Landeshauptstadt",Kinder- und Jugendzentrum Don Bosco,U,202,435,46.4367816091954,False,False
15003000,010,006601,"Magdeburg, Landeshauptstadt",Johanniter-Hort Rothensee,U,438,768,57.03125,True,False
15003000,010,006603,"Magdeburg, Landeshauptstadt",Johanniter-Hort Rothensee,U,362,565,64.070796460177,True,False
15003000,010,009041,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9041),B,94,796,11.809045226130653,False,False
15003000,010,009042,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9042),B,84,672,12.5,False,False
15003000,010,009043,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9043),B,123,826,14.891041162227603,False,False
15003000,010,009061,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9061),B,222,947,23.442449841605068,False,False
15003000,010,009062,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9062),B,114,654,17.431192660550458,False,False
15003000,010,009063,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9063),B,170,661,25.71860816944024,False,False
15003000,010,009081,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9081),B,219,986,22.210953346855984,False,False
15003000,010,009082,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9082),B,194,824,23.54368932038835,False,False
15003000,010,009101,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9101),B,198,844,23.459715639810426,False,False
15003000,010,009121,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9121),B,194,850,22.823529411764707,False,False
15003000,010,009122,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9122),B,162,645,25.11627906976744,False,False
15003000,010,009661,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9661),B,135,659,20.485584218512898,False,False
15003000,010,009996,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 10 (9996),B,24,72,33.333333333333336,False,False
15003000,011,000101,"Magdeburg, Landeshauptstadt",Forum Gestaltung,U,152,567,26.807760141093475,False,False
15003000,011,000102,"Magdeburg, Landeshauptstadt",Grundschule Weitlingstraße,U,153,480,31.875,False,False
15003000,011,000103,"Magdeburg, Landeshauptstadt",Grundschule Weitlingstraße,U,137,527,25.996204933586338,False,False
15003000,011,000104,"Magdeburg, Landeshauptstadt",Ökum. Höfe Evang. Gem. Altstadt-Martin,U,130,458,28.38427947598253,False,False
15003000,011,000105,"Magdeburg, Landeshauptstadt",Altes Rathaus,U,139,435,31.95402298850575,False,False
15003000,011,000106,"Magdeburg, Landeshauptstadt",Volkshochschule,U,128,390,32.82051282051282,False,False
15003000,011,000107,"Magdeburg, Landeshauptstadt",Kulturhistorisches Museum,U,195,651,29.953917050691246,False,False
15003000,011,000108,"Magdeburg, Landeshauptstadt",Hegel-Gymnasium,U,152,611,24.877250409165303,False,False
15003000,011,000109,"Magdeburg, Landeshauptstadt",Hegel-Gymnasium,U,91,529,17.20226843100189,False,False
15003000,011,000110,"Magdeburg, Landeshauptstadt",Hegel-Gymnasium,U,91,481,18.91891891891892,False,False
15003000,011,000201,"Magdeburg, Landeshauptstadt",Kita Storchennest,U,184,630,29.206349206349206,False,False
15003000,011,000202,"Magdeburg, Landeshauptstadt",ESV Lok Magdeburg e.V.,U,110,491,22.403258655804482,False,False
15003000,011,002401,"Magdeburg, Landeshauptstadt",Seniorenresidenz Adelheidring,U,169,706,23.937677053824363,False,False
15003000,011,002402,"Magdeburg, Landeshauptstadt",Grundschule Annastraße,U,144,570,25.263157894736842,False,False
15003000,011,002403,"Magdeburg, Landeshauptstadt",Grundschule Stadtfeld,U,158,642,24.610591900311526,False,False
15003000,011,002404,"Magdeburg, Landeshauptstadt",Grundschule Stadtfeld,U,233,695,33.52517985611511,False,False
15003000,011,002405,"Magdeburg, Landeshauptstadt",BBS Eike von Repgow,U,136,510,26.666666666666668,False,False
15003000,011,002406,"Magdeburg, Landeshauptstadt",BBS Eike von Repgow,U,156,592,26.35135135135135,False,False
15003000,011,002407,"Magdeburg, Landeshauptstadt",Grundschule Annastraße,U,113,493,22.920892494929006,False,False
15003000,011,002408,"Magdeburg, Landeshauptstadt",Salzmannschule,U,170,654,25.99388379204893,False,False
15003000,011,002409,"Magdeburg, Landeshauptstadt",Grundschule Annastraße,U,151,529,28.544423440453688,False,False
15003000,011,002410,"Magdeburg, Landeshauptstadt",Salzmannschule,U,160,596,26.845637583892618,False,False
15003000,011,002411,"Magdeburg, Landeshauptstadt",Evangelische Grundschule,U,143,580,24.655172413793103,False,False
15003000,011,002412,"Magdeburg, Landeshauptstadt",IGS Willy Brandt,U,168,523,32.122370936902485,False,False
15003000,011,002413,"Magdeburg, Landeshauptstadt",Evangelische Grundschule,U,133,565,23.539823008849556,False,False
15003000,011,002414,"Magdeburg, Landeshauptstadt",Grundschule Am Westring,U,125,494,25.303643724696357,False,False
15003000,011,002415,"Magdeburg, Landeshauptstadt",Grundschule Annastraße,U,170,650,26.153846153846153,False,False
15003000,011,002416,"Magdeburg, Landeshauptstadt",Grundschule Am Westring,U,142,517,27.46615087040619,False,False
15003000,011,005201,"Magdeburg, Landeshauptstadt",Sportgymnasium Magdeburg,U,189,473,39.95771670190275,False,False
15003000,011,005202,"Magdeburg, Landeshauptstadt",Grundschule Am Brückfeld,U,321,767,41.85136897001304,False,False
15003000,011,005401,"Magdeburg, Landeshauptstadt",Grundschule Am Brückfeld,U,238,523,45.506692160611856,False,False
15003000,011,005402,"Magdeburg, Landeshauptstadt",PSV MD e.V. - Stadion Neue Welt,U,228,536,42.53731343283582,False,False
15003000,011,005601,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule Thomas Mann,U,264,666,39.63963963963964,False,False
15003000,011,005602,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule Thomas Mann,U,236,490,48.16326530612245,False,False
15003000,011,005603,"Magdeburg, Landeshauptstadt",Sportgymnasium Magdeburg,U,243,588,41.326530612244895,False,False
15003000,011,005604,"Magdeburg, Landeshauptstadt",Grundschule Am Pechauer Platz,U,237,629,37.67885532591415,False,False
15003000,011,005605,"Magdeburg, Landeshauptstadt",Grundschule Am Pechauer Platz,U,230,602,38.205980066445186,False,False
15003000,011,005801,"Magdeburg, Landeshauptstadt",Gebäude der Freiwilligen Feuerwehr Prester,U,222,512,43.359375,False,False
15003000,011,005802,"Magdeburg, Landeshauptstadt",Grundschule Am Pechauer Platz,U,190,515,36.89320388349515,False,False
15003000,011,006401,"Magdeburg, Landeshauptstadt",Kfz-Zulassungsstelle,U,144,369,39.02439024390244,False,False
15003000,011,007401,"Magdeburg, Landeshauptstadt",Gemeindehaus Pechau,U,114,267,42.69662921348315,False,False
15003000,011,007601,"Magdeburg, Landeshauptstadt",Bürgerhaus Randau,U,121,260,46.53846153846154,False,False
15003000,011,009011,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9011),B,105,908,11.56387665198238,False,False
15003000,011,009012,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9012),B,93,638,14.576802507836991,False,False
15003000,011,009013,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9013),B,112,850,13.176470588235293,False,False
15003000,011,009014,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9014),B,109,939,11.608093716719916,False,False
15003000,011,009015,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9015),B,38,691,5.499276410998553,False,False
15003000,011,009021,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9021),B,98,916,10.698689956331878,False,False
15003000,011,009241,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9241),B,120,847,14.167650531286895,False,False
15003000,011,009242,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9242),B,57,668,8.532934131736527,False,False
15003000,011,009243,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9243),B,95,934,10.171306209850107,False,False
15003000,011,009244,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9244),B,112,962,11.642411642411643,False,False
15003000,011,009245,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9245),B,75,780,9.615384615384615,False,False
15003000,011,009246,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9246),B,87,782,11.12531969309463,False,False
15003000,011,009247,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9247),B,71,763,9.305373525557012,False,False
15003000,011,009248,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9248),B,66,597,11.055276381909549,False,False
15003000,011,009521,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9521),B,160,925,17.2972972972973,False,False
15003000,011,009541,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9541),B,147,673,21.842496285289748,False,False
15003000,011,009561,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9561),B,105,665,15.789473684210526,False,False
15003000,011,009562,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9562),B,73,479,15.24008350730689,False,False
15003000,011,009563,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9563),B,135,847,15.938606847697757,False,False
15003000,011,009581,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9581),B,99,624,15.865384615384615,False,False
15003000,011,009641,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9641),B,54,339,15.929203539823009,False,False
15003000,011,009741,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9741),B,15,119,12.605042016806722,False,False
15003000,011,009761,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9761),B,30,134,22.388059701492537,False,False
15003000,011,009997,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 11 (9997),B,11,95,11.578947368421053,False,False
15003000,012,001801,"Magdeburg, Landeshauptstadt",Grundschule Nordwest,U,297,633,46.91943127962085,False,False
15003000,012,001802,"Magdeburg, Landeshauptstadt",Grundschule Nordwest,U,285,724,39.3646408839779,False,False
15003000,012,001803,"Magdeburg, Landeshauptstadt",Mensa Baudezernat,U,249,673,36.998514115898956,False,False
15003000,012,002001,"Magdeburg, Landeshauptstadt",Grundschule Alt Olvenstedt,U,309,620,49.83870967741935,False,False
15003000,012,002002,"Magdeburg, Landeshauptstadt",Grundschule Alt Olvenstedt,U,303,649,46.687211093990754,False,False
15003000,012,002003,"Magdeburg, Landeshauptstadt",Grundschule Alt Olvenstedt,U,271,580,46.724137931034484,False,False
15003000,012,002201,"Magdeburg, Landeshauptstadt",Makarenkoschule,U,326,596,54.69798657718121,True,False
15003000,012,002203,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule W. Weitling,U,261,429,60.83916083916084,True,False
15003000,012,002204,"Magdeburg, Landeshauptstadt",Grundschule Am Fliederhof,U,366,667,54.87256371814093,True,False
15003000,012,002207,"Magdeburg, Landeshauptstadt",Schule Am Sternsee,U,264,534,49.438202247191015,False,False
15003000,012,002209,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule W. Weitling,U,220,462,47.61904761904762,False,False
15003000,012,002211,"Magdeburg, Landeshauptstadt",Grundschule Am Grenzweg,U,370,642,57.63239875389408,True,False
15003000,012,002215,"Magdeburg, Landeshauptstadt",Grundschule Am Grenzweg,U,188,521,36.08445297504799,False,False
15003000,012,002601,"Magdeburg, Landeshauptstadt","Offener Treff Hermann-Beims, Begegnungsstätte der AWO",U,371,795,46.666666666666664,False,False
15003000,012,002602,"Magdeburg, Landeshauptstadt",Geschäftsstelle Wobau GmbH,U,232,487,47.63860369609856,False,False
15003000,012,002603,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule Oskar Linke,U,314,646,48.60681114551084,False,False
15003000,012,002604,"Magdeburg, Landeshauptstadt",IGS Willy Brandt,U,265,677,39.14327917282127,False,False
15003000,012,002605,"Magdeburg, Landeshauptstadt",IGS Willy Brandt,U,187,401,46.63341645885287,False,False
15003000,012,002606,"Magdeburg, Landeshauptstadt",Freie Schule Magdeburg,U,233,643,36.236391912908246,False,False
15003000,012,002607,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule Oskar Linke,U,209,574,36.41114982578397,False,False
15003000,012,002609,"Magdeburg, Landeshauptstadt",Gasthaus Zum Lindenweiler,U,225,653,34.45635528330781,False,False
15003000,012,002610,"Magdeburg, Landeshauptstadt",Schulumweltzentrum,U,178,613,29.03752039151713,False,False
15003000,012,002611,"Magdeburg, Landeshauptstadt",Freie Schule Magdeburg,U,188,534,35.2059925093633,False,False
15003000,012,002801,"Magdeburg, Landeshauptstadt",Grundschule Diesdorf,U,215,479,44.88517745302714,False,False
15003000,012,002802,"Magdeburg, Landeshauptstadt",Grundschule Diesdorf,U,215,736,29.21195652173913,False,False
15003000,012,002803,"Magdeburg, Landeshauptstadt",Grundschule Diesdorf,U,244,478,51.04602510460251,True,False
15003000,012,003001,"Magdeburg, Landeshauptstadt",Kantine 42,U,282,705,40.0,False,False
15003000,012,003002,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule J.W. von Goethe,U,325,759,42.81949934123847,False,False
15003000,012,003003,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule J.W. von Goethe,U,267,627,42.58373205741627,False,False
15003000,012,003004,"Magdeburg, Landeshauptstadt",Grundschule Sudenburg,U,288,695,41.43884892086331,False,False
15003000,012,003005,"Magdeburg, Landeshauptstadt",Freie Waldorfschule,U,292,595,49.075630252100844,False,False
15003000,012,003006,"Magdeburg, Landeshauptstadt",Freie Waldorfschule,U,333,629,52.94117647058823,True,False
15003000,012,003009,"Magdeburg, Landeshauptstadt",ASB Altenpflegeheim Florian Geyer,U,180,517,34.81624758220503,False,False
15003000,012,003010,"Magdeburg, Landeshauptstadt",BBS Hermann Beims,U,314,778,40.3598971722365,False,False
15003000,012,003011,"Magdeburg, Landeshauptstadt",AWO Landesverband Sachsen-Anhalt,U,283,604,46.854304635761586,False,False
15003000,012,009181,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9181),B,232,1210,19.173553719008265,False,False
15003000,012,009201,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9201),B,205,882,23.24263038548753,False,False
15003000,012,009221,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9221),B,277,1186,23.355817875210793,False,False
15003000,012,009222,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9222),B,109,566,19.257950530035334,False,False
15003000,012,009261,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9261),B,192,961,19.979188345473464,False,False
15003000,012,009262,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9262),B,154,1031,14.936954413191076,False,False
15003000,012,009263,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9263),B,128,780,16.41025641025641,False,False
15003000,012,009264,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9264),B,107,823,13.001215066828676,False,False
15003000,012,009281,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9281),B,226,1142,19.78984238178634,False,False
15003000,012,009301,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9301),B,143,878,16.287015945330296,False,False
15003000,012,009302,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9302),B,208,970,21.443298969072163,False,False
15003000,012,009303,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9303),B,158,731,21.61422708618331,False,False
15003000,012,009304,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9304),B,152,730,20.82191780821918,False,False
15003000,012,009998,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 12 (9998),B,9,69,13.043478260869565,False,False
15003000,013,003201,"Magdeburg, Landeshauptstadt",Gemeindehaus St. Maria Hilf,U,241,652,36.96319018404908,False,False
15003000,013,003202,"Magdeburg, Landeshauptstadt",Evangelisches Jugendzentrum St. Johannes,U,365,765,47.712418300653596,False,False
15003000,013,003203,"Magdeburg, Landeshauptstadt",Grundschule Ottersleben,U,362,646,56.037151702786375,True,False
15003000,013,003204,"Magdeburg, Landeshauptstadt",Grundschule Ottersleben,U,299,629,47.53577106518283,False,False
15003000,013,003205,"Magdeburg, Landeshauptstadt",ASB Altenpflegeheim Am Birnengarten,U,316,770,41.03896103896104,False,False
15003000,013,003206,"Magdeburg, Landeshauptstadt",Grundschule Ottersleben,U,376,670,56.11940298507463,True,False
15003000,013,003207,"Magdeburg, Landeshauptstadt",Mehrgenerationenhaus - Villa Böckelmann,U,139,373,37.265415549597854,False,False
15003000,013,003401,"Magdeburg, Landeshauptstadt","BBS Hermann Beims, Außenstelle",U,277,524,52.86259541984733,True,False
15003000,013,003402,"Magdeburg, Landeshauptstadt",Evangelische Kirchgemeinde St. Sebastian,U,237,466,50.858369098712444,True,False
15003000,013,003601,"Magdeburg, Landeshauptstadt",Kita Ohana,U,246,594,41.41414141414141,False,False
15003000,013,003602,"Magdeburg, Landeshauptstadt",Studentenclub Kiste e.V.,U,233,515,45.24271844660194,False,False
15003000,013,003603,"Magdeburg, Landeshauptstadt",Alten-Service-Zentrum PIK-ASZ,U,170,406,41.87192118226601,False,False
15003000,013,003604,"Magdeburg, Landeshauptstadt",Kita Weltenbummler,U,247,806,30.64516129032258,False,False
15003000,013,003605,"Magdeburg, Landeshauptstadt",Grundschule Leipziger Straße,U,298,786,37.913486005089055,False,False
15003000,013,003606,"Magdeburg, Landeshauptstadt",Grundschule Leipziger Straße,U,166,422,39.33649289099526,False,False
15003000,013,003607,"Magdeburg, Landeshauptstadt",Grundschule Leipziger Straße,U,100,248,40.32258064516129,False,False
15003000,013,003608,"Magdeburg, Landeshauptstadt",Integrative Kita Kuschelhaus,U,297,724,41.02209944751381,False,False
15003000,013,003801,"Magdeburg, Landeshauptstadt",Fritz Rödel-Heim Scheune,U,128,348,36.7816091954023,False,False
15003000,013,003802,"Magdeburg, Landeshauptstadt",Restaurant Reformer,U,205,479,42.79749478079332,False,False
15003000,013,003803,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule A.W. Francke,U,416,925,44.972972972972975,False,False
15003000,013,003804,"Magdeburg, Landeshauptstadt",Grundschule Lindenhof,U,254,659,38.54324734446131,False,False
15003000,013,003805,"Magdeburg, Landeshauptstadt",Grundschule Lindenhof,U,245,618,39.64401294498382,False,False
15003000,013,003807,"Magdeburg, Landeshauptstadt",Gemeinschaftsschule A.W. Francke,U,231,450,51.333333333333336,True,False
15003000,013,003809,"Magdeburg, Landeshauptstadt",Geschwister-Scholl-Gymnasium,U,302,616,49.02597402597402,False,False
15003000,013,003811,"Magdeburg, Landeshauptstadt",Geschwister-Scholl-Gymnasium,U,202,435,46.4367816091954,False,False
15003000,013,004001,"Magdeburg, Landeshauptstadt",Grundschule Am Hopfengarten,U,259,603,42.95190713101161,False,False
15003000,013,004002,"Magdeburg, Landeshauptstadt",Sporthalle Heinz-Sommer-Weg,U,176,428,41.12149532710281,False,False
15003000,013,004003,"Magdeburg, Landeshauptstadt",Grundschule Am Hopfengarten,U,397,879,45.16496018202503,False,False
15003000,013,004401,"Magdeburg, Landeshauptstadt",Erich-Kästner-Schule,U,212,703,30.15647226173542,False,False
15003000,013,004402,"Magdeburg, Landeshauptstadt",Erich-Kästner-Schule,U,193,810,23.82716049382716,False,False
15003000,013,004403,"Magdeburg, Landeshauptstadt",Erich-Kästner-Schule,U,265,859,30.849825378346914,False,False
15003000,013,004601,"Magdeburg, Landeshauptstadt",Pflegezentrum Carl Krayl,U,306,628,48.72611464968153,False,False
15003000,013,004602,"Magdeburg, Landeshauptstadt",Kindertagesstätte Bertis Biberburg,U,354,672,52.67857142857143,True,False
15003000,013,004801,"Magdeburg, Landeshauptstadt",Grundschule Salbke,U,295,471,62.632696390658175,True,False
15003000,013,004802,"Magdeburg, Landeshauptstadt",Kindertagesstätte Am Salbker See,U,358,649,55.1617873651772,True,False
15003000,013,004803,"Magdeburg, Landeshauptstadt",Grundschule Salbke,U,370,681,54.33186490455213,True,False
15003000,013,005001,"Magdeburg, Landeshauptstadt",BBS Otto Schlein,U,390,793,49.18032786885246,False,False
15003000,013,005002,"Magdeburg, Landeshauptstadt",Grundschule Westerhüsen,U,271,554,48.91696750902527,False,False
15003000,013,007801,"Magdeburg, Landeshauptstadt",Gemeindekirchenraum Beyendorf,U,172,322,53.41614906832298,True,False
15003000,013,007802,"Magdeburg, Landeshauptstadt",Verwaltungsaußenstelle Beyendorf/Sohlen,U,137,308,44.48051948051948,False,False
15003000,013,009321,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9321),B,186,987,18.84498480243161,False,False
15003000,013,009322,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9322),B,223,876,25.45662100456621,False,False
15003000,013,009323,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9323),B,182,819,22.22222222222222,False,False
15003000,013,009341,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9341),B,100,421,23.752969121140143,False,False
15003000,013,009361,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9361),B,146,1081,13.506012950971323,False,False
15003000,013,009362,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9362),B,200,1162,17.21170395869191,False,False
15003000,013,009363,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9363),B,184,764,24.083769633507853,False,False
15003000,013,009381,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9381),B,211,948,22.257383966244724,False,False
15003000,013,009382,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9382),B,125,775,16.129032258064516,False,False
15003000,013,009383,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9383),B,181,748,24.197860962566846,False,False
15003000,013,009401,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9401),B,113,735,15.374149659863946,False,False
15003000,013,009402,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9402),B,129,513,25.146198830409357,False,False
15003000,013,009441,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9441),B,118,683,17.27672035139092,False,False
15003000,013,009442,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9442),B,116,1067,10.871602624179944,False,False
15003000,013,009461,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9461),B,117,484,24.173553719008265,False,False
15003000,013,009481,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9481),B,201,839,23.95709177592372,False,False
15003000,013,009501,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9501),B,210,809,25.957972805933252,False,False
15003000,013,009781,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9781),B,65,251,25.89641434262948,False,False
15003000,013,009999,"Magdeburg, Landeshauptstadt",Briefwahlvorstand im Wahlkreis 13 (9999),B,12,81,14.814814814814815,False,False
15085125,014,000993,Groß Quenstedt,Briefwahl Groß Quenstedt,B,37,128,28.90625,False,False
15085125,014,004001,Groß Quenstedt,Groß Quenstedt,U,210,426,49.29577464788732,False,False
15085135,014,000001,"Halberstadt, Stadt",Grundschule Diesterweg,U,507,979,51.787538304392235,True,False
15085135,014,000002,"Halberstadt, Stadt",Grundschule J. W. von Goethe,U,633,1114,56.82226211849192,True,False
15085135,014,000003,"Halberstadt, Stadt",Sekundarschule am Gröpertor,U,400,776,51.54639175257732,True,False
15085135,014,000004,"Halberstadt, Stadt",Gymnasium Martineum,U,466,852,54.694835680751176,True,False
15085135,014,000005,"Halberstadt, Stadt",Sporthalle Völkerfreundschaft,U,255,581,43.88984509466437,False,False
15085135,014,000006,"Halberstadt, Stadt",Sporthalle Völkerfreundschaft,U,318,703,45.23470839260313,False,False
15085135,014,000007,"Halberstadt, Stadt",Grundschule Miriam Lundner,U,484,883,54.81313703284258,True,False
15085135,014,000008,"Halberstadt, Stadt",Kreismusikschule,U,398,730,54.52054794520548,True,False
15085135,014,000009,"Halberstadt, Stadt",Kita Waldblick,U,353,790,44.68354430379747,False,False
15085135,014,000010,"Halberstadt, Stadt",Käthe-Kollwitz-Gymnasium,U,441,890,49.550561797752806,False,False
15085135,014,000011,"Halberstadt, Stadt",Käthe-Kollwitz-Gymnasium,U,393,732,53.68852459016394,True,False
15085135,014,000012,"Halberstadt, Stadt",Freizeit- und Sportzentrum,U,331,797,41.53074027603513,False,False
15085135,014,000013,"Halberstadt, Stadt",Grundschule Freiherr v. Spiegel,U,435,876,49.657534246575345,False,False
15085135,014,000014,"Halberstadt, Stadt",Grundschule Freiherr v. Spiegel,U,476,952,50.0,False,True
15085135,014,000015,"Halberstadt, Stadt",Albert-Schweitzer-Schule,U,358,649,55.1617873651772,True,False
