row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
lsa:GEMEINDE:15083035,15083035,Ausleben,GEMEINDE,15083035,,,,0,3,0,0,0,,,,,,,9545295c37e6d74efd348ff4b4a7a254b6bb69531cf308b11fe2623d963a0f0c,True
lsa:GEMEINDE:15083040,15083040,Barleben,GEMEINDE,15083040,,,,0,8,0,0,0,,,,,,,432bacb01f84af435020348188820623e186fb7d435e133ae1f1e676220560e5,True
lsa:GEMEINDE:15083060,15083060,Beendorf,GEMEINDE,15083060,,,,0,2,0,0,0,,,,,,,850a94e808b032fc17a0a44c73476e80482c4057aaae87ffe61ab43d6eb1fac3,True
lsa:GEMEINDE:15083115,15083115,Bülstringen,GEMEINDE,15083115,,,,0,3,0,0,0,,,,,,,81e99e83fb9de3fc335251a98e1f2abbb4610d58ed1f81bb2c176287a6fcab9a,True
lsa:GEMEINDE:15083120,15083120,Burgstall,GEMEINDE,15083120,,,,0,5,0,0,0,,,,,,,19ca7f67100ede4ac3c8a5d804a14d07e98b621e34e69c4a5a5d48c51ec751ef,True
lsa:GEMEINDE:15083125,15083125,Calvörde,GEMEINDE,15083125,,,,0,9,0,0,0,,,,,,,a4b92fa75a692d961af3f396d229502055557c2805ed351cab7775d6ca301752,True
lsa:GEMEINDE:15083130,15083130,Colbitz,GEMEINDE,15083130,,,,0,4,0,0,0,,,,,,,b8733b121f1838ba79e37e676d3600e53110d0b54197ad9c046c5284b13c2954,True
lsa:GEMEINDE:15083190,15083190,Eilsleben,GEMEINDE,15083190,,,,0,6,0,0,0,,,,,,,2bcad94b8dcdab6626401fe6e7acbcda9871fa79d495ba066f0990e4fb6a2521,True
lsa:GEMEINDE:15083205,15083205,Erxleben,GEMEINDE,15083205,,,,0,6,0,0,0,,,,,,,aa90d9e652ca1392baf2816b0ba7cfa6b56f51c9ce9c1f37a9cedae2f7dbc88b,True
lsa:GEMEINDE:15083230,15083230,Flechtingen,GEMEINDE,15083230,,,,0,5,0,0,0,,,,,,,51d70d8dc6782b0324a0132e7aaadc7a62a09ee3d2b24de8d37db48754516c3f,True
lsa:GEMEINDE:15083245,15083245,"Gröningen, Stadt",GEMEINDE,15083245,,,,0,6,0,0,0,,,,,,,fe824a57b30267a38e9225f575df7d10ba9c32db2bf8696c5a33007465433ba5,True
lsa:GEMEINDE:15083270,15083270,"Haldensleben, Stadt",GEMEINDE,15083270,,,,0,17,0,0,0,,,,,,,d81c6795a32a393bb66cef6a2776abf0a5830a5576060e7500c2a79b08f52e4e,True
lsa:GEMEINDE:15083275,15083275,Harbke,GEMEINDE,15083275,,,,0,2,0,0,0,,,,,,,9bae25fe92642ad62d53b2d429ecc7b7657a337f4d9fc5e7f7772f46a4f97171,True
lsa:GEMEINDE:15083298,15083298,Hohe Börde,GEMEINDE,15083298,,,,0,20,0,0,0,,,,,,,3362671b26f6f22762600515d84139c2e4774bf51c3f8f8b9394b996ec2f1eaf,True
lsa:GEMEINDE:15083320,15083320,Hötensleben,GEMEINDE,15083320,,,,0,5,0,0,0,,,,,,,dfdc0073dc1b37e5ddde795b3111fcc89cabb997204b0bee0c05d18601849e6e,True
lsa:GEMEINDE:15083323,15083323,Ingersleben,GEMEINDE,15083323,,,,0,5,0,0,0,,,,,,,ebe18d8fe8640ef453f0b89a20177ce770b515c5ac7b81e5f2f7c7c7cff58316,True
lsa:GEMEINDE:15083355,15083355,"Kroppenstedt, Stadt",GEMEINDE,15083355,,,,0,2,0,0,0,,,,,,,6f90a6f5240e8fae6f21ea3ded46ae84943c3f547b9b0ec90a518e0f23d11561,True
lsa:GEMEINDE:15083361,15083361,Loitsche-Heinrichsberg,GEMEINDE,15083361,,,,0,3,0,0,0,,,,,,,f62298c0187bf36be7b08d1b3cd51a3fa6beab3b21a37a2ceeb473f617c53eb2,True
lsa:GEMEINDE:15083390,15083390,Niedere Börde,GEMEINDE,15083390,,,,0,10,0,0,0,,,,,,,5c752d1d7dd845564f0654bece12e8e33a50355e7727c5ae953bed29676c391f,True
lsa:GEMEINDE:15083411,15083411,"Oebisfelde-Weferlingen, Stadt",GEMEINDE,15083411,,,,0,28,0,0,0,,,,,,,e41f0f7ea0cd79ff54022b338b36102a108d0524497e593bdc55e6e6c2568693,True
lsa:GEMEINDE:15083415,15083415,"Oschersleben (Bode), Stadt",GEMEINDE,15083415,,,,0,21,0,0,0,,,,,,,fb4e581bdd4f2eb04c2f1c440577cf883fc795099285516eb6caaaf6e023645e,True
lsa:GEMEINDE:15083440,15083440,Rogätz,GEMEINDE,15083440,,,,0,2,0,0,0,,,,,,,916a48489478919e168b3bff22a178a71c904a0e05d2be5eec37f79be66769de,True
lsa:GEMEINDE:15083485,15083485,Sommersdorf,GEMEINDE,15083485,,,,0,4,0,0,0,,,,,,,fa0c727f11b223b970508f832341aa6a77d356291bd093419bc3c6e710632f96,True
lsa:GEMEINDE:15083490,15083490,Sülzetal,GEMEINDE,15083490,,,,0,9,0,0,0,,,,,,,420b06805996c04111a06a9f82a86c0a466772546431c90e1c4283bb913f6d98,True
lsa:GEMEINDE:15083505,15083505,Ummendorf,GEMEINDE,15083505,,,,0,2,0,0,0,,,,,,,cae10c2ca8e5d43ca6c429f99ec3ec2b68e20512f565211ee3e7641a69ea81ad,True
lsa:GEMEINDE:15083515,15083515,Völpke,GEMEINDE,15083515,,,,0,3,0,0,0,,,,,,,cff8d2428c270a3b50786a9443360cfe9275194334f54a65b7b414274f8beb2d,True
lsa:GEMEINDE:15083531,15083531,"Wanzleben-Börde, Stadt",GEMEINDE,15083531,,,,0,18,0,0,0,,,,,,,d4b78d0cf24ffa11b2bcb4e2e04e09a1744efe86dc027aedf9f0a3240d7f0533,True
lsa:GEMEINDE:15083535,15083535,Wefensleben,GEMEINDE,15083535,,,,0,2,0,0,0,,,,,,,80f5c11131468705d77e9604952b4ba2da84edd0b2f4632d929113af39c8624b,True
lsa:GEMEINDE:15083557,15083557,Westheide,GEMEINDE,15083557,,,,0,5,0,0,0,,,,,,,4739b3ca00ce9c3b381b7fd593a6198748945658d4a35e61ad6010d35243f021,True
lsa:GEMEINDE:15083565,15083565,"Wolmirstedt, Stadt",GEMEINDE,15083565,,,,0,12,0,0,0,,,,,,,aeff90f27b1a4fab17245f1baf890cd1274254c813e57beb612878ff2d853e5a,True
lsa:GEMEINDE:15083580,15083580,Zielitz,GEMEINDE,15083580,,,,0,3,0,0,0,,,,,,,87962a27304edd61631c9d8364588fa77fe1073f39f9c9b7403b5e9d6284bcef,True
lsa:GEMEINDE:15084012,15084012,An der Poststraße,GEMEINDE,15084012,,,,0,4,0,0,0,,,,,,,af97174dfe52fc6ed6ffe3e987878fdbf35d43c3bf42776b4e2f4e9000ba1584,True
lsa:GEMEINDE:15084013,15084013,Meineweh,GEMEINDE,15084013,,,,0,3,0,0,0,,,,,,,b30910a97effb032741903958e8625a53e08c5b903ae88acec46c68ce1aff3cd,True
lsa:GEMEINDE:15084015,15084015,"Bad Bibra, Stadt",GEMEINDE,15084015,,,,0,3,0,0,0,,,,,,,c04f263430619477a69341e1018e6a2f5446e48edcb714f1e5fe8265af8bcd93,True
lsa:GEMEINDE:15084025,15084025,Balgstädt,GEMEINDE,15084025,,,,0,4,0,0,0,,,,,,,5140117e44c1946f0463f566807a1154571ed428a0a0cded665d92a11231e7f4,True
lsa:GEMEINDE:15084115,15084115,Droyßig,GEMEINDE,15084115,,,,0,3,0,0,0,,,,,,,4c2bef3ac61374f20b332ebd6e2195972b1bd4964ed6f840928588ac80109918,True
lsa:GEMEINDE:15084125,15084125,"Eckartsberga, Stadt",GEMEINDE,15084125,,,,0,4,0,0,0,,,,,,,9f515ac682ba9a2b8024df50cef798ffd2bda2442e7d11f65bbd0a46ac307432,True
lsa:GEMEINDE:15084130,15084130,Elsteraue,GEMEINDE,15084130,,,,0,13,0,0,0,,,,,,,49135c20ec853f0f701b1264f9f30fc362db0226bb47e54f8842bf4f62bd6e8f,True
lsa:GEMEINDE:15084132,15084132,Finne,GEMEINDE,15084132,,,,0,3,0,0,0,,,,,,,134f3a47167d23609b4b54b86e704eceb096a21926f08371460d4cfad1c991e3,True
lsa:GEMEINDE:15084133,15084133,Finneland,GEMEINDE,15084133,,,,0,3,0,0,0,,,,,,,7be626e283d0eaa1fe31460be8c881f524ecb21ed6cbd629243fb25fa2f8c2ac,True
lsa:GEMEINDE:15084135,15084135,"Freyburg (Unstrut), Stadt",GEMEINDE,15084135,,,,0,7,0,0,0,,,,,,,598ef416737b487356dc12f1573c87059b99c4ccb6f867bfa73ad735e167e958,True
lsa:GEMEINDE:15084150,15084150,Gleina,GEMEINDE,15084150,,,,0,4,0,0,0,,,,,,,f0a5b30802f5b5a5cc153cc0d478ebe9477307ecc4c16f35666aa5bf42dfead4,True
lsa:GEMEINDE:15084170,15084170,Goseck,GEMEINDE,15084170,,,,0,3,0,0,0,,,,,,,c7e396c106a214c62581b907960817c6772a0f92c548cfd616549daa83dd0ec1,True
lsa:GEMEINDE:15084207,15084207,Gutenborn,GEMEINDE,15084207,,,,0,5,0,0,0,,,,,,,4ae59b589e752e952ed581369b780eb94000e5f9909810ba4930c31241cdd4ac,True
lsa:GEMEINDE:15084235,15084235,"Hohenmölsen, Stadt",GEMEINDE,15084235,,,,0,13,0,0,0,,,,,,,7f7db983c0532301b443d63ab0e41e08607a5b9889618329df0b7b33584a6d25,True
lsa:GEMEINDE:15084246,15084246,Kaiserpfalz,GEMEINDE,15084246,,,,0,3,0,0,0,,,,,,,654c42be5b353ec9b9e62e1ec133074cc49293b20a2c8c86b9c7ffe2ab7c4f52,True
lsa:GEMEINDE:15084250,15084250,Karsdorf,GEMEINDE,15084250,,,,0,4,0,0,0,,,,,,,eb45bf8a94609e09d64d76b03ee20327d20c7378bb2e1096cfab4d95619182e7,True
lsa:GEMEINDE:15084275,15084275,Kretzschau,GEMEINDE,15084275,,,,0,6,0,0,0,,,,,,,34be7bd231c95feb3cd95cf8b9176bab171f2144c120a8a9e176b444d12d7579,True
lsa:GEMEINDE:15084282,15084282,Lanitz-Hassel-Tal,GEMEINDE,15084282,,,,0,3,0,0,0,,,,,,,693d0d6e8ac79f4156e7d5f9cd1b16424c5bd2f0bab921cc34dee331493735e4,True
lsa:GEMEINDE:15084285,15084285,"Laucha an der Unstrut, Stadt",GEMEINDE,15084285,,,,0,5,0,0,0,,,,,,,c46bcf488255f3512e3f6ea43ce0ffc4dac41cda07fbc992071292bc62cdca1c,True
lsa:GEMEINDE:15084315,15084315,"Lützen, Stadt",GEMEINDE,15084315,,,,0,22,0,0,0,,,,,,,7ca18742198dbc658e960973014b6a17224de2b6180e3740f488e623541ddae3,True
lsa:GEMEINDE:15084335,15084335,Mertendorf,GEMEINDE,15084335,,,,0,3,0,0,0,,,,,,,ae7a8203b8e4c467a81d5921a9ea02f6fad25a5b069dd2a7d0aa200ccd744252,True
lsa:GEMEINDE:15084341,15084341,Molauer Land,GEMEINDE,15084341,,,,0,2,0,0,0,,,,,,,ce92b5fa63a7965d6b65e03497d6be4117d9a8e17277744ca018342ba747ec2b,True
lsa:GEMEINDE:15084355,15084355,"Naumburg (Saale), Stadt",GEMEINDE,15084355,,,,0,31,0,0,0,,,,,,,cc454e993ca3872b17ddb05a97547602935ce61c609ecf9ea2b3c9492ecb4641,True
lsa:GEMEINDE:15084360,15084360,"Nebra (Unstrut), Stadt",GEMEINDE,15084360,,,,0,4,0,0,0,,,,,,,8b56d35d7984eeb441986710b8cc952a40ec9cc3789812990ec6ff31b4e5a0dc,True
lsa:GEMEINDE:15084375,15084375,"Osterfeld, Stadt",GEMEINDE,15084375,,,,0,3,0,0,0,,,,,,,9970308d353143236e511dfc4095c59cc87afbc77a57a5cd4594a65a747ac589,True
lsa:GEMEINDE:15084442,15084442,Schnaudertal,GEMEINDE,15084442,,,,0,6,0,0,0,,,,,,,72c008d4ea1df8c46011e844685d3bf5e58c612232ea28011f2f2f61874edfd0,True
lsa:GEMEINDE:15084445,15084445,Schönburg,GEMEINDE,15084445,,,,0,2,0,0,0,,,,,,,e8abf962e35fe40f010535918d54d200494dab8fadfe0d0247c3309873fe5bc3,True
lsa:GEMEINDE:15084470,15084470,"Stößen, Stadt",GEMEINDE,15084470,,,,0,2,0,0,0,,,,,,,9ad6c23a3eeb7c574f45f3ce664385ffaab536720737886bdde3d41e7d13a314,True
lsa:GEMEINDE:15084490,15084490,"Teuchern, Stadt",GEMEINDE,15084490,,,,0,11,0,0,0,,,,,,,7f1fb0b35cb51322a436915fa9f4a3ef3c2047f19fdc70a1f03f750586b35da1,True
lsa:GEMEINDE:15084550,15084550,"Weißenfels, Stadt",GEMEINDE,15084550,,,,0,39,0,0,0,,,,,,,c0da6befa49b132b40ae8169866bc81c448f3bf4b4c521551c578259ace7675f,True
lsa:GEMEINDE:15084560,15084560,Wethau,GEMEINDE,15084560,,,,0,2,0,0,0,,,,,,,a5cfd9cc1d256d04028bfbdbe482e08b4f48f87f77d341ae326d8161c1eb1f8f,True
lsa:GEMEINDE:15084565,15084565,Wetterzeube,GEMEINDE,15084565,,,,0,4,0,0,0,,,,,,,66eeea5ffb0a02fbbce29365af77c9c1b7aceda723872f0b17b9cf11cab1f6c2,True
lsa:GEMEINDE:15084590,15084590,"Zeitz, Stadt",GEMEINDE,15084590,,,,0,29,0,0,0,,,,,,,72eeccf0bba9844b608369e32471d5254f8d2aa9650a4e0fcd58639840323dc7,True
lsa:GEMEINDE:15085040,15085040,"Ballenstedt, Stadt",GEMEINDE,15085040,,,,0,9,0,0,0,,,,,,,189c5fdd422445199a6cb8ef57aac7e02c9b5c6525d166cc998a5b409d7371ea,True
lsa:GEMEINDE:15085055,15085055,"Blankenburg (Harz), Stadt",GEMEINDE,15085055,,,,0,20,0,0,0,,,,,,,873c7ff8541c35da3f6bc5637c3771e1303bbf3c1835562b5f40ef904375ed60,True
lsa:GEMEINDE:15085090,15085090,Ditfurt,GEMEINDE,15085090,,,,0,2,0,0,0,,,,,,,e7426a63af4ea85db83a1ca1bf34d571c7259adac7c85acc643bdd2eab2bc798,True
lsa:GEMEINDE:15085110,15085110,"Falkenstein/Harz, Stadt",GEMEINDE,15085110,,,,0,9,0,0,0,,,,,,,a5c379e0fe57b1309045cd33913f6a76864f8b0cad7358d7b3b001b732b63854,True
lsa:GEMEINDE:15085125,15085125,Groß Quenstedt,GEMEINDE,15085125,,,,0,2,0,0,0,,,,,,,ac900d4a250dc60383849eac207cc54c784789dba8a2c361469d1475bceb0d9e,True
lsa:GEMEINDE:15085135,15085135,"Halberstadt, Stadt",GEMEINDE,15085135,,,,0,31,0,0,0,,,,,,,4ded56acde1b9278b36d18d8af5df743dad940fc9b88b8d537c83cdf9fde7367,True
lsa:GEMEINDE:15085140,15085140,Harsleben,GEMEINDE,15085140,,,,0,2,0,0,0,,,,,,,35b8a90a8ee76fa60a4f019196659bb419c6025da309a8d7e84800c345737179,True
lsa:GEMEINDE:15085145,15085145,"Harzgerode, Stadt",GEMEINDE,15085145,,,,0,13,0,0,0,,,,,,,2e75d5b68b7d937ca6d09fecb30e9930aed710846b67a5df3f05ba259b92845a,True
lsa:GEMEINDE:15085160,15085160,Hedersleben,GEMEINDE,15085160,,,,0,2,0,0,0,,,,,,,43eb680baf7317c64499848429c73c89984d8229a0f1ce3ad7ea968cecc802b4,True
lsa:GEMEINDE:15085185,15085185,Huy,GEMEINDE,15085185,,,,0,12,0,0,0,,,,,,,834dad36e91bea0d9e5e54e3d5dc6cba6019324ccf608b3431c6f68777818d84,True
lsa:GEMEINDE:15085190,15085190,"Ilsenburg (Harz), Stadt",GEMEINDE,15085190,,,,0,9,0,0,0,,,,,,,a8d64f3ab2f75a8ae46f720935910f0fffa3cd6684af533d2232eb40e8628822,True
lsa:GEMEINDE:15085227,15085227,Nordharz,GEMEINDE,15085227,,,,0,9,0,0,0,,,,,,,7d7c906eb13b998dd4c3797c39af84e39c46ba5397f3f300c62e43971bb8fb40,True
lsa:GEMEINDE:15085228,15085228,"Oberharz am Brocken, Stadt",GEMEINDE,15085228,,,,0,12,0,0,0,,,,,,,04c0823b6814dc1f697c561cf060885dccb094bc5c03f6df6f06d3a6568b78b9,True
lsa:GEMEINDE:15085230,15085230,"Osterwieck, Stadt",GEMEINDE,15085230,,,,0,21,0,0,0,,,,,,,b993449b9606a87b96582a1e07f77e584489b073e5d03cb8ca998e2aaf3e1cc1,True
lsa:GEMEINDE:15085235,15085235,"Quedlinburg, Welterbestadt",GEMEINDE,15085235,,,,0,18,0,0,0,,,,,,,3371570e1191b6c5aad0230da044fe5f17c6a0bfeac48a2dcfa397fbe4801644,True
lsa:GEMEINDE:15085285,15085285,"Schwanebeck, Stadt",GEMEINDE,15085285,,,,0,3,0,0,0,,,,,,,0d6a83e8c30f31248989e4217b355468d941336221c78293e197ec568c5d595a,True
lsa:GEMEINDE:15085287,15085287,Selke-Aue,GEMEINDE,15085287,,,,0,4,0,0,0,,,,,,,12cf116d4c62fa681e2f57469418409832d7009924ca929bf785bfcd994a66c9,True
lsa:GEMEINDE:15085330,15085330,"Thale, Stadt",GEMEINDE,15085330,,,,0,18,0,0,0,,,,,,,9b20eb0db0b56e75a146ec2dd20874417a5e479305f698d8ce428db4c5492204,True
lsa:GEMEINDE:15085365,15085365,"Wegeleben, Stadt",GEMEINDE,15085365,,,,0,5,0,0,0,,,,,,,258ad751f2d0d5033f5fbc913bc0a666b7b4c01d760921255b3c7ffe89f7385f,True
lsa:GEMEINDE:15085370,15085370,"Wernigerode, Stadt",GEMEINDE,15085370,,,,0,26,0,0,0,,,,,,,299a1077da853cee9e3c484dc3381c82da0e21c6c6b6500626483779f96dfe2e,True
lsa:GEMEINDE:15086005,15086005,Biederitz,GEMEINDE,15086005,,,,0,8,0,0,0,,,,,,,2b4e52a26f4e34bcaeaa215d738e6d759660451eaf6abe351f02d09866711f74,True
lsa:GEMEINDE:15086015,15086015,"Burg, Stadt",GEMEINDE,15086015,,,,0,19,0,0,0,,,,,,,015efd49617d1f273639b2a189af64cfcdeda8754f3d9216912ea606ed45e1c8,True
lsa:GEMEINDE:15086035,15086035,Elbe-Parey,GEMEINDE,15086035,,,,0,8,0,0,0,,,,,,,0119bf735804a9091cf60ea2db0077cc1d55c19438e57a825456b7945b1f1d95,True
lsa:GEMEINDE:15086040,15086040,"Genthin, Stadt",GEMEINDE,15086040,,,,0,14,0,0,0,,,,,,,f3863827a252e0a7001633d118e52b21792ea82bfc6d8775f90139757916ae50,True
lsa:GEMEINDE:15086055,15086055,"Gommern, Stadt",GEMEINDE,15086055,,,,0,15,0,0,0,,,,,,,522525abd3a98d668c96e3638fc9134682ea8f4271a968d4571b437a75813fad,True
lsa:GEMEINDE:15086080,15086080,"Jerichow, Stadt",GEMEINDE,15086080,,,,0,13,0,0,0,,,,,,,0cc634e4afcda25a8166e3923fe0385d76dfa8bfe04c382a66b27dbdda157690,True
lsa:GEMEINDE:15086140,15086140,"Möckern, Stadt",GEMEINDE,15086140,,,,0,30,0,0,0,,,,,,,c62e4ce35a24c6ea89c826637c19e626bf5de591734670abfaf8043cd7000295,True
lsa:GEMEINDE:15086145,15086145,Möser,GEMEINDE,15086145,,,,0,9,0,0,0,,,,,,,85df15ababca5fdd4e867afd533cc0a3ccda3c404fc3c5320477b748d3adfebc,True
lsa:GEMEINDE:15087010,15087010,Ahlsdorf,GEMEINDE,15087010,,,,0,2,0,0,0,,,,,,,70cb70140323b483293220f0eb3318adee5b3363a75762dc9b632964100fcf40,True
lsa:GEMEINDE:15087015,15087015,"Allstedt, Stadt",GEMEINDE,15087015,,,,0,15,0,0,0,,,,,,,df224761c51edfbf9bbb707572579357e511a1198d2ac9dc91f5a90f61836a5d,True
lsa:GEMEINDE:15087031,15087031,"Arnstein, Stadt",GEMEINDE,15087031,,,,0,13,0,0,0,,,,,,,337526aab0c9b6448b229fb951ce43a492e00cf688da47d11a76f61a25e049e0,True
lsa:GEMEINDE:15087045,15087045,Benndorf,GEMEINDE,15087045,,,,0,2,0,0,0,,,,,,,49b1ec4102fa1554642374a7f5e3503d8ebf19ffedc8b4f06584cb54e8363c3d,True
lsa:GEMEINDE:15087055,15087055,Berga,GEMEINDE,15087055,,,,1,4,118,117,117,,,,,,,d5ca85bf72c67d6e3f5e07442681de4041c6ef60f872f3374719213aabaaa756,True
lsa:GEMEINDE:15087070,15087070,Blankenheim,GEMEINDE,15087070,,,,0,2,0,0,0,,,,,,,0ba003c9596b19d9b7ff990c1d337f3b040998442601ace2376f7db5eda52d68,True
lsa:GEMEINDE:15087075,15087075,Bornstedt,GEMEINDE,15087075,,,,0,2,0,0,0,,,,,,,f420c35da8c1ee54d63cc650c441a1d51090c585c764f7c67dc41d64695cacfa,True
