row_key,vote_type,party_key,party_name,votes,votes_2021,share_percent_2021,delta_votes_vs_2021,delta_share_percent_vs_2021
lsa:GEMEINDE:15002000,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15002000,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15002000,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15002000,Erststimmen,D7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15002000,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D10,Gartenpartei,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D20,Volt,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15003000,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15003000,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081026,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081026,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081030,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081030,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081045,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081045,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081095,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081095,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081105,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081105,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081135,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081135,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081225,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081225,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081240,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081240,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081280,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081280,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081290,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081290,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081440,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081440,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D15,BSW,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D2,AfD,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D3,Die Linke,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D4,SPD,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D5,FDP,0,,,,
lsa:GEMEINDE:15081455,Erststimmen,D6,GRÜNE,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F1,CDU,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F10,Gartenpartei,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F12,TIERSCHUTZALLIANZ,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F15,BSW,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F19,PdF,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F2,AfD,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F20,Volt,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F3,Die Linke,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F4,SPD,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F5,FDP,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F6,GRÜNE,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F7,FREIE WÄHLER,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F8,dieBasis,0,,,,
lsa:GEMEINDE:15081455,Zweitstimmen,F9,Tierschutzpartei,0,,,,
lsa:GEMEINDE:15081545,Erststimmen,D1,CDU,0,,,,
lsa:GEMEINDE:15081545,Erststimmen,D11,Die PARTEI,0,,,,
lsa:GEMEINDE:15081545,Erststimmen,D15,BSW,0,,,,
