row_key,ags,municipality_name,gebietsart,gebietsnummer,wahlkreisnummer,wahlbezirk_name,wahllokal,reported_precincts,total_precincts,voters_total,valid_votes_erst,valid_votes_zweit,voters_total_2021,valid_votes_erst_2021,valid_votes_zweit_2021,delta_voters_total_vs_2021,delta_valid_votes_erst_vs_2021,delta_valid_votes_zweit_vs_2021,payload_hash,is_municipality_summary
lsa:WAHLKREIS:002,,Gardelegen-Klötze,WAHLKREIS,002,,,,79,105,18620,18402,18404,,,,,,,09a2de55a01f3516f812535e3773c1240edbfa35207cdd9be0ccfc68ddc6c65d,False
lsa:WAHLKREIS:003,,Havelberg-Osterburg,WAHLKREIS,003,,,,89,96,24011,23733,23759,,,,,,,cd5169d54208630f70e1dbfd11422e679f54705f1ccb2e509b3dfaf8d171fde6,False
lsa:WAHLKREIS:004,,Stendal,WAHLKREIS,004,,,,60,65,23596,23283,23332,,,,,,,4f014fd6f478fff3c82469b155d504b9b31fce139affbad1d99507b98bd9c701,False
lsa:WAHLKREIS:005,,Genthin,WAHLKREIS,005,,,,56,70,18928,18703,18723,,,,,,,79b89bfe11538e05301f10bc2b7d6e74e9ee3495d90296fff6dfe2eb7b4c200b,False
lsa:WAHLKREIS:006,,Burg,WAHLKREIS,006,,,,26,66,8081,7985,7986,,,,,,,ef03cac7753499aeb53f809eab3d5f2108311d7fb67d75feee4fb7dd658260b9,False
lsa:WAHLKREIS:007,,Haldensleben,WAHLKREIS,007,,,,82,85,29642,29294,29337,,,,,,,75bc88c84ea68c903dd4965ea6d8a9d396a0e547470851e07b1a15619c33cf3b,False
lsa:WAHLKREIS:008,,Wolmirstedt,WAHLKREIS,008,,,,54,67,27541,27270,27261,,,,,,,05c504a220fc099ff9f645d26bb884a87034218bca563472d8a93b038f6f851a,False
lsa:WAHLKREIS:009,,Oschersleben-Wanzleben,WAHLKREIS,009,,,,53,64,21439,21148,21223,,,,,,,21dd5d79a786fa8c3859ab96b59b5ed87b4f56ef3ca0fbe445f12bcaf5ca2a80,False
lsa:WAHLKREIS:010,,Magdeburg I,WAHLKREIS,010,,,,41,44,26127,25880,25871,,,,,,,0a72e4047acab2dbe8f1a8c69e5894ef22bc576000674f8e77eb43571c4dd049,False
lsa:WAHLKREIS:011,,Magdeburg II,WAHLKREIS,011,,,,62,66,36302,36061,36087,,,,,,,07d1e4a1ce4c4cd629c3fdef745e681187d69c98b2fce98bdace67453cfe67e1,False
lsa:WAHLKREIS:012,,Magdeburg III,WAHLKREIS,012,,,,43,49,29269,29061,29070,,,,,,,050df15a2cd4a77f4d4fe5b3fb5c44ea6f60d4b59543b6052f94940188b1f3cb,False
lsa:WAHLKREIS:013,,Magdeburg IV,WAHLKREIS,013,,,,55,59,35273,34974,35009,,,,,,,4baca63399e5966f1bb4fc0bcafeb24a8391407bf017a6f2796c33b146ae33fe,False
lsa:WAHLKREIS:014,,Halberstadt,WAHLKREIS,014,,,,46,48,27134,26807,26816,,,,,,,9084f8a6e776eb75997610212688463c7cb756ed3cfa3918c79de7526c8ec2ca,False
lsa:WAHLKREIS:015,,Blankenburg,WAHLKREIS,015,,,,49,59,22966,22662,22695,,,,,,,d0ba952122e0479d13e8f70114f124a0f91705b324534a7322584f0fc4c5283d,False
lsa:WAHLKREIS:016,,Wernigerode,WAHLKREIS,016,,,,41,51,23387,23131,23156,,,,,,,f426dfa8d8e420720136e34d1b8a168b61a536b9589bfd6a06202c0d3b59b11f,False
lsa:WAHLKREIS:017,,Quedlinburg,WAHLKREIS,017,,,,45,60,24127,23778,23815,,,,,,,ca413d92f900d5b0d97e01b0e6586e3f1913eee4a8bb540c1a9efe53b8f50bc5,False
lsa:WAHLKREIS:018,,Aschersleben,WAHLKREIS,018,,,,47,55,19982,19725,19727,,,,,,,d98dc9c8619818e833e82b24455c90f8daeca3aaa9d0f4c00bda5f55bc9ecf19,False
lsa:WAHLKREIS:019,,Staßfurt,WAHLKREIS,019,,,,28,40,16384,16187,16211,,,,,,,e807d8dafb57e08e110fbfc6dd94b10efffb598e707e40be7a3f76ab61aaeb07,False
lsa:WAHLKREIS:020,,Schönebeck,WAHLKREIS,020,,,,46,56,24259,23934,23966,,,,,,,dadfdc0c71b1495c0e4325a33b6b47bef4edff6d60dfc64c3c2cbf55a738c673,False
lsa:WAHLKREIS:021,,Bernburg,WAHLKREIS,021,,,,52,65,25257,24881,24960,,,,,,,0e4187131c8eeb00eb1a1896ddddd6355686e526adbefeb640f935e59ffe83e6,False
lsa:WAHLKREIS:022,,Köthen,WAHLKREIS,022,,,,73,79,29287,28915,28958,,,,,,,8d85d1e4e62a80ecd8356f3363af7f8549651edc0719d600c77754975052769b,False
lsa:WAHLKREIS:023,,Zerbst,WAHLKREIS,023,,,,77,79,28166,27627,27858,,,,,,,661593039010a1fab208554ef84a3afc44dc2856309d63f431049c7c2d9a0a2d,False
lsa:WAHLKREIS:024,,Wittenberg,WAHLKREIS,024,,,,58,63,30709,30351,30419,,,,,,,61044c2dcd7355fdfa97e041dee96993b58a03316973e27cbe4c836bd3e5a27b,False
lsa:WAHLKREIS:025,,Jessen,WAHLKREIS,025,,,,77,81,28789,28450,28492,,,,,,,9260990150146bbdc2e831ed4c17371ce459e29cc24e3bbd42bc43fa6300c4b3,False
lsa:WAHLKREIS:026,,Dessau-Roßlau,WAHLKREIS,026,,,,51,52,29789,29363,29505,,,,,,,fa8a7974d748a34f2df86d6938734bfe6ba2f7aa83517ba746668d13dfb62c42,False
lsa:WAHLKREIS:027,,Dessau-Roßlau-Wittenberg,WAHLKREIS,027,,,,31,66,14703,14503,14538,,,,,,,48b2ae582b7bc636cfe1a7a338ed54b8251b262169105e00b14c6408d3e1857f,False
lsa:WAHLKREIS:028,,Bitterfeld-Wolfen,WAHLKREIS,028,,,,53,61,30997,30624,30675,,,,,,,dc517fb3c06d2b05362d34b7544373e507844815c4a95d947e3ba9e78c60fe5c,False
lsa:WAHLKREIS:029,,Saalekreis,WAHLKREIS,029,,,,55,63,26714,26381,26468,,,,,,,aa5c2722720c90b678d4249b795117b894036136a66a223aec75fe0809ee5012,False
lsa:WAHLKREIS:030,,Eisleben,WAHLKREIS,030,,,,66,71,30199,29796,29902,,,,,,,6bcb923b559afeac11343e1c486c0fd963bf8218fd3c75e9492ad0e9efc322af,False
lsa:WAHLKREIS:031,,Sangerhausen,WAHLKREIS,031,,,,80,88,27367,27001,27084,,,,,,,b65347393876347ccd3220380ee3990d2439aaf0edacf7d9832016e818d0fd60,False
lsa:WAHLKREIS:032,,Querfurt,WAHLKREIS,032,,,,73,90,24714,24365,24456,,,,,,,1c7c2a4a58188cec84bc59aab58f136df5b4da4cf455551600f4740839068707,False
lsa:WAHLKREIS:033,,Merseburg,WAHLKREIS,033,,,,30,43,17955,17710,17781,,,,,,,39ec2e31fde431e46b89fa7eaf55ba9a37fedaa62914ee71111a8427b13267b4,False
lsa:WAHLKREIS:034,,Bad Dürrenberg-Saalekreis,WAHLKREIS,034,,,,58,63,29986,29662,29715,,,,,,,a42830a80ff01f1b740afb284e1759076c760d20b660b00a6a051638d91e9690,False
lsa:WAHLKREIS:035,,Halle I,WAHLKREIS,035,,,,32,38,20778,20494,20550,,,,,,,582275f56c0cf052abf4cdcc7a7c5bebe9b20538fc24fa00634a7fa6001acb7a,False
lsa:WAHLKREIS:036,,Halle II,WAHLKREIS,036,,,,39,47,29292,29021,29077,,,,,,,5e5b6bbe3e85d1345edb90b03132b3788c4338b1f456b4693e8404729a363ce5,False
lsa:WAHLKREIS:037,,Halle III,WAHLKREIS,037,,,,44,57,29724,29509,29526,,,,,,,c77ca509dcd57be16c06b53e274e13552853b0ac972a070a0bfad9212f7e860c,False
lsa:WAHLKREIS:038,,Halle IV,WAHLKREIS,038,,,,36,44,25526,25224,25250,,,,,,,2cb5ac58a03555d2cf5a6e3b28b79b140d518360ca71de1803f77a028f76f153,False
lsa:WAHLKREIS:039,,Weißenfels,WAHLKREIS,039,,,,65,72,27371,26964,27100,,,,,,,0f74fb2410622dbe29e30ee9ac731722d4347723a0697e3e56831e84fb201f8e,False
lsa:WAHLKREIS:040,,Naumburg,WAHLKREIS,040,,,,63,79,26307,26026,26052,,,,,,,d204ba5b856e3e3a6a03f53e0c0149ffcd0d00266d77572ec0d205b65d5037c2,False
lsa:WAHLKREIS:041,,Zeitz,WAHLKREIS,041,,,,63,79,23574,23285,23314,,,,,,,b24249606b44721c934a043c1107db3767a5dc76cec8e71e1daef28ae9741d79,False
