party,code,feature,label,n,scope,spearman,pearson,pearson_vote_weighted,spearman_without_three_cities,n_without_three_cities,spearman_cities_only,n_cities_only,spearman_within_kreis,leave_one_kreis_min,leave_one_kreis_max
CDU,F1,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.08667073267908275,0.07128531874351718,-0.381274343427455,0.10858862758734303,215,0.13359120909533503,104,0.033525086801527486,0.03886871978169976,0.11335297647032058
CDU,F1,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,0.07520487897846388,-0.2272464174847542,-0.744880693643499,0.19194570135746605,51,0.056734693877551014,49,0.18255765239341146,-0.026482213438735174,0.1487049028677151
CDU,F1,no_vocational_qualification_share,No vocational qualification (%),54,published subset,-0.2415475509815132,-0.2622522816317875,-0.5814996152143455,-0.15321266968325792,51,-0.1990816326530612,49,0.07844814855791495,-0.3662118408880666,-0.19644268774703558
CDU,F1,ilo_unemployment_share,ILO unemployment (%),52,published subset,-0.3681379663621617,-0.3075353309036547,-0.3313899368760699,-0.3379591836734694,49,-0.353126356925749,48,-0.14682936669545898,-0.4119025593586185,-0.3385714285714286
CDU,F1,manufacturing_share,Manufacturing employment (%),54,published subset,0.03960358299980941,0.13554953436040845,0.6045190157336497,-0.0665158371040724,51,0.08418367346938775,49,-0.06047966188454927,-0.06665219279201041,0.16376811594202895
Gartenpartei,F10,log_population,Population size (log),218,all municipalities,0.06669328830627867,0.03680252556716574,0.4737535699955836,0.055670986288280454,215,0.16149578576763043,104,0.07338242004082388,0.013575718938949788,0.11439008855248835
Gartenpartei,F10,log_density,Population density (log),218,all municipalities,-0.025071423731402198,0.03466914946060048,0.42043159081181725,-0.038239921562878414,215,0.06349087805398484,104,-0.03837256297892992,-0.0713342250431067,0.018931562445601322
Gartenpartei,F10,age65_share,Residents aged 65+ (%),218,all municipalities,-0.1314509398744241,-0.14489273059579957,-0.4603687387924311,-0.12517523385654017,215,-0.12316227461858532,104,0.0037897260946115974,-0.16312319851505017,-0.06026191031181899
Gartenpartei,F10,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.20408914978987633,0.2107622470919476,0.5198427478965685,0.19648107474364676,215,0.1798997119385469,104,0.1833485706064826,0.16634944060779036,0.2552303317069602
Gartenpartei,F10,male_share,Male residents (%),218,all municipalities,0.04993177603544314,0.10349109711116009,0.256446853074852,0.047842645033657864,215,0.022319428144670868,104,0.0405321236389368,0.002492326382934275,0.08491717385025228
Gartenpartei,F10,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,-0.0315735551712045,-0.08117475318918733,0.3266529819382307,-0.043714596637519185,215,0.052363170809772756,104,-0.09130696821283071,-0.07591854504559375,0.007601760557062483
Gartenpartei,F10,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,0.09494479680937915,0.14686925098435488,0.457584888731506,0.08440629513861429,215,0.18394324122479463,104,0.011942349085036259,0.025846131288218787,0.12646386715706204
Gartenpartei,F10,single_household_share,One-person households (%),218,all municipalities,0.08138280282190734,0.07559005107276724,0.3148172078281868,0.07079628920806098,215,0.12777125786834526,104,0.09212171139393772,0.03705349120661574,0.11890566335801253
Gartenpartei,F10,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,-0.11591941691063408,-0.12552002318650965,-0.4047431937844242,-0.10641854770351301,215,-0.16756641416835594,104,-0.06741604292104006,-0.16791899078691255,-0.036849946190355594
Gartenpartei,F10,vacancy_share,Vacant dwellings (%),218,all municipalities,0.15050486535728924,0.08909150452193507,-0.22551157520624035,0.15657232211508493,215,0.06414373662956944,104,0.12576228198079956,0.10292155891116243,0.2067749560395127
Gartenpartei,F10,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.006642082246720362,-0.006541451014126717,0.3003294419848636,-0.004179904345892262,215,0.0055754148929519996,104,-0.03567170613771967,-0.029697015547876918,0.05430533925494097
Gartenpartei,F10,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,-0.03304745568896512,0.2551101606388908,0.41347426239412305,-0.08126696832579186,51,-0.012653061224489795,49,0.11086987714051542,-0.08982422189969358,0.058498023715415015
Gartenpartei,F10,no_vocational_qualification_share,No vocational qualification (%),54,published subset,0.43228511530398317,0.3752470506882341,0.3446100145898416,0.4366515837104072,51,0.41551020408163264,49,0.2842136902134459,0.38537549407114624,0.47444495837187795
Gartenpartei,F10,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.15939554341330145,0.12569128524893236,0.27284878825601544,0.13020408163265304,49,0.10323491098567086,48,0.030453207865709857,0.0588945937783147,0.22257169287696577
Gartenpartei,F10,manufacturing_share,Manufacturing employment (%),54,published subset,-0.08839336763865065,-0.1516734439984802,-0.29855067542602604,-0.06733031674208144,51,-0.17336734693877548,49,-0.1702410645701616,-0.32305665349143603,0.028224055579678674
Die PARTEI,F11,log_population,Population size (log),218,all municipalities,0.14727243823019065,0.0915558333377408,0.27109935672146573,0.1356529418393573,215,0.3417192117895519,104,0.12771003745567133,0.08907962961000346,0.205051518451881
Die PARTEI,F11,log_density,Population density (log),218,all municipalities,0.03259315912322263,-0.018735008394794445,0.19176058252636888,0.01653471146246112,215,0.13885777081523054,104,0.12812519713738726,0.006089823152337879,0.13578155003957218
Die PARTEI,F11,age65_share,Residents aged 65+ (%),218,all municipalities,-0.10574657817598435,-0.12332689814949818,-0.2514476198699465,-0.09584069075173057,215,-0.21382923109326546,104,-0.009131707192733002,-0.15287880730002915,-0.06254010744849575
Die PARTEI,F11,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.24122031433435018,0.17386917618259243,0.2888162222514178,0.23098770870454802,215,0.3203064153219247,104,0.20476182286479006,0.1557116931153658,0.2992198519513075
Die PARTEI,F11,male_share,Male residents (%),218,all municipalities,0.009874587575561403,0.04601453293838216,-0.01737507762969829,0.016342365948636386,215,0.011981350489858154,104,0.032694992464300264,-0.019192886351342635,0.05834828837371266
Die PARTEI,F11,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,0.1472639524868235,0.06286869115905475,0.2647825352375808,0.1377095834739406,215,0.2522378346226416,104,0.12203066325596611,0.13477785786304275,0.16519068038186083
Die PARTEI,F11,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,0.1164644249404924,0.10542276904962307,0.24767341370858253,0.10199971735965506,215,0.2716235103484406,104,0.08388098732929464,0.08131816111400271,0.16898570699157173
Die PARTEI,F11,single_household_share,One-person households (%),218,all municipalities,0.1367755159367103,0.053909201336747474,0.23394972847036252,0.12283144208378002,215,0.17617813057794096,104,0.11575516969464521,0.10141219687894706,0.19714599341778136
Die PARTEI,F11,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,-0.11091385121497488,-0.06184104149989123,-0.2509266824591453,-0.09720269629192795,215,-0.27779022502621264,104,-0.10873567683462453,-0.1724891679640852,-0.07150503507988251
Die PARTEI,F11,vacancy_share,Vacant dwellings (%),218,all municipalities,-0.012691185298586496,-0.0409066200989176,-0.08956290569418288,-0.01015478339617664,215,-0.06376032265711294,104,-0.005453657432882746,-0.06155139279031442,0.03136879518652611
Die PARTEI,F11,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.18654709836823394,0.14730214443907869,0.24736301633101496,0.17577632264436638,215,0.26755341016059436,104,0.21503334311415742,0.12148190283413411,0.25048529103773187
Die PARTEI,F11,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,0.1384028968934629,0.14482370639749642,0.28182163791477066,0.07719457013574658,51,0.26959183673469383,49,-0.019647396978226855,0.09610859728506788,0.2297760210803689
Die PARTEI,F11,no_vocational_qualification_share,No vocational qualification (%),54,published subset,0.06765770916714312,-0.04369884063837118,0.050126493204598166,0.024434389140271493,51,-0.033163265306122444,49,0.05522166603887378,-0.022924901185770747,0.23716466234967626
Die PARTEI,F11,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.11056091522240245,-0.023332553344098412,0.035767273566614737,0.09030612244897959,49,-0.04287885366912723,48,0.2884173795482911,-0.05964965267290849,0.20542707369719393
Die PARTEI,F11,manufacturing_share,Manufacturing employment (%),54,published subset,0.30253478178006477,0.3650200091277175,0.05529546417398638,0.3776470588235294,51,0.21765306122448977,49,0.35397415224259443,0.19341238471673253,0.3609603841536615
TIERSCHUTZALLIANZ,F12,log_population,Population size (log),218,all municipalities,0.22866894099122012,0.16680351383434808,0.3597507484299239,0.22092815107850608,215,0.24081937479995735,104,0.1200642091455163,0.188616884629029,0.27779631917207465
TIERSCHUTZALLIANZ,F12,log_density,Population density (log),218,all municipalities,0.3217955044050699,0.24480700197497304,0.3375397177121768,0.3162967689975999,215,0.29058999253174017,104,0.22928594058458152,0.2542665990064633,0.36293807659493754
TIERSCHUTZALLIANZ,F12,age65_share,Residents aged 65+ (%),218,all municipalities,-0.024531641288312,-0.06473589997287438,-0.24435048746699028,-0.01656887184481444,215,-0.0959458017710445,104,-0.009046029297403673,-0.06592696704235884,0.02875886494083989
TIERSCHUTZALLIANZ,F12,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.1736506381076445,0.16780709657589296,0.320989445400604,0.16306247619027592,215,0.17036167715779368,104,0.11857774086770634,0.1507322419916072,0.2050705090540035
TIERSCHUTZALLIANZ,F12,male_share,Male residents (%),218,all municipalities,-0.22668007206948415,-0.16127417874877398,0.03579155746076223,-0.23001911422530633,215,-0.23937906753440735,104,-0.16761889980377215,-0.27606533502597724,-0.20610903594390043
TIERSCHUTZALLIANZ,F12,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,0.05733008816115677,0.03978709034621504,0.17163144238022846,0.04752533947210316,215,0.11489384402005762,104,0.10048754946438851,0.038446609048783074,0.07932194819753242
TIERSCHUTZALLIANZ,F12,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,0.08662698521864011,0.08587381017775428,0.2442205197207925,0.07498316336711265,215,0.059714072335431564,104,0.02989797512235281,0.06715941433010328,0.11079633732141722
TIERSCHUTZALLIANZ,F12,single_household_share,One-person households (%),218,all municipalities,0.1310900532123361,0.09467234427940062,0.22175028201323227,0.12071416884868343,215,0.08945908460471567,104,0.06722187667798926,0.11279779392126486,0.17179516075132775
TIERSCHUTZALLIANZ,F12,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,-0.19215296994326386,-0.14055763118917872,-0.2939318465633551,-0.1831217545493244,215,-0.18684519364131014,104,-0.1443625768171722,-0.2136921147581722,-0.16010014713653123
TIERSCHUTZALLIANZ,F12,vacancy_share,Vacant dwellings (%),218,all municipalities,-0.08481339148884677,-0.06249875914195944,-0.15407180834756867,-0.08320931499447229,215,-0.04361069918053311,104,-0.10222040164579305,-0.1187765022807867,-0.027113152448171165
TIERSCHUTZALLIANZ,F12,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.3372343290024886,0.32102886595147884,0.3067644587222636,0.33210747895264675,215,0.2287147230919295,104,0.27165806150389454,0.2843592369383833,0.3633843589007938
TIERSCHUTZALLIANZ,F12,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,-0.06453211358871735,0.01814747294347155,0.21078619510005386,-0.10117647058823528,51,-0.05959183673469388,49,-0.13168136453539095,-0.1442683456361268,0.03662714097496706
TIERSCHUTZALLIANZ,F12,no_vocational_qualification_share,No vocational qualification (%),54,published subset,-0.10943396226415093,-0.0651721927155882,0.08137592245098159,-0.13402714932126697,51,-0.10683673469387754,49,-0.11676652603422975,-0.16005482986615063,-0.04775670675300647
TIERSCHUTZALLIANZ,F12,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.005890890463587466,0.03564420134181236,0.18678485339286555,-0.019387755102040813,49,-0.022036474164133738,48,-0.060529064687989236,-0.09759009986973512,0.056931440652370886
TIERSCHUTZALLIANZ,F12,manufacturing_share,Manufacturing employment (%),54,published subset,0.0005717552887364207,0.053781418473210316,-0.11065192432058751,0.02090497737556561,51,-0.014591836734693876,49,-0.1735500132760257,-0.06151711378353377,0.05536257056013895
BSW,F15,log_population,Population size (log),218,all municipalities,-0.03428976172012897,-0.007492497024796277,-0.07808225493585409,-0.04014047687759054,215,0.0987197268750667,104,-0.00868569911971531,-0.04998391360445276,-0.008440912299429105
BSW,F15,log_density,Population density (log),218,all municipalities,-0.12759600351776226,-0.10642902132547404,-0.1776753163138075,-0.1345849134804432,215,-0.14737010562253283,104,-0.11091802946595895,-0.14343010942984344,-0.10988400742958948
BSW,F15,age65_share,Residents aged 65+ (%),218,all municipalities,-0.11704620776947543,-0.1387416373757363,0.10171274708481577,-0.13341246269303858,215,-0.02973434332657634,104,-0.05553328433847112,-0.15302554921971803,-0.08243206873129577
BSW,F15,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.03991733213410848,0.06957898449599216,-0.10289559547293461,0.03806118176639967,215,0.1291902272484797,104,-0.013161498611428669,0.01620939532923147,0.07697849345172254
BSW,F15,male_share,Male residents (%),218,all municipalities,0.046659243890328266,0.04272061399456865,-0.06474297417747973,0.055858680352112305,215,-0.004438280166435507,104,0.07899217838041495,0.008779462126711341,0.0723304651074637
BSW,F15,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,0.06576655153162045,0.08880779838527245,-0.020271336864799153,0.06440934604152844,215,0.15069881574735947,104,0.02541106682778216,0.017438695196684798,0.12585240141053014
BSW,F15,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,-0.06545149385985032,-0.011035865233141687,-0.13207347813655607,-0.07000656258697542,215,0.020313666915608666,104,-0.054178962019145196,-0.11130310657000114,-0.027353032178953917
BSW,F15,single_household_share,One-person households (%),218,all municipalities,-0.035278340920681966,-0.0051486926749096645,-0.045510414758966874,-0.04012232851624483,215,0.07882214872506137,104,-0.06688925805823781,-0.05560820287328001,-0.010905545410361745
BSW,F15,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,0.006466216840370862,-0.01605404690699499,0.05141818956224295,0.010836428729913295,215,-0.08317507734983465,104,0.024563970333091815,-0.007030634766155659,0.030744588658367832
BSW,F15,vacancy_share,Vacant dwellings (%),218,all municipalities,-0.09610517476559634,-0.05796758135879064,0.07016095162144731,-0.10828805533762874,215,0.05892112201210866,104,-0.1783113918448186,-0.1123693649233747,-0.05726532215874428
BSW,F15,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,-0.006626148930087265,0.023308293937864807,-0.09018898129960372,-0.00967813318439858,215,-0.0318198798292495,104,-0.010916041627223972,-0.035538092140565906,0.016534870412170628
BSW,F15,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,0.20449780827139313,0.1008992788518182,-0.13127424686328784,0.23493212669683256,51,0.14724489795918366,49,0.2765385623231242,0.15178871548619446,0.2358490566037736
BSW,F15,no_vocational_qualification_share,No vocational qualification (%),54,published subset,0.01421764817991233,0.059414122370908234,-0.16564749594640968,0.07321266968325792,51,0.07795918367346939,49,0.14723069091498714,-0.04005644811115936,0.10135746606334842
BSW,F15,ilo_unemployment_share,ILO unemployment (%),52,published subset,-0.17237257747801588,-0.060234753525476026,-0.12872627015507307,-0.1740816326530612,49,-0.07273122014763353,48,-0.22630751959192533,-0.22418367346938772,-0.0813953488372093
BSW,F15,manufacturing_share,Manufacturing employment (%),54,published subset,-0.1429007051648561,-0.10253772505779146,0.08550047916014396,-0.2013574660633484,51,-0.07346938775510203,49,-0.222868341119894,-0.1847826086956522,-0.04888010540184453
PdF,F19,log_population,Population size (log),218,all municipalities,0.07992863633093254,-0.006515921004796632,-0.16272535982395359,0.0881521271818106,215,-0.044084541606495005,104,0.093993662266461,0.01144433111885654,0.10916329049131722
PdF,F19,log_density,Population density (log),218,all municipalities,0.11182183141354719,0.040660842008510736,-0.13812920572946297,0.12141061732706712,215,-0.016366332726128592,104,-0.008750940845046205,0.05645162406496251,0.15974618300264373
PdF,F19,age65_share,Residents aged 65+ (%),218,all municipalities,0.09805797673887601,0.2163101008431787,0.2437839112118552,0.10369304850795297,215,-0.04437260613296532,104,-0.019965822367187178,-0.03796210861976273,0.14215112490835496
PdF,F19,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.0006848611334650106,-0.0662354522478318,-0.16683044341279385,0.007486764582992533,215,0.04416989405878251,104,0.059441677299515695,-0.02674949436236678,0.03829834979526388
PdF,F19,male_share,Male residents (%),218,all municipalities,0.01579034589604019,0.04757249018373843,0.12094382061897244,0.01093962231618503,215,0.10071589369925286,104,0.01677375089098874,-0.009338907520339126,0.042140765239868136
PdF,F19,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,-0.058564335001157555,-0.0863099442094631,-0.10136680359852544,-0.05406538927929189,215,-0.005345197324504839,104,-0.04753129149202265,-0.08887710295662964,-0.03591743287645423
PdF,F19,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,-0.08081421655938553,-0.09864850524481635,-0.1880330374258822,-0.07680353674235682,215,-0.1415677111753587,104,0.002708130984504074,-0.12654006493071085,-0.01957959337332845
PdF,F19,single_household_share,One-person households (%),218,all municipalities,-0.03271225877594548,-0.06542785251886969,-0.17851728939770115,-0.02665819724650064,215,-0.18120325620636765,104,0.026851792760924684,-0.08635478894685684,0.00822551750050753
PdF,F19,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,0.06203968353962796,0.11261363750439207,0.20860174371708334,0.057259472845178544,215,0.13632920441621327,104,-0.0068652244419894195,0.020510063562442515,0.11988963168117403
PdF,F19,vacancy_share,Vacant dwellings (%),218,all municipalities,-0.1508683544922051,-0.05294148195405806,-0.0554076037371628,-0.14705657368008918,215,-0.1984027911596961,104,-0.042864564147674124,-0.19926163682486261,-0.12680034763529655
PdF,F19,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.10844407537211351,-0.035328797756564334,-0.13830070103546652,0.11615998288087664,215,0.051134302809323316,104,0.09838977498497763,0.0829941382474327,0.1406760274266429
PdF,F19,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,-0.27699637888317125,-0.1926931453577768,-0.2015533249561388,-0.2519457013574661,51,-0.30336734693877554,49,-0.09505582396879611,-0.33925570228091234,-0.1804524886877828
PdF,F19,no_vocational_qualification_share,No vocational qualification (%),54,published subset,-0.01406518010291595,-0.029291760519995352,-0.05732397986842134,-0.02099547511312217,51,0.07132653061224489,49,-0.11601988595238787,-0.063945420906568,0.11626139817629179
PdF,F19,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.03577221890207461,0.15096879982199018,0.07199026628892685,0.05397959183673468,49,0.07175423360833695,48,-0.1042507378520612,-0.07448979591836734,0.12037465309898242
PdF,F19,manufacturing_share,Manufacturing employment (%),54,published subset,-0.15692776824852295,-0.17001242869400637,-0.053106717780194185,-0.17864253393665158,51,-0.09979591836734694,49,-0.11413981211524797,-0.20549283543204513,-0.04795783926218709
AfD,F2,log_population,Population size (log),218,all municipalities,-0.3386824620259666,-0.4188141290317615,-0.8151537264039957,-0.31076424578387535,215,-0.5400085351541664,104,-0.3856403533149645,-0.4088418494287999,-0.29600892016894015
AfD,F2,log_density,Population density (log),218,all municipalities,-0.0016245151792265917,-0.14485228054589483,-0.7391532504607297,0.039271655920210584,215,-0.09386535794302786,104,-0.3229800917070122,-0.08407878424872196,0.04440059086387174
AfD,F2,age65_share,Residents aged 65+ (%),218,all municipalities,0.16809069949133273,0.19298168467199128,0.603663032460069,0.15628245067497404,215,0.13248693054518298,104,-0.06929184871788237,0.11008614300855055,0.19436413236268207
AfD,F2,age18_29_share,Residents aged 18–29 (%),218,all municipalities,-0.1961528237317054,-0.3636086145920765,-0.8250362061736114,-0.1640766500036224,215,-0.32943561293075857,104,-0.1321735098168815,-0.2252768932240122,-0.16816837875743906
AfD,F2,male_share,Male residents (%),218,all municipalities,0.12067635469009384,0.12114006012702055,0.24441614493144262,0.103696722751548,215,0.1633735196841993,104,0.14358913455469102,0.06103635191994239,0.16284863664956908
AfD,F2,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,-0.2868245989314224,-0.25381527753815436,-0.45097152586149825,-0.26874238352242996,215,-0.2857036167715779,104,-0.21995457846627928,-0.33090785836114983,-0.23195854443181596
AfD,F2,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,-0.28475297950939665,-0.29580941691761947,-0.6969351349342571,-0.25644734733010516,215,-0.3657526939080338,104,-0.2553680970875865,-0.3460863623850709,-0.2520779718055057
AfD,F2,single_household_share,One-person households (%),218,all municipalities,-0.2541025523710682,-0.3227544387959405,-0.6635532691832453,-0.22361563911227028,215,-0.42192467726448313,104,-0.22448886854826908,-0.3005027836104101,-0.2066165043023388
AfD,F2,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,0.32736538081771366,0.39297690118319595,0.7236716341040422,0.2996924577901407,215,0.45291795583057726,104,0.321478153013057,0.3021797221455002,0.34726742534503
AfD,F2,vacancy_share,Vacant dwellings (%),218,all municipalities,0.0346844946348074,0.09873914671639679,0.32723159458885553,0.03660113672392526,215,0.15400044818882327,104,0.12123434122253797,-0.014440266305982457,0.07875736276149199
AfD,F2,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,-0.30852749058593654,-0.36554993011414727,-0.7364434642776383,-0.2811430577619025,215,-0.4091500879385741,104,-0.4093688181094163,-0.37669529588851436,-0.26375488369582334
AfD,F2,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,-0.5871926815323041,-0.723072204574125,-0.9219366318085372,-0.519366515837104,51,-0.6464285714285714,49,-0.6504107353459653,-0.675494071146245,-0.5614479638009049
AfD,F2,no_vocational_qualification_share,No vocational qualification (%),54,published subset,-0.10646083476272154,-0.121826474849097,-0.455865837896219,-0.044343891402714934,51,-0.06969387755102041,49,-0.013501576373134816,-0.2379740980573543,-0.0018445322793148877
AfD,F2,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.023648937078459834,0.03862290034300612,-0.20031981386518977,0.10081632653061223,49,0.045809813287016936,48,-0.005289150782126033,-0.05520408163265305,0.09487624837168909
AfD,F2,manufacturing_share,Manufacturing employment (%),54,published subset,0.07711072994091861,0.13235855183408485,0.6167054793122716,-0.013574660633484163,51,0.08622448979591836,49,0.201517133379026,0.015957446808510637,0.18221343873517787
Volt,F20,log_population,Population size (log),218,all municipalities,0.2246109562430788,0.15101147042213486,0.43460634479317484,0.21090413446451997,215,0.2738706548607154,104,0.21972125046648847,0.20075075840983603,0.2837994411024134
Volt,F20,log_density,Population density (log),218,all municipalities,0.1449750622611198,0.10563717666374751,0.4275996201111845,0.12762053298926443,215,0.10471477965532527,104,0.12811417605901096,0.13168150755963254,0.18270712932352956
Volt,F20,age65_share,Residents aged 65+ (%),218,all municipalities,-0.05303967105672457,-0.0716687348359887,-0.3753634193200329,-0.039248295508523545,215,-0.12321645358260609,104,-0.07980699188495359,-0.10297432695429999,-0.0213467066270732
Volt,F20,age18_29_share,Residents aged 18–29 (%),218,all municipalities,0.04572926883561389,0.02038921900682768,0.42909466599905,0.02689014708973606,215,0.207839738425319,104,0.048874031835996756,0.00045393826774763675,0.13229715740126996
Volt,F20,male_share,Male residents (%),218,all municipalities,-0.11944463662343227,-0.04554165319760368,-0.032845792494809345,-0.11547567160823188,215,-0.04790269036708608,104,-0.09573027187407056,-0.17676498969959795,-0.0917929450054439
Volt,F20,population_change_2024_25,Population change 2024–25 (%),218,all municipalities,0.10800822565227525,0.06562270092636911,0.3285627767652878,0.0929905648090823,215,0.20625525250940135,104,0.09695918833650564,0.07947248028913553,0.15748069609919552
Volt,F20,foreign_citizenship_share,Non-German citizenship (%),218,all municipalities,0.14578830488334948,0.06623948720645241,0.4189032246738681,0.1294915087708842,215,0.3468477014729629,104,0.1012089289314903,0.11678277257906196,0.20170796894961834
Volt,F20,single_household_share,One-person households (%),218,all municipalities,0.1509875885231841,0.09477483141710849,0.32742830549015467,0.134973208487891,215,0.3469063861365155,104,0.12947193621448178,0.11184899719877248,0.19714837055164994
Volt,F20,owner_occupancy_share,Owner-occupied dwellings (%),218,all municipalities,-0.2084666424130514,-0.1345489597548552,-0.393663104185549,-0.1940150102383204,215,-0.3152700175123011,104,-0.1770782972759051,-0.245382919370946,-0.1675664405871282
Volt,F20,vacancy_share,Vacant dwellings (%),218,all municipalities,0.007404635504730796,0.06780931900813668,-0.16242648847985475,0.012063218149175279,215,-0.012959055491175812,104,-0.012989566361305563,-0.06474895728015147,0.07130760651627362
Volt,F20,rent_eur_m2,Net cold rent (EUR/m²),218,all municipalities,0.15701876903442888,0.09757327810045863,0.3726815442282333,0.14038127678763146,215,0.23268458665775854,104,0.14402823674877716,0.1232831728101645,0.25048424524712565
Volt,F20,abitur_share,Abitur/Fachhochschulreife (%),54,published subset,0.1344387268915571,0.2165648507885715,0.538587386239489,0.025610859728506786,51,0.10255102040816326,49,0.22229994551887572,0.08756652152878568,0.2461840888066605
Volt,F20,no_vocational_qualification_share,No vocational qualification (%),54,published subset,0.32151705736611397,0.33630769484797657,0.4985808600192961,0.2914027149321267,51,0.3380612244897959,49,0.18376833670478107,0.2543421623968737,0.45581849761181065
Volt,F20,ilo_unemployment_share,ILO unemployment (%),52,published subset,0.1623836762571502,0.14296747240126043,0.3287419497159795,0.1143877551020408,49,0.22915762049500651,48,-0.024101190106751103,0.11857142857142856,0.23295701259227092
Volt,F20,manufacturing_share,Manufacturing employment (%),54,published subset,-0.08092243186582808,-0.10648378553327738,-0.387983780487643,-0.006063348416289593,51,-0.09295918367346936,49,0.10268514214000572,-0.22305665349143605,0.025323774283071233
