ags,municipality_name,fragment_name,node_id,level,wahlkreis_id,wahlkreis_name,is_split_ags,source,source_url
11100000,Koblenz,Koblenz/Bubenheim,1091110000053,5,109,"Koblenz, Wahlkreis",true,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1091110000053/overview
13100070,Remagen,Remagen/Kripp,1131310007001,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007001/overview
13100070,Remagen,Remagen/Stadt,1131310007002,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007002/overview
13100070,Remagen,Remagen/Oberwinter,1131310007003,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007003/overview
13100070,Remagen,Remagen/Oedingen,1131310007004,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007004/overview
13100070,Remagen,Remagen/Rolandswerth,1131310007005,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007005/overview
13100070,Remagen,Remagen/Unkelbach,1131310007006,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007006/overview
13100077,Sinzig,Sinzig / Bad Bodendorf,1131310007710,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007710/overview
13100077,Sinzig,Sinzig / Franken,1131310007720,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007720/overview
13100077,Sinzig,Sinzig / Koisdorf,1131310007730,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007730/overview
13100077,Sinzig,Sinzig / Löhndorf,1131310007740,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007740/overview
13100077,Sinzig,Sinzig,1131310007750,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007750/overview
13100077,Sinzig,Sinzig / Westum,1131310007760,5,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310007760/overview
13101001,Adenau,Adenau,1141310100100,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310100100/overview
13101004,Antweiler,Antweiler,1141310100400,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310100400/overview
13101005,Aremberg,Aremberg,1141310100500,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310100500/overview
13101008,Barweiler,Barweiler,1141310100800,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310100800/overview
13101009,Bauler,Bauler,1141310100900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310100900/overview
13101015,Dankerath,Dankerath,1141310101500,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310101500/overview
13101018,Dorsel,Dorsel,1141310101800,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310101800/overview
13101021,Eichenbach,Eichenbach,1141310102100,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310102100/overview
13101022,Fuchshofen,Fuchshofen,1141310102200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310102200/overview
13101026,Harscheid,Harscheid,1141310102600,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310102600/overview
13101028,Herschbroich,Herschbroich,1141310102800,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310102800/overview
13101030,Hoffeld,Hoffeld,1141310103000,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310103000/overview
13101032,Honerath,Honerath,1141310103200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310103200/overview
13101033,Hümmel,Hümmel,1141310103300,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310103300/overview
13101034,Insul,Insul,1141310103400,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310103400/overview
13101037,Kaltenborn,Kaltenborn,1141310103700,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310103700/overview
13101042,Kottenborn,Kottenborn,1141310104200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310104200/overview
13101044,Leimbach,Leimbach,1141310104400,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310104400/overview
13101050,Meuspath,Meuspath,1141310105000,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310105000/overview
13101051,Müllenbach,Müllenbach,1141310105100,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310105100/overview
13101052,Müsch,Müsch,1141310105200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310105200/overview
13101058,Nürburg,Nürburg,1141310105800,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310105800/overview
13101062,Ohlenhard,Ohlenhard,1141310106200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310106200/overview
13101065,Pomster,Pomster,1141310106500,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310106500/overview
13101066,Quiddelbach,Quiddelbach,1141310106600,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310106600/overview
13101069,Reifferscheid,Reifferscheid,1141310106900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310106900/overview
13101072,Rodder,Rodder,1141310107200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310107200/overview
13101074,Schuld,Schuld,1141310107400,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310107400/overview
13101075,Senscheid,Senscheid,1141310107500,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310107500/overview
13101076,Sierscheid,Sierscheid,1141310107600,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310107600/overview
13101079,Trierscheid,Trierscheid,1141310107900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310107900/overview
13101082,Wershofen,Wershofen,1141310108200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310108200/overview
13101083,Wiesemscheid,Wiesemscheid,1141310108300,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310108300/overview
13101084,Wimbach,Wimbach,1141310108400,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310108400/overview
13101085,Winnerath,Winnerath,1141310108500,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310108500/overview
13101086,Wirft,Wirft,1141310108600,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310108600/overview
13101501,Dümpelfeld,Dümpelfeld,1141310150100,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310150100/overview
13102002,Ahrbrück,Ahrbrück,1141310200200,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310200200/overview
13102003,Altenahr,Altenahr,1141310200300,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310200300/overview
13102011,Berg,Berg,1141310201100,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310201100/overview
13102017,Dernau,Dernau,1141310201700,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310201700/overview
13102027,Heckenbach,Heckenbach,1141310202700,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310202700/overview
13102029,Hönningen,Hönningen,1141310202900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310202900/overview
13102036,Kalenborn,Kalenborn,1141310203600,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310203600/overview
13102039,Kesseling,Kesseling,1141310203900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310203900/overview
13102040,Kirchsahr,Kirchsahr,1141310204000,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310204000/overview
13102047,Lind,Lind,1141310204700,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310204700/overview
13102049,Mayschoß,Mayschoß,1141310204900,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310204900/overview
13102068,Rech,Rech,1141310206800,4,114,"Bad Neuenahr-Ahrweiler, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1141310206800/overview
13103006,Bad Breisig,Bad Breisig,1131310300600,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310300600/overview
13103014,Brohl-Lützing,Brohl-Lützing,1131310301400,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310301400/overview
13103025,Gönnersdorf,Gönnersdorf,1131310302500,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310302500/overview
13103081,Waldorf,Waldorf,1131310308100,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310308100/overview
13104016,Dedenbach,Dedenbach,1131310401600,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310401600/overview
13104041,Königsfeld,Königsfeld,1131310404100,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310404100/overview
13104054,Niederdürenbach,Niederdürenbach,1131310405400,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310405400/overview
13104055,Niederzissen,Niederzissen,1131310405500,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310405500/overview
13104059,Oberdürenbach,Oberdürenbach,1131310405900,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310405900/overview
13104060,Oberzissen,Oberzissen,1131310406000,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310406000/overview
13104073,Schalkenbach,Schalkenbach,1131310407300,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310407300/overview
13104201,Brenk,Brenk,1131310420100,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420100/overview
13104202,Burgbrohl,Burgbrohl,1131310420200,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420200/overview
13104204,Galenberg,Galenberg,1131310420400,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420400/overview
13104205,Glees,Glees,1131310420500,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420500/overview
13104206,Hohenleimbach,Hohenleimbach,1131310420600,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420600/overview
13104208,Spessart,Spessart,1131310420800,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420800/overview
13104209,Wassenach,Wassenach,1131310420900,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310420900/overview
13104210,Wehr,Wehr,1131310421000,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310421000/overview
13104211,Weibern,Weibern,1131310421100,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310421100/overview
13104502,Kempenich,Kempenich,1131310450200,4,113,"Remagen / Sinzig, Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1131310450200/overview
13203018,Daaden,Daaden,1011320301800,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320301800/overview
13203019,Derschen,Derschen,1011320301900,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320301900/overview
13203026,Emmerzhausen,Emmerzhausen,1011320302600,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320302600/overview
13203036,Friedewald,Friedewald,1011320303600,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320303600/overview
13203050,"Herdorf, Stadt","Herdorf, Stadt",1011320305000,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320305000/overview
13203068,Mauden,Mauden,1011320306800,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320306800/overview
13203075,Niederdreisbach,Niederdreisbach,1011320307500,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320307500/overview
13203079,Nisterberg,Nisterberg,1011320307900,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320307900/overview
13203101,Schutzbach,Schutzbach,1011320310100,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320310100/overview
13203113,Weitefeld,Weitefeld,1011320311300,4,101,"Betzdorf / Kirchen (Sieg), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1011320311300/overview
13206007,Birkenbeul,Birkenbeul,1021320600700,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320600700/overview
13206010,Bitzen,Bitzen,1021320601000,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320601000/overview
13206013,Breitscheidt,Breitscheidt,1021320601300,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320601300/overview
13206014,Bruchertseifen,Bruchertseifen,1021320601400,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320601400/overview
13206028,Etzbach,Etzbach,1021320602800,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320602800/overview
13206034,Forst,Forst,1021320603400,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320603400/overview
13206038,Fürthen,Fürthen,1021320603800,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320603800/overview
13206044,Hamm (Sieg),Hamm (Sieg),1021320604400,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320604400/overview
13206077,Niederirsen,Niederirsen,1021320607700,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320607700/overview
13206091,Pracht,Pracht,1021320609100,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320609100/overview
13206096,Roth,Roth,1021320609600,4,102,"Altenkirchen (Westerwald), Wahlkreis",false,official-state-portal-2021-tree,https://wahlen.rlp-ltw-2021.23degrees.eu/wk/1021320609600/overview
