wk,ags,node_id,node_name,node_level,unit_type,precincts,valid_zweit,cdu_zweit,cdu_share_zweit,child_row_count,child_precincts,child_valid_zweit,child_cdu_zweit
112,13703060,1121370306000,Langenfeld,3,single_precinct_leaf,1,431,197,0.45707656612529,,,,
112,13703061,1121370306100,Langscheid,3,single_precinct_leaf,1,53,25,0.4716981132075472,,,,
112,13703063,1121370306300,Lind,3,single_precinct_leaf,1,35,24,0.6857142857142857,,,,
112,13703066,1121370306600,Luxem,3,single_precinct_leaf,1,195,99,0.5076923076923077,,,,
112,13703074,1121370307400,Monreal,3,single_precinct_leaf,1,431,165,0.382830626450116,,,,
112,13703077,1121370307700,Münk,3,single_precinct_leaf,1,152,86,0.5657894736842105,,,,
112,13703079,1121370307900,Nachtsheim,3,single_precinct_leaf,1,367,178,0.48501362397820164,,,,
112,13703092,1121370309200,Reudelsterz,3,single_precinct_leaf,1,222,93,0.4189189189189189,,,,
112,13703097,1121370309700,Sankt Johann,3,single_precinct_leaf,1,515,188,0.3650485436893204,,,,
112,13703099,1121370309900,Siebenbach,3,single_precinct_leaf,1,119,52,0.4369747899159664,,,,
112,13703105,1121370310500,Virneburg,3,single_precinct_leaf,1,221,102,0.46153846153846156,,,,
112,13703110,1121370311000,Weiler,3,multi_precinct_leaf,2,303,128,0.42244224422442245,,,,
112,13703113,1121370311300,Welschenbach,3,single_precinct_leaf,1,38,19,0.5,,,,
112,13709201,1121370920100,Alken,3,single_precinct_leaf,1,421,185,0.43942992874109266,,,,
112,13709204,1121370920400,Brey,3,single_precinct_leaf,1,978,374,0.3824130879345603,,,,
112,13709205,1121370920500,Brodenbach,3,multi_precinct_leaf,2,353,148,0.4192634560906516,,,,
112,13709206,1121370920600,Burgen,3,single_precinct_leaf,1,432,165,0.3819444444444444,,,,
112,13709207,1121370920700,Dieblich,3,single_precinct_leaf,1,1440,657,0.45625,,,,
112,13709208,1121370920800,Hatzenport,3,single_precinct_leaf,1,340,135,0.39705882352941174,,,,
112,13709212,1121370921200,Kobern-Gondorf,3,multi_precinct_leaf,3,1678,662,0.39451728247914186,,,,
112,13709214,1121370921400,Löf,3,multi_precinct_leaf,2,863,348,0.40324449594438005,,,,
112,13709215,1121370921500,Macken,3,single_precinct_leaf,1,255,135,0.5294117647058824,,,,
112,13709217,1121370921700,Niederfell,3,single_precinct_leaf,1,471,147,0.31210191082802546,,,,
112,13709219,1121370921900,Nörtershausen,3,multi_precinct_leaf,2,724,284,0.39226519337016574,,,,
112,13709220,1121370922000,Oberfell,3,single_precinct_leaf,1,640,295,0.4609375,,,,
112,13709221,1121370922100,Rhens,3,multi_precinct_leaf,2,1634,715,0.4375764993880049,,,,
112,13709223,1121370922300,Spay,3,single_precinct_leaf,1,1160,445,0.38362068965517243,,,,
112,13709227,1121370922700,Waldesch,3,multi_precinct_leaf,2,1371,531,0.387308533916849,,,,
112,13709230,1121370923000,Winningen,3,single_precinct_leaf,1,1494,562,0.37617135207496655,,,,
112,13709231,1121370923100,Wolken,3,single_precinct_leaf,1,722,330,0.45706371191135736,,,,
112,13709504,1121370950400,Lehmen,3,multi_precinct_leaf,2,771,261,0.33852140077821014,,,,
113,13100070,1131310007001,Remagen/Kripp,4,multi_precinct_leaf,2,1692,533,0.31501182033096925,,,,
113,13100070,1131310007003,Remagen/Oberwinter,4,multi_precinct_leaf,2,1652,560,0.3389830508474576,,,,
113,13100070,1131310007002,Remagen/Stadt,4,multi_precinct_leaf,3,3175,1045,0.3291338582677165,,,,
113,13100070,1131310007004,Remagen/Oedingen,4,single_precinct_leaf,1,548,221,0.4032846715328467,,,,
113,13100070,1131310007005,Remagen/Rolandswerth,4,single_precinct_leaf,1,204,88,0.43137254901960786,,,,
113,13100070,1131310007006,Remagen/Unkelbach,4,single_precinct_leaf,1,556,175,0.3147482014388489,,,,
113,13100077,1131310007750,Sinzig,4,multi_precinct_leaf,4,3545,1173,0.3308885754583921,,,,
113,13100077,1131310007710,Sinzig / Bad Bodendorf,4,multi_precinct_leaf,2,2002,708,0.35364635364635366,,,,
113,13100077,1131310007720,Sinzig / Franken,4,single_precinct_leaf,1,281,107,0.3807829181494662,,,,
113,13100077,1131310007730,Sinzig / Koisdorf,4,single_precinct_leaf,1,424,166,0.3915094339622642,,,,
113,13100077,1131310007740,Sinzig / Löhndorf,4,single_precinct_leaf,1,787,330,0.4193138500635324,,,,
113,13100077,1131310007760,Sinzig / Westum,4,single_precinct_leaf,1,901,401,0.4450610432852386,,,,
113,13103006,1131310300600,Bad Breisig,3,multi_precinct_leaf,9,4003,1419,0.354484136897327,,,,
113,13103014,1131310301400,Brohl-Lützing,3,multi_precinct_leaf,2,1172,392,0.33447098976109213,,,,
113,13103025,1131310302500,Gönnersdorf,3,single_precinct_leaf,1,339,127,0.3746312684365782,,,,
113,13103081,1131310308100,Waldorf,3,single_precinct_leaf,1,549,190,0.3460837887067395,,,,
113,13104016,1131310401600,Dedenbach,3,single_precinct_leaf,1,295,124,0.42033898305084744,,,,
113,13104041,1131310404100,Königsfeld,3,single_precinct_leaf,1,453,164,0.3620309050772627,,,,
113,13104054,1131310405400,Niederdürenbach,3,multi_precinct_leaf,2,536,212,0.39552238805970147,,,,
113,13104055,1131310405500,Niederzissen,3,multi_precinct_leaf,2,1558,642,0.4120667522464698,,,,
113,13104059,1131310405900,Oberdürenbach,3,multi_precinct_leaf,2,398,134,0.33668341708542715,,,,
113,13104060,1131310406000,Oberzissen,3,single_precinct_leaf,1,595,222,0.373109243697479,,,,
113,13104073,1131310407300,Schalkenbach,3,single_precinct_leaf,1,438,146,0.3333333333333333,,,,
113,13104201,1131310420100,Brenk,3,single_precinct_leaf,1,123,42,0.34146341463414637,,,,
113,13104202,1131310420200,Burgbrohl,3,multi_precinct_leaf,3,1549,517,0.3337637185280826,,,,
113,13104204,1131310420400,Galenberg,3,single_precinct_leaf,1,134,42,0.31343283582089554,,,,
113,13104205,1131310420500,Glees,3,single_precinct_leaf,1,358,152,0.4245810055865922,,,,
113,13104206,1131310420600,Hohenleimbach,3,single_precinct_leaf,1,208,76,0.36538461538461536,,,,
113,13104208,1131310420800,Spessart,3,single_precinct_leaf,1,529,164,0.31001890359168244,,,,
113,13104209,1131310420900,Wassenach,3,single_precinct_leaf,1,752,259,0.34441489361702127,,,,
113,13104210,1131310421000,Wehr,3,single_precinct_leaf,1,693,297,0.42857142857142855,,,,
113,13104211,1131310421100,Weibern,3,single_precinct_leaf,1,872,311,0.356651376146789,,,,
113,13104502,1131310450200,Kempenich,3,multi_precinct_leaf,2,1063,436,0.4101599247412982,,,,
114,13100007,1141310000700,"Bad Neuenahr-Ahrweiler, Verbandsfreie Gemeinde",2,multi_precinct_leaf,24,13854,5818,0.4199509167027573,,,,
114,13100090,1141310009000,"Grafschaft, Verbandsfreie Gemeinde",2,multi_precinct_leaf,11,6037,2428,0.40218651648169623,,,,
114,13101001,1141310100100,Adenau,3,multi_precinct_leaf,3,1419,635,0.4474982381959126,,,,
114,13101004,1141310100400,Antweiler,3,single_precinct_leaf,1,310,139,0.4483870967741935,,,,
114,13101005,1141310100500,Aremberg,3,single_precinct_leaf,1,143,51,0.35664335664335667,,,,
114,13101008,1141310100800,Barweiler,3,single_precinct_leaf,1,241,125,0.5186721991701245,,,,
114,13101009,1141310100900,Bauler,3,single_precinct_leaf,1,28,14,0.5,,,,
114,13101015,1141310101500,Dankerath,3,single_precinct_leaf,1,50,21,0.42,,,,
114,13101018,1141310101800,Dorsel,3,single_precinct_leaf,1,112,46,0.4107142857142857,,,,
114,13101021,1141310102100,Eichenbach,3,single_precinct_leaf,1,41,18,0.43902439024390244,,,,
114,13101022,1141310102200,Fuchshofen,3,single_precinct_leaf,1,55,31,0.5636363636363636,,,,
114,13101026,1141310102600,Harscheid,3,single_precinct_leaf,1,83,24,0.2891566265060241,,,,
114,13101028,1141310102800,Herschbroich,3,single_precinct_leaf,1,145,70,0.4827586206896552,,,,
114,13101030,1141310103000,Hoffeld,3,single_precinct_leaf,1,198,109,0.5505050505050505,,,,
114,13101032,1141310103200,Honerath,3,single_precinct_leaf,1,106,51,0.4811320754716981,,,,
114,13101033,1141310103300,Hümmel,3,single_precinct_leaf,1,303,156,0.5148514851485149,,,,
114,13101034,1141310103400,Insul,3,single_precinct_leaf,1,290,113,0.3896551724137931,,,,
114,13101037,1141310103700,Kaltenborn,3,single_precinct_leaf,1,214,99,0.46261682242990654,,,,
114,13101042,1141310104200,Kottenborn,3,single_precinct_leaf,1,102,49,0.4803921568627451,,,,
114,13101044,1141310104400,Leimbach,3,single_precinct_leaf,1,253,101,0.39920948616600793,,,,
114,13101050,1141310105000,Meuspath,3,single_precinct_leaf,1,91,44,0.4835164835164835,,,,
114,13101051,1141310105100,Müllenbach,3,single_precinct_leaf,1,306,177,0.5784313725490197,,,,
114,13101052,1141310105200,Müsch,3,single_precinct_leaf,1,111,53,0.4774774774774775,,,,
114,13101058,1141310105800,Nürburg,3,single_precinct_leaf,1,108,63,0.5833333333333334,,,,
114,13101062,1141310106200,Ohlenhard,3,single_precinct_leaf,1,79,27,0.34177215189873417,,,,
114,13101065,1141310106500,Pomster,3,single_precinct_leaf,1,96,49,0.5104166666666666,,,,
114,13101066,1141310106600,Quiddelbach,3,single_precinct_leaf,1,158,71,0.44936708860759494,,,,
114,13101069,1141310106900,Reifferscheid,3,single_precinct_leaf,1,308,135,0.4383116883116883,,,,
114,13101072,1141310107200,Rodder,3,single_precinct_leaf,1,160,73,0.45625,,,,
114,13101074,1141310107400,Schuld,3,single_precinct_leaf,1,375,154,0.4106666666666667,,,,
114,13101075,1141310107500,Senscheid,3,single_precinct_leaf,1,45,18,0.4,,,,
114,13101076,1141310107600,Sierscheid,3,single_precinct_leaf,1,49,26,0.5306122448979592,,,,
114,13101079,1141310107900,Trierscheid,3,single_precinct_leaf,1,44,30,0.6818181818181818,,,,
114,13101082,1141310108200,Wershofen,3,single_precinct_leaf,1,501,208,0.4151696606786427,,,,
114,13101083,1141310108300,Wiesemscheid,3,single_precinct_leaf,1,146,72,0.4931506849315068,,,,
114,13101084,1141310108400,Wimbach,3,single_precinct_leaf,1,256,121,0.47265625,,,,
114,13101085,1141310108500,Winnerath,3,single_precinct_leaf,1,118,53,0.4491525423728814,,,,
114,13101086,1141310108600,Wirft,3,single_precinct_leaf,1,86,43,0.5,,,,
114,13101501,1141310150100,Dümpelfeld,3,single_precinct_leaf,1,294,135,0.45918367346938777,,,,
114,13102002,1141310200200,Ahrbrück,3,single_precinct_leaf,1,602,255,0.42358803986710963,,,,
114,13102003,1141310200300,Altenahr,3,single_precinct_leaf,1,853,350,0.41031652989449,,,,
114,13102011,1141310201100,Berg,3,multi_precinct_leaf,3,739,338,0.45737483085250336,,,,
114,13102017,1141310201700,Dernau,3,single_precinct_leaf,1,970,474,0.488659793814433,,,,
114,13102027,1141310202700,Heckenbach,3,single_precinct_leaf,1,154,61,0.3961038961038961,,,,
114,13102029,1141310202900,Hönningen,3,single_precinct_leaf,1,665,355,0.5338345864661654,,,,
114,13102036,1141310203600,Kalenborn,3,single_precinct_leaf,1,442,201,0.45475113122171945,,,,
114,13102039,1141310203900,Kesseling,3,multi_precinct_leaf,2,343,138,0.40233236151603496,,,,
114,13102040,1141310204000,Kirchsahr,3,single_precinct_leaf,1,194,85,0.4381443298969072,,,,
114,13102047,1141310204700,Lind,3,single_precinct_leaf,1,311,145,0.4662379421221865,,,,
114,13102049,1141310204900,Mayschoß,3,single_precinct_leaf,1,449,204,0.45434298440979953,,,,
114,13102068,1141310206800,Rech,3,single_precinct_leaf,1,300,134,0.44666666666666666,,,,
215,13501007,2151350100700,Beilstein,3,single_precinct_leaf,1,79,39,0.4936708860759494,,,,
215,13501012,2151350101200,Bremm,3,single_precinct_leaf,1,469,216,0.4605543710021322,,,,
215,13501015,2151350101500,Briedern,3,single_precinct_leaf,1,206,94,0.4563106796116505,,,,
215,13501017,2151350101700,Bruttig-Fankel,3,single_precinct_leaf,1,628,276,0.4394904458598726,,,,
215,13501020,2151350102000,"Cochem, St",3,multi_precinct_leaf,7,2001,796,0.39780109945027486,,,,
215,13501021,2151350102100,Dohr,3,single_precinct_leaf,1,393,175,0.44529262086513993,,,,
215,13501024,2151350102400,Ediger-Eller,3,single_precinct_leaf,1,540,221,0.40925925925925927,,,,
215,13501025,2151350102500,Ellenz-Poltersdorf,3,single_precinct_leaf,1,505,272,0.5386138613861386,,,,
215,13501027,2151350102700,Ernst,3,single_precinct_leaf,1,371,173,0.46630727762803237,,,,
215,13501029,2151350102900,Faid,3,single_precinct_leaf,1,577,267,0.462738301559792,,,,
215,13501036,2151350103600,Greimersburg,3,single_precinct_leaf,1,457,154,0.33698030634573306,,,,
215,13501049,2151350104900,Klotten,3,single_precinct_leaf,1,631,273,0.4326465927099842,,,,
215,13501053,2151350105300,Lieg,3,single_precinct_leaf,1,222,124,0.5585585585585585,,,,
215,13501056,2151350105600,Lütz,3,single_precinct_leaf,1,147,63,0.42857142857142855,,,,
215,13501060,2151350106000,Mesenich,3,single_precinct_leaf,1,203,108,0.5320197044334976,,,,
215,13501065,2151350106500,Moselkern,3,single_precinct_leaf,1,338,131,0.3875739644970414,,,,
215,13501066,2151350106600,Müden (Mosel),3,single_precinct_leaf,1,399,205,0.5137844611528822,,,,
215,13501069,2151350106900,Nehren,3,single_precinct_leaf,1,61,28,0.45901639344262296,,,,
215,13501072,2151350107200,Pommern,3,single_precinct_leaf,1,253,122,0.48221343873517786,,,,
215,13501079,2151350107900,Senheim,3,single_precinct_leaf,1,315,137,0.43492063492063493,,,,
215,13501082,2151350108200,Treis-Karden,3,multi_precinct_leaf,3,1239,529,0.4269572235673931,,,,
215,13501086,2151350108600,Valwig,3,single_precinct_leaf,1,270,119,0.44074074074074077,,,,
215,13501090,2151350109000,Wirfus,3,single_precinct_leaf,1,140,54,0.38571428571428573,,,,
215,13502009,2151350200900,Binningen,3,single_precinct_leaf,1,466,159,0.34120171673819744,,,,
215,13502011,2151350201100,Brachtendorf,3,single_precinct_leaf,1,160,81,0.50625,,,,
215,13502014,2151350201400,Brieden,3,single_precinct_leaf,1,99,24,0.24242424242424243,,,,
215,13502016,2151350201600,Brohl,3,single_precinct_leaf,1,241,88,0.3651452282157676,,,,
215,13502022,2151350202200,Dünfus,3,single_precinct_leaf,1,199,74,0.37185929648241206,,,,
215,13502023,2151350202300,Düngenheim,3,single_precinct_leaf,1,661,236,0.35703479576399394,,,,
215,13502026,2151350202600,Eppenberg,3,single_precinct_leaf,1,129,40,0.31007751937984496,,,,
215,13502028,2151350202800,Eulgem,3,single_precinct_leaf,1,93,28,0.3010752688172043,,,,
215,13502031,2151350203100,Forst (Eifel),3,single_precinct_leaf,1,236,85,0.3601694915254237,,,,
215,13502033,2151350203300,Gamlen,3,single_precinct_leaf,1,323,125,0.38699690402476783,,,,
215,13502038,2151350203800,Hambuch,3,single_precinct_leaf,1,426,175,0.4107981220657277,,,,
215,13502040,2151350204000,Hauroth,3,single_precinct_leaf,1,169,55,0.3254437869822485,,,,
215,13502042,2151350204200,Illerich,3,single_precinct_leaf,1,489,184,0.37627811860940696,,,,
215,13502043,2151350204300,Kaifenheim,3,single_precinct_leaf,1,498,237,0.4759036144578313,,,,
215,13502044,2151350204400,Kail,3,single_precinct_leaf,1,182,61,0.33516483516483514,,,,
215,13502045,2151350204500,Kaisersesch,3,multi_precinct_leaf,2,1618,580,0.3584672435105068,,,,
215,13502046,2151350204600,Kalenborn,3,single_precinct_leaf,1,133,45,0.3383458646616541,,,,
215,13502051,2151350205100,Landkern,3,single_precinct_leaf,1,546,189,0.34615384615384615,,,,
215,13502052,2151350205200,Laubach,3,single_precinct_leaf,1,360,120,0.3333333333333333,,,,
215,13502058,2151350205800,Masburg,3,single_precinct_leaf,1,563,177,0.31438721136767317,,,,
215,13502062,2151350206200,Möntenich,3,single_precinct_leaf,1,78,33,0.4230769230769231,,,,
215,13502067,2151350206700,Müllenbach,3,single_precinct_leaf,1,391,154,0.3938618925831202,,,,
215,13502075,2151350207500,Roes,3,single_precinct_leaf,1,307,100,0.3257328990228013,,,,
215,13502084,2151350208400,Urmersbach,3,single_precinct_leaf,1,248,73,0.29435483870967744,,,,
215,13502093,2151350209300,Zettingen,3,single_precinct_leaf,1,172,57,0.3313953488372093,,,,
215,13502502,2151350250200,Leienkaul,3,single_precinct_leaf,1,220,89,0.40454545454545454,,,,
215,13503002,2151350300200,Alflen,3,single_precinct_leaf,1,476,207,0.43487394957983194,,,,
215,13503005,2151350300500,Auderath,3,single_precinct_leaf,1,359,141,0.39275766016713093,,,,
215,13503008,2151350300800,Beuren,3,single_precinct_leaf,1,265,143,0.539622641509434,,,,
215,13503018,2151350301800,Büchel,3,single_precinct_leaf,1,683,369,0.5402635431918009,,,,
215,13503030,2151350303000,Filz,3,single_precinct_leaf,1,46,31,0.6739130434782609,,,,
215,13503034,2151350303400,Gevenich,3,single_precinct_leaf,1,353,159,0.45042492917847027,,,,
215,13503035,2151350303500,Gillenbeuren,3,single_precinct_leaf,1,182,78,0.42857142857142855,,,,
215,13503048,2151350304800,Kliding,3,single_precinct_leaf,1,130,62,0.47692307692307695,,,,
215,13503057,2151350305700,Lutzerath,3,multi_precinct_leaf,2,789,381,0.4828897338403042,,,,
215,13503078,2151350307800,Schmitt,3,single_precinct_leaf,1,82,42,0.5121951219512195,,,,
215,13503083,2151350308300,Ulmen,3,multi_precinct_leaf,4,1397,612,0.43808160343593416,,,,
215,13503085,2151350308500,Urschmitt,3,single_precinct_leaf,1,126,46,0.36507936507936506,,,,
215,13503087,2151350308700,Wagenhausen,3,single_precinct_leaf,1,39,19,0.48717948717948717,,,,
215,13503089,2151350308900,Weiler,3,single_precinct_leaf,1,167,73,0.437125748502994,,,,
215,13503091,2151350309100,Wollmerath,3,single_precinct_leaf,1,129,78,0.6046511627906976,,,,
215,13503501,2151350350100,Bad Bertrich,3,multi_precinct_leaf,2,455,208,0.45714285714285713,,,,
215,13505001,2151350500100,Alf,3,single_precinct_leaf,1,399,148,0.37092731829573933,,,,
215,13505003,2151350500300,Altlay,3,single_precinct_leaf,1,241,110,0.45643153526970953,,,,
215,13505004,2151350500400,Altstrimmig,3,single_precinct_leaf,1,196,80,0.40816326530612246,,,,
215,13505010,2151350501000,Blankenrath,3,single_precinct_leaf,1,779,313,0.4017971758664955,,,,
215,13505013,2151350501300,Briedel,3,single_precinct_leaf,1,481,174,0.36174636174636177,,,,
215,13505019,2151350501900,Bullay,3,single_precinct_leaf,1,993,401,0.4038267875125881,,,,
215,13505032,2151350503200,Forst (Hunsrück),3,single_precinct_leaf,1,46,18,0.391304347826087,,,,
215,13505037,2151350503700,Grenderich,3,single_precinct_leaf,1,223,102,0.45739910313901344,,,,
215,13505039,2151350503900,Haserich,3,single_precinct_leaf,1,113,33,0.2920353982300885,,,,
215,13505041,2151350504100,Hesweiler,3,single_precinct_leaf,1,63,24,0.38095238095238093,,,,
215,13505054,2151350505400,Liesenich,3,single_precinct_leaf,1,155,77,0.4967741935483871,,,,
215,13505061,2151350506100,Mittelstrimmig,3,single_precinct_leaf,1,273,139,0.5091575091575091,,,,
215,13505064,2151350506400,Moritzheim,3,single_precinct_leaf,1,67,20,0.29850746268656714,,,,
215,13505068,2151350506800,Neef,3,single_precinct_leaf,1,268,108,0.40298507462686567,,,,
215,13505070,2151350507000,Panzweiler,3,single_precinct_leaf,1,149,74,0.4966442953020134,,,,
215,13505071,2151350507100,Peterswald-Löffelscheid,3,multi_precinct_leaf,2,367,122,0.33242506811989103,,,,
215,13505073,2151350507300,Pünderich,3,single_precinct_leaf,1,504,190,0.376984126984127,,,,
215,13505074,2151350507400,Reidenhausen,3,single_precinct_leaf,1,97,38,0.3917525773195876,,,,
215,13505076,2151350507600,Sankt Aldegund,3,single_precinct_leaf,1,330,127,0.38484848484848483,,,,
215,13505077,2151350507700,Schauren,3,single_precinct_leaf,1,186,63,0.3387096774193548,,,,
215,13505080,2151350508000,Sosberg,3,single_precinct_leaf,1,98,34,0.3469387755102041,,,,
215,13505081,2151350508100,Tellig,3,single_precinct_leaf,1,168,60,0.35714285714285715,,,,
215,13505088,2151350508800,Walhausen,3,single_precinct_leaf,1,100,33,0.33,,,,
215,13505092,2151350509200,Zell (Mosel),3,multi_precinct_leaf,4,2023,788,0.38952051408798816,,,,
216,14000501,2161400050102,Boppard/Bad Salzig,4,multi_precinct_leaf,2,1317,549,0.4168564920273349,,,,
216,14000501,2161400050101,Boppard/Boppard,4,multi_precinct_leaf,6,3304,1073,0.32475786924939465,,,,
216,14000501,2161400050103,Boppard/Buchholz,4,multi_precinct_leaf,2,1486,536,0.360699865410498,,,,
216,14000501,2161400050104,Boppard/Herschwiesen,4,single_precinct_leaf,1,213,91,0.4272300469483568,,,,
216,14000501,2161400050105,Boppard/Hirzenach,4,single_precinct_leaf,1,127,43,0.33858267716535434,,,,
216,14000501,2161400050106,Boppard/Holzfeld,4,single_precinct_leaf,1,251,53,0.21115537848605578,,,,
216,14000501,2161400050107,Boppard/Oppenhausen,4,single_precinct_leaf,1,528,193,0.36553030303030304,,,,
216,14000501,2161400050108,Boppard/Rheinbay,4,single_precinct_leaf,1,117,35,0.29914529914529914,,,,
216,14000501,2161400050109,Boppard/Udenhausen,4,single_precinct_leaf,1,323,136,0.42105263157894735,,,,
216,14000501,2161400050110,Boppard/Weiler,4,single_precinct_leaf,1,418,138,0.33014354066985646,,,,
216,14003001,2161400300100,Alterkülz,3,single_precinct_leaf,1,256,73,0.28515625,,,,
216,14003009,2161400300900,Bell (Hunsrück),3,multi_precinct_leaf,6,867,232,0.2675893886966551,,,,
216,14003010,2161400301000,Beltheim,3,multi_precinct_leaf,7,1125,401,0.35644444444444445,,,,
216,14003018,2161400301800,Braunshorn,3,multi_precinct_leaf,3,396,173,0.43686868686868685,,,,
216,14003021,2161400302100,Buch,3,multi_precinct_leaf,2,538,202,0.3754646840148699,,,,
216,14003042,2161400304200,Gödenroth,3,single_precinct_leaf,1,283,63,0.2226148409893993,,,,
216,14003046,2161400304600,Hasselbach,3,single_precinct_leaf,1,119,32,0.2689075630252101,,,,
216,14003055,2161400305500,Hollnich,3,single_precinct_leaf,1,179,48,0.2681564245810056,,,,
216,14003064,2161400306400,Kastellaun,3,multi_precinct_leaf,5,2683,854,0.3183004099888185,,,,
216,14003073,2161400307300,Korweiler,3,single_precinct_leaf,1,62,22,0.3548387096774194,,,,
216,14003095,2161400309500,Michelbach,3,single_precinct_leaf,1,123,34,0.2764227642276423,,,,
216,14003131,2161400313100,Roth,3,single_precinct_leaf,1,154,34,0.22077922077922077,,,,
216,14003147,2161400314700,Spesenroth,3,single_precinct_leaf,1,118,30,0.2542372881355932,,,,
216,14003153,2161400315300,Uhler,3,single_precinct_leaf,1,207,45,0.21739130434782608,,,,
216,14003202,2161400320200,Dommershausen,3,multi_precinct_leaf,4,695,308,0.44316546762589926,,,,
216,14003204,2161400320400,Mastershausen,3,single_precinct_leaf,1,603,293,0.4859038142620232,,,,
216,14003502,2161400350200,Lahr,3,single_precinct_leaf,1,106,51,0.4811320754716981,,,,
216,14003503,2161400350300,Mörsdorf,3,single_precinct_leaf,1,357,154,0.43137254901960786,,,,
216,14003504,2161400350400,Zilshausen,3,single_precinct_leaf,1,186,76,0.40860215053763443,,,,
216,14008002,2161400800200,Altweidelbach,3,single_precinct_leaf,1,155,56,0.36129032258064514,,,,
216,14008003,2161400800300,Argenthal,3,multi_precinct_leaf,2,992,313,0.3155241935483871,,,,
216,14008008,2161400800800,Belgweiler,3,single_precinct_leaf,1,129,18,0.13953488372093023,,,,
216,14008011,2161400801100,Benzweiler,3,single_precinct_leaf,1,133,40,0.3007518796992481,,,,
216,14008012,2161400801200,Bergenhausen,3,single_precinct_leaf,1,70,26,0.37142857142857144,,,,
216,14008015,2161400801500,Biebern,3,single_precinct_leaf,1,178,59,0.33146067415730335,,,,
216,14008020,2161400802000,Bubach,3,single_precinct_leaf,1,155,45,0.2903225806451613,,,,
216,14008023,2161400802300,Budenbach,3,single_precinct_leaf,1,105,28,0.26666666666666666,,,,
216,14008027,2161400802700,Dichtelbach,3,single_precinct_leaf,1,394,103,0.2614213197969543,,,,
216,14008035,2161400803500,Ellern (Hunsrück),3,single_precinct_leaf,1,546,184,0.336996336996337,,,,
216,14008037,2161400803700,Erbach,3,single_precinct_leaf,1,187,68,0.36363636363636365,,,,
216,14008039,2161400803900,Fronhofen,3,single_precinct_leaf,1,156,57,0.36538461538461536,,,,
216,14008056,2161400805600,Holzbach,3,single_precinct_leaf,1,318,76,0.2389937106918239,,,,
216,14008058,2161400805800,Horn,3,single_precinct_leaf,1,245,59,0.24081632653061225,,,,
216,14008065,2161400806500,Keidelheim,3,single_precinct_leaf,1,209,63,0.3014354066985646,,,,
216,14008068,2161400806800,Kisselbach,3,single_precinct_leaf,1,370,165,0.44594594594594594,,,,
216,14008070,2161400807000,Klosterkumbd,3,single_precinct_leaf,1,183,44,0.24043715846994534,,,,
216,14008076,2161400807600,Külz (Hunsrück),3,single_precinct_leaf,1,299,63,0.21070234113712374,,,,
216,14008077,2161400807700,Kümbdchen,3,single_precinct_leaf,1,258,67,0.2596899224806202,,,,
216,14008079,2161400807900,Laubach,3,single_precinct_leaf,1,241,78,0.3236514522821577,,,,
216,14008085,2161400808500,Liebshausen,3,single_precinct_leaf,1,298,119,0.39932885906040266,,,,
216,14008092,2161400809200,Mengerschied,3,single_precinct_leaf,1,419,129,0.30787589498806683,,,,
216,14008096,2161400809600,Mörschbach,3,single_precinct_leaf,1,197,49,0.24873096446700507,,,,
216,14008099,2161400809900,Mutterschied,3,single_precinct_leaf,1,235,51,0.2170212765957447,,,,
216,14008100,2161400810000,Nannhausen,3,single_precinct_leaf,1,327,113,0.345565749235474,,,,
216,14008101,2161400810100,Neuerkirch,3,single_precinct_leaf,1,212,53,0.25,,,,
216,14008106,2161400810600,Niederkumbd,3,single_precinct_leaf,1,192,48,0.25,,,,
216,14008113,2161400811300,Ohlweiler,3,single_precinct_leaf,1,193,49,0.2538860103626943,,,,
216,14008115,2161400811500,Oppertshausen,3,single_precinct_leaf,1,82,26,0.3170731707317073,,,,
216,14008118,2161400811800,Pleizenhausen,3,single_precinct_leaf,1,174,57,0.3275862068965517,,,,
216,14008119,2161400811900,Ravengiersburg,3,single_precinct_leaf,1,212,76,0.3584905660377358,,,,
216,14008121,2161400812100,Rayerschied,3,single_precinct_leaf,1,74,16,0.21621621621621623,,,,
216,14008123,2161400812300,Reich,3,single_precinct_leaf,1,212,54,0.25471698113207547,,,,
216,14008125,2161400812500,Rheinböllen,3,multi_precinct_leaf,3,2057,659,0.32036947010209044,,,,
216,14008126,2161400812600,Riegenroth,3,single_precinct_leaf,1,119,37,0.31092436974789917,,,,
216,14008127,2161400812700,Riesweiler,3,single_precinct_leaf,1,500,167,0.334,,,,
216,14008134,2161400813400,Sargenroth,3,single_precinct_leaf,1,279,62,0.2222222222222222,,,,
216,14008138,2161400813800,Schnorbach,3,single_precinct_leaf,1,176,65,0.3693181818181818,,,,
216,14008139,2161400813900,Schönborn,3,single_precinct_leaf,1,182,62,0.34065934065934067,,,,
216,14008144,2161400814400,Simmern (Hunsrück)   ,3,multi_precinct_leaf,5,3419,1000,0.2924831822170225,,,,
216,14008148,2161400814800,Steinbach,3,single_precinct_leaf,1,101,39,0.38613861386138615,,,,
216,14008150,2161400815000,Tiefenbach,3,single_precinct_leaf,1,479,120,0.25052192066805845,,,,
216,14008158,2161400815800,Wahlbach,3,single_precinct_leaf,1,124,27,0.21774193548387097,,,,
216,14008166,2161400816600,Wüschheim,3,single_precinct_leaf,1,188,77,0.4095744680851064,,,,
