row_key,name,level,kind,time,valid_second_votes,afd_share
berlin:WAHLKREIS:29,29,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1995,22.25563909774436
berlin:WAHLKREIS:30,30,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,927,23.408845738942826
berlin:WAHLKREIS:31,31,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2014,17.92452830188679
berlin:WAHLKREIS:32,32,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,783,28.22477650063857
berlin:WAHLKREIS:33,33,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,371,18.867924528301888
berlin:WAHLKREIS:34,34,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3717,12.24105461393597
berlin:WAHLKREIS:35,35,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1827,13.300492610837438
berlin:WAHLKREIS:36,36,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2633,11.583744777819977
berlin:WAHLKREIS:37,37,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,5030,15.228628230616302
berlin:WAHLKREIS:38,38,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2186,12.305580969807869
berlin:WAHLKREIS:39,39,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3287,10.526315789473685
berlin:WAHLKREIS:40,40,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2222,13.141314131413141
berlin:WAHLKREIS:41,41,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1236,7.200647249190938
berlin:WAHLKREIS:42,42,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2146,7.642124883504194
berlin:WAHLKREIS:43,43,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2679,8.47331093691676
berlin:WAHLKREIS:44,44,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2761,15.03078594712061
berlin:WAHLKREIS:45,45,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3865,21.5006468305304
berlin:WAHLKREIS:46,46,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3430,22.06997084548105
berlin:WAHLKREIS:47,47,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,4790,24.488517745302715
berlin:WAHLKREIS:48,48,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1169,7.527801539777587
berlin:WAHLKREIS:49,49,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2059,6.4108790675085
berlin:WAHLKREIS:50,50,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1270,13.070866141732283
berlin:WAHLKREIS:51,51,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2340,23.46153846153846
berlin:WAHLKREIS:52,52,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2768,22.434971098265898
berlin:WAHLKREIS:53,53,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3574,25.90934527140459
berlin:WAHLKREIS:54,54,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,5527,14.184910439659852
berlin:WAHLKREIS:55,55,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,5700,22.29824561403509
berlin:WAHLKREIS:56,56,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3247,25.654450261780106
berlin:WAHLKREIS:57,57,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,5168,32.39164086687307
berlin:WAHLKREIS:58,58,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3716,30.94725511302476
berlin:WAHLKREIS:59,59,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,4724,37.74343776460626
berlin:WAHLKREIS:60,60,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,6173,26.680706301636157
berlin:WAHLKREIS:61,61,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1270,28.346456692913385
berlin:WAHLKREIS:62,62,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1722,22.357723577235774
berlin:WAHLKREIS:64,64,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1373,29.351784413692645
berlin:WAHLKREIS:65,65,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2003,30.35446829755367
berlin:WAHLKREIS:66,66,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2306,46.227233304423244
berlin:WAHLKREIS:67,67,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1771,40.48560135516657
berlin:WAHLKREIS:68,68,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1152,34.72222222222222
berlin:WAHLKREIS:69,69,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1246,22.31139646869984
berlin:WAHLKREIS:70,70,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1985,23.224181360201513
berlin:WAHLKREIS:71,71,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,3613,23.80293384998616
berlin:WAHLKREIS:72,72,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,804,13.930348258706468
berlin:WAHLKREIS:73,73,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1252,24.52076677316294
berlin:WAHLKREIS:74,74,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,972,24.382716049382715
berlin:WAHLKREIS:75,75,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1270,16.53543307086614
berlin:WAHLKREIS:76,76,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2494,25.220529270248598
berlin:WAHLKREIS:77,77,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,1779,28.218100056211355
berlin:WAHLKREIS:78,78,WAHLKREIS,first_positive,2026-09-20T17:32:53.176165+00:00,2636,13.732928679817906
berlin:GEMEINDE:11000001,Mitte,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,13747,10.009456608714629
berlin:GEMEINDE:11000002,Friedrichshain-Kreuzberg,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,9649,9.285936366462845
berlin:GEMEINDE:11000003,Pankow,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,32057,21.096796331534453
berlin:GEMEINDE:11000004,Charlottenburg-Wilmersdorf,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,9373,11.522458124399872
berlin:GEMEINDE:11000005,Spandau,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,6090,21.55993431855501
berlin:GEMEINDE:11000006,Steglitz-Zehlendorf,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,20902,12.802602621758684
berlin:GEMEINDE:11000007,Tempelhof-Schöneberg,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,20907,17.48696608791314
berlin:GEMEINDE:11000008,Neukölln,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,13180,18.83156297420334
berlin:GEMEINDE:11000009,Treptow-Köpenick,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,34255,26.68807473361553
berlin:GEMEINDE:11000010,Marzahn-Hellersdorf,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,8674,32.53400968411344
berlin:GEMEINDE:11000011,Lichtenberg,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,10571,26.7524359095639
berlin:GEMEINDE:11000012,Reinickendorf,GEMEINDE,first_positive,2026-09-20T17:32:53.176165+00:00,10403,21.59953859463616
berlin:WAHLKREIS:63,63,WAHLKREIS,first_positive,2026-09-20T17:41:42.096419+00:00,1572,45.16539440203562
berlin:WAHLKREIS:54,54,WAHLKREIS,first_complete,2026-09-20T19:23:34.675350+00:00,21736,14.574898785425102
berlin:WAHLKREIS:57,57,WAHLKREIS,first_complete,2026-09-20T19:33:24.182257+00:00,24203,31.78531586993348
berlin:WAHLKREIS:35,35,WAHLKREIS,first_complete,2026-09-20T19:43:30.785115+00:00,23721,11.31065300788331
berlin:WAHLKREIS:23,23,WAHLKREIS,first_complete,2026-09-20T19:47:59.242801+00:00,23869,9.837027106288492
berlin:WAHLKREIS:56,56,WAHLKREIS,first_complete,2026-09-20T19:50:30.221497+00:00,22226,22.653648879690454
berlin:WAHLKREIS:2,2,WAHLKREIS,first_complete,2026-09-20T19:55:29.825361+00:00,24957,11.74820691589534
berlin:WAHLKREIS:3,3,WAHLKREIS,first_complete,2026-09-20T19:59:59.958298+00:00,23034,7.675609967873578
berlin:WAHLKREIS:24,24,WAHLKREIS,first_complete,2026-09-20T19:59:59.958298+00:00,24412,7.561854825495658
berlin:WAHLKREIS:5,5,WAHLKREIS,first_complete,2026-09-20T20:04:29.478784+00:00,18429,13.044657876173423
berlin:WAHLKREIS:13,13,WAHLKREIS,first_complete,2026-09-20T20:09:29.283834+00:00,25899,27.703772346422642
berlin:WAHLKREIS:21,21,WAHLKREIS,first_complete,2026-09-20T20:18:29.897732+00:00,26458,12.699372590520825
berlin:WAHLKREIS:4,4,WAHLKREIS,first_complete,2026-09-20T20:22:59.452166+00:00,21252,7.0393374741200825
berlin:WAHLKREIS:20,20,WAHLKREIS,first_complete,2026-09-20T20:22:59.452166+00:00,24876,6.074127673259366
berlin:WAHLKREIS:42,42,WAHLKREIS,first_complete,2026-09-20T20:22:59.452166+00:00,26014,6.427308372414854
berlin:WAHLKREIS:12,12,WAHLKREIS,first_complete,2026-09-20T20:26:59.567967+00:00,27745,5.838889890070283
berlin:WAHLKREIS:19,19,WAHLKREIS,first_complete,2026-09-20T20:26:59.567967+00:00,23827,12.05774961178495
berlin:WAHLKREIS:26,26,WAHLKREIS,first_complete,2026-09-20T20:26:59.567967+00:00,23038,10.730098098793299
berlin:WAHLKREIS:14,14,WAHLKREIS,first_complete,2026-09-20T20:32:02.115994+00:00,26511,21.719286333974576
berlin:WAHLKREIS:55,55,WAHLKREIS,first_complete,2026-09-20T20:36:59.368064+00:00,20437,20.492244458580025
berlin:WAHLKREIS:58,58,WAHLKREIS,first_complete,2026-09-20T20:36:59.368064+00:00,23160,24.4559585492228
berlin:WAHLKREIS:76,76,WAHLKREIS,first_complete,2026-09-20T20:36:59.368064+00:00,22474,19.902999021091038
berlin:WAHLKREIS:27,27,WAHLKREIS,first_complete,2026-09-20T20:42:01.446527+00:00,24109,8.129744078974657
berlin:WAHLKREIS:48,48,WAHLKREIS,first_complete,2026-09-20T20:42:01.446527+00:00,23352,5.485611510791367
berlin:WAHLKREIS:59,59,WAHLKREIS,first_complete,2026-09-20T20:42:01.446527+00:00,22006,29.914568753976187
berlin:WAHLKREIS:77,77,WAHLKREIS,first_complete,2026-09-20T20:42:01.446527+00:00,16526,26.46133365605712
berlin:WAHLKREIS:8,8,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,22225,5.475815523059618
berlin:WAHLKREIS:18,18,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,26570,5.400828001505458
berlin:WAHLKREIS:45,45,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,23004,16.3189010606851
berlin:WAHLKREIS:46,46,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,22342,19.975830274818726
berlin:WAHLKREIS:47,47,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,23916,19.923900317778894
berlin:WAHLKREIS:71,71,WAHLKREIS,first_complete,2026-09-20T20:46:30.488328+00:00,23506,20.922317706117585
berlin:WAHLKREIS:6,6,WAHLKREIS,first_complete,2026-09-20T20:51:19.321267+00:00,17845,7.968618660689269
berlin:WAHLKREIS:43,43,WAHLKREIS,first_complete,2026-09-20T20:51:19.321267+00:00,28357,7.063511654970554
berlin:WAHLKREIS:15,15,WAHLKREIS,first_complete,2026-09-20T20:56:01.481671+00:00,27902,14.45057701956849
berlin:WAHLKREIS:49,49,WAHLKREIS,first_complete,2026-09-20T20:56:01.481671+00:00,22666,5.616341657107562
berlin:WAHLKREIS:60,60,WAHLKREIS,first_complete,2026-09-20T20:56:01.481671+00:00,25435,21.273835266365246
berlin:WAHLKREIS:70,70,WAHLKREIS,first_complete,2026-09-20T20:56:01.481671+00:00,24178,17.879890809827117
berlin:GEMEINDE:11000009,Treptow-Köpenick,GEMEINDE,first_complete,2026-09-20T20:56:01.481671+00:00,159203,23.706839695231874
berlin:WAHLKREIS:51,51,WAHLKREIS,first_complete,2026-09-20T21:04:02.035976+00:00,20176,21.064631245043618
berlin:WAHLKREIS:7,7,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,19105,8.725464538079036
berlin:WAHLKREIS:16,16,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,21808,23.2483492296405
berlin:WAHLKREIS:28,28,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,25428,10.134497404436054
berlin:WAHLKREIS:30,30,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,17868,23.326617416610702
berlin:WAHLKREIS:31,31,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,21748,19.689166819937466
berlin:WAHLKREIS:34,34,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,25419,9.099492505606042
berlin:WAHLKREIS:44,44,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,24385,10.621283575968834
berlin:WAHLKREIS:50,50,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,21408,10.865097159940209
berlin:WAHLKREIS:52,52,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,23323,19.675856450713887
berlin:WAHLKREIS:53,53,WAHLKREIS,first_complete,2026-09-20T21:19:07.249831+00:00,23137,22.263041880969876
berlin:GEMEINDE:11000008,Neukölln,GEMEINDE,first_complete,2026-09-20T21:19:07.249831+00:00,134062,14.075576971848847
berlin:WAHLKREIS:10,10,WAHLKREIS,first_complete,2026-09-20T21:26:35.350445+00:00,27444,4.642180440169072
berlin:WAHLKREIS:1,1,WAHLKREIS,first_complete,2026-09-20T21:30:37.069727+00:00,25170,6.646801748112833
berlin:WAHLKREIS:17,17,WAHLKREIS,first_complete,2026-09-20T21:30:37.069727+00:00,24345,16.660505237215034
berlin:WAHLKREIS:29,29,WAHLKREIS,first_complete,2026-09-20T21:30:37.069727+00:00,22598,22.471015134082663
berlin:WAHLKREIS:37,37,WAHLKREIS,first_complete,2026-09-20T21:30:37.069727+00:00,24007,12.796267755238055
berlin:WAHLKREIS:41,41,WAHLKREIS,first_complete,2026-09-20T21:30:37.069727+00:00,26681,6.907537198755668
berlin:GEMEINDE:11000001,Mitte,GEMEINDE,first_complete,2026-09-20T21:30:37.069727+00:00,149792,8.920369579149755
berlin:GEMEINDE:11000003,Pankow,GEMEINDE,first_complete,2026-09-20T21:30:37.069727+00:00,228196,15.456011498886921
berlin:GEMEINDE:11000007,Tempelhof-Schöneberg,GEMEINDE,first_complete,2026-09-20T21:30:37.069727+00:00,174700,12.072123640526618
berlin:WAHLKREIS:22,22,WAHLKREIS,first_complete,2026-09-20T21:37:35.275352+00:00,19855,14.208008058423571
berlin:WAHLKREIS:36,36,WAHLKREIS,first_complete,2026-09-20T21:37:35.275352+00:00,25435,10.037350108118734
berlin:WAHLKREIS:38,38,WAHLKREIS,first_complete,2026-09-20T21:37:35.275352+00:00,22154,15.6179470975896
berlin:WAHLKREIS:39,39,WAHLKREIS,first_complete,2026-09-20T21:37:35.275352+00:00,26399,9.117769612485322
berlin:WAHLKREIS:68,68,WAHLKREIS,first_complete,2026-09-20T21:37:35.275352+00:00,23570,28.451421298260502
berlin:WAHLKREIS:11,11,WAHLKREIS,first_complete,2026-09-20T21:43:04.643922+00:00,27020,10.447816432272392
berlin:WAHLKREIS:40,40,WAHLKREIS,first_complete,2026-09-20T21:43:04.643922+00:00,24860,9.432823813354787
berlin:GEMEINDE:11000006,Steglitz-Zehlendorf,GEMEINDE,first_complete,2026-09-20T21:43:04.643922+00:00,171995,10.949736910956714
berlin:WAHLKREIS:9,9,WAHLKREIS,first_complete,2026-09-20T21:56:36.016644+00:00,27013,3.5501425239699405
berlin:WAHLKREIS:69,69,WAHLKREIS,first_complete,2026-09-20T21:56:36.016644+00:00,22507,25.44097391922513
berlin:GEMEINDE:11000002,Friedrichshain-Kreuzberg,GEMEINDE,first_complete,2026-09-20T21:56:36.016644+00:00,131447,6.00470151467892
berlin:WAHLKREIS:33,33,WAHLKREIS,first_complete,2026-09-20T22:02:06.433854+00:00,23908,17.525514472143215
