party,feature,omitted_block,n,weighted_pearson
Volt,foreign_citizenship_share,1112,11,0.15929006332168427
Die Linke,single_household_share,1101,11,0.5023830657972053
Die Linke,single_household_share,1102,11,0.4609203844035031
Die Linke,single_household_share,1103,11,0.5899164633006512
Die Linke,single_household_share,1104,11,0.8097097201252036
Die Linke,single_household_share,1105,11,0.5554686399241812
Die Linke,single_household_share,1106,11,0.5579229475125038
Die Linke,single_household_share,1107,11,0.600081551547157
Die Linke,single_household_share,1108,11,0.5902327659073817
Die Linke,single_household_share,1109,11,0.6166234061544321
Die Linke,single_household_share,1110,11,0.573616692705917
Die Linke,single_household_share,1111,11,0.5991164563840594
Die Linke,single_household_share,1112,11,0.5443934216092138
CDU,single_household_share,1101,11,-0.17588296062536984
CDU,single_household_share,1102,11,-0.08547863465565814
CDU,single_household_share,1103,11,-0.27366818478154425
CDU,single_household_share,1104,11,-0.5092178620124951
CDU,single_household_share,1105,11,-0.21520182615917235
CDU,single_household_share,1106,11,-0.16800160041409679
CDU,single_household_share,1107,11,-0.271884659771287
CDU,single_household_share,1108,11,-0.25205758449345533
CDU,single_household_share,1109,11,-0.32401033485206354
CDU,single_household_share,1110,11,-0.34405160480842917
CDU,single_household_share,1111,11,-0.28217956526137744
CDU,single_household_share,1112,11,-0.17453629289742345
AfD,single_household_share,1101,11,-0.8056167464309494
AfD,single_household_share,1102,11,-0.7868331224691248
AfD,single_household_share,1103,11,-0.8213625977575676
AfD,single_household_share,1104,11,-0.8157926324860426
AfD,single_household_share,1105,11,-0.8137344764032436
AfD,single_household_share,1106,11,-0.9127110639700299
AfD,single_household_share,1107,11,-0.8196567899074608
AfD,single_household_share,1108,11,-0.8196373518165168
AfD,single_household_share,1109,11,-0.8040625754716739
AfD,single_household_share,1110,11,-0.7699258869180694
AfD,single_household_share,1111,11,-0.8390174689826434
AfD,single_household_share,1112,11,-0.828027844670005
GRÜNE,single_household_share,1101,11,0.7714831663314702
GRÜNE,single_household_share,1102,11,0.7387674216062123
GRÜNE,single_household_share,1103,11,0.8227333839737162
GRÜNE,single_household_share,1104,11,0.7749916492227323
GRÜNE,single_household_share,1105,11,0.7653655260014445
GRÜNE,single_household_share,1106,11,0.8515949635561397
GRÜNE,single_household_share,1107,11,0.7820445218195125
GRÜNE,single_household_share,1108,11,0.7932511896531542
GRÜNE,single_household_share,1109,11,0.760007762070272
GRÜNE,single_household_share,1110,11,0.7094931076785903
GRÜNE,single_household_share,1111,11,0.8052981636516762
GRÜNE,single_household_share,1112,11,0.7709311979890655
SPD,single_household_share,1101,11,0.1715025143121226
SPD,single_household_share,1102,11,0.24051717888921956
SPD,single_household_share,1103,11,0.09211874033063357
SPD,single_household_share,1104,11,-0.08017805310946867
SPD,single_household_share,1105,11,0.17807406164425438
SPD,single_household_share,1106,11,0.2121607079996754
SPD,single_household_share,1107,11,0.06814494219516808
SPD,single_household_share,1108,11,0.08917471271292768
SPD,single_household_share,1109,11,0.03394242362793995
SPD,single_household_share,1110,11,-0.14715885902295406
SPD,single_household_share,1111,11,0.06787163479590462
SPD,single_household_share,1112,11,0.16545028290874514
BSW,single_household_share,1101,11,-0.5416644912574212
BSW,single_household_share,1102,11,-0.4975635140505433
BSW,single_household_share,1103,11,-0.5216098760120971
BSW,single_household_share,1104,11,-0.4340207040592395
BSW,single_household_share,1105,11,-0.5355661048409737
BSW,single_household_share,1106,11,-0.7010859605295523
BSW,single_household_share,1107,11,-0.5146973988717314
BSW,single_household_share,1108,11,-0.5218733112023227
BSW,single_household_share,1109,11,-0.4718638479602317
BSW,single_household_share,1110,11,-0.35771241852244523
BSW,single_household_share,1111,11,-0.5538218204720463
BSW,single_household_share,1112,11,-0.5872560049043354
FDP,single_household_share,1101,11,0.0855759056490292
FDP,single_household_share,1102,11,0.21433830771157517
FDP,single_household_share,1103,11,0.03584334870122054
FDP,single_household_share,1104,11,-0.3309190548504625
FDP,single_household_share,1105,11,0.0823144620148611
FDP,single_household_share,1106,11,0.18771666840889786
FDP,single_household_share,1107,11,0.03335554436166297
FDP,single_household_share,1108,11,0.05467370247551837
FDP,single_household_share,1109,11,-0.02064643244917644
FDP,single_household_share,1110,11,-0.04765482529969648
FDP,single_household_share,1111,11,0.014490479655516387
FDP,single_household_share,1112,11,0.09512717271591044
Tierschutzpartei,single_household_share,1101,11,-0.7890166888006113
Tierschutzpartei,single_household_share,1102,11,-0.7880658481454248
Tierschutzpartei,single_household_share,1103,11,-0.8215592581605077
Tierschutzpartei,single_household_share,1104,11,-0.802953599840405
Tierschutzpartei,single_household_share,1105,11,-0.8156178632513504
Tierschutzpartei,single_household_share,1106,11,-0.9216931314884981
Tierschutzpartei,single_household_share,1107,11,-0.819582201345229
Tierschutzpartei,single_household_share,1108,11,-0.8212214809129744
Tierschutzpartei,single_household_share,1109,11,-0.8229858871697798
Tierschutzpartei,single_household_share,1110,11,-0.7636306883661191
Tierschutzpartei,single_household_share,1111,11,-0.8527711991063976
Tierschutzpartei,single_household_share,1112,11,-0.8215911072425024
Volt,single_household_share,1101,11,0.49510442999666887
Volt,single_household_share,1102,11,0.5172929878447546
Volt,single_household_share,1103,11,0.6836366177089217
Volt,single_household_share,1104,11,0.516348953304333
Volt,single_household_share,1105,11,0.5190289580577665
Volt,single_household_share,1106,11,0.6177092550767287
Volt,single_household_share,1107,11,0.5813174142873778
Volt,single_household_share,1108,11,0.6464067202393988
Volt,single_household_share,1109,11,0.5328437706893939
Volt,single_household_share,1110,11,0.4740974235764935
Volt,single_household_share,1111,11,0.5517811889663036
Volt,single_household_share,1112,11,0.5449930077094851
Die Linke,owner_occupancy_share,1101,11,-0.7939595155634793
Die Linke,owner_occupancy_share,1102,11,-0.8168222057873854
Die Linke,owner_occupancy_share,1103,11,-0.8290052915632431
Die Linke,owner_occupancy_share,1104,11,-0.8397274068719367
Die Linke,owner_occupancy_share,1105,11,-0.8402334282764482
Die Linke,owner_occupancy_share,1106,11,-0.7984173011815577
Die Linke,owner_occupancy_share,1107,11,-0.826897765650988
Die Linke,owner_occupancy_share,1108,11,-0.832527094487707
Die Linke,owner_occupancy_share,1109,11,-0.8406057452515344
Die Linke,owner_occupancy_share,1110,11,-0.8257994411425076
Die Linke,owner_occupancy_share,1111,11,-0.8679543859962072
Die Linke,owner_occupancy_share,1112,11,-0.8073524023062992
CDU,owner_occupancy_share,1101,11,0.7941898378018225
CDU,owner_occupancy_share,1102,11,0.7528456655135586
CDU,owner_occupancy_share,1103,11,0.8236363523427838
CDU,owner_occupancy_share,1104,11,0.8314373343408433
CDU,owner_occupancy_share,1105,11,0.7981872539119632
CDU,owner_occupancy_share,1106,11,0.6773550576380353
CDU,owner_occupancy_share,1107,11,0.7955491396290476
CDU,owner_occupancy_share,1108,11,0.7913125789789909
CDU,owner_occupancy_share,1109,11,0.8447372647986944
CDU,owner_occupancy_share,1110,11,0.810631648452713
CDU,owner_occupancy_share,1111,11,0.794461634494677
CDU,owner_occupancy_share,1112,11,0.7694614249002912
AfD,owner_occupancy_share,1101,11,0.010074764126716654
AfD,owner_occupancy_share,1102,11,-0.006486271992786593
AfD,owner_occupancy_share,1103,11,0.1413436119036931
AfD,owner_occupancy_share,1104,11,0.15839884311822863
AfD,owner_occupancy_share,1105,11,0.12971065555263445
AfD,owner_occupancy_share,1106,11,0.3836295331632602
AfD,owner_occupancy_share,1107,11,0.15079552244794098
AfD,owner_occupancy_share,1108,11,0.13556519717566762
AfD,owner_occupancy_share,1109,11,0.09973368009534095
AfD,owner_occupancy_share,1110,11,0.10453495453532446
AfD,owner_occupancy_share,1111,11,0.32419599214055833
AfD,owner_occupancy_share,1112,11,0.11558958179737565
GRÜNE,owner_occupancy_share,1101,11,-0.026970352553850573
GRÜNE,owner_occupancy_share,1102,11,0.012831567880536328
GRÜNE,owner_occupancy_share,1103,11,-0.13691159024568092
GRÜNE,owner_occupancy_share,1104,11,-0.15081424299390978
GRÜNE,owner_occupancy_share,1105,11,-0.11762364885725507
GRÜNE,owner_occupancy_share,1106,11,-0.3339837209143029
GRÜNE,owner_occupancy_share,1107,11,-0.14893657397562426
GRÜNE,owner_occupancy_share,1108,11,-0.14940400171390597
GRÜNE,owner_occupancy_share,1109,11,-0.09579056597557978
GRÜNE,owner_occupancy_share,1110,11,-0.10089425649026443
GRÜNE,owner_occupancy_share,1111,11,-0.34488868076103585
GRÜNE,owner_occupancy_share,1112,11,-0.08414930014828173
SPD,owner_occupancy_share,1101,11,0.6017119900345239
SPD,owner_occupancy_share,1102,11,0.5435882762881464
SPD,owner_occupancy_share,1103,11,0.6015660272300869
SPD,owner_occupancy_share,1104,11,0.6138548641452342
SPD,owner_occupancy_share,1105,11,0.595982010935395
SPD,owner_occupancy_share,1106,11,0.4506388765355201
SPD,owner_occupancy_share,1107,11,0.6074014045481257
SPD,owner_occupancy_share,1108,11,0.605688192804419
SPD,owner_occupancy_share,1109,11,0.6490117731937853
SPD,owner_occupancy_share,1110,11,0.7126107002436498
SPD,owner_occupancy_share,1111,11,0.5098246342474385
SPD,owner_occupancy_share,1112,11,0.5638060922390606
BSW,owner_occupancy_share,1101,11,-0.3907786571988079
BSW,owner_occupancy_share,1102,11,-0.415652219210973
BSW,owner_occupancy_share,1103,11,-0.3069115191257632
BSW,owner_occupancy_share,1104,11,-0.3135539634255555
BSW,owner_occupancy_share,1105,11,-0.30862009231792303
BSW,owner_occupancy_share,1106,11,-0.03758374264089269
BSW,owner_occupancy_share,1107,11,-0.3068071421982293
BSW,owner_occupancy_share,1108,11,-0.3096777815566693
BSW,owner_occupancy_share,1109,11,-0.3915589254508075
BSW,owner_occupancy_share,1110,11,-0.4337015342026517
BSW,owner_occupancy_share,1111,11,-0.12038576847360379
BSW,owner_occupancy_share,1112,11,-0.2827003896169742
FDP,owner_occupancy_share,1101,11,0.7041510792826697
FDP,owner_occupancy_share,1102,11,0.6112857306604103
FDP,owner_occupancy_share,1103,11,0.6716252475808411
FDP,owner_occupancy_share,1104,11,0.786725273298361
FDP,owner_occupancy_share,1105,11,0.6615163904637508
FDP,owner_occupancy_share,1106,11,0.49000793575314777
FDP,owner_occupancy_share,1107,11,0.6630000422877221
FDP,owner_occupancy_share,1108,11,0.6646718166168285
FDP,owner_occupancy_share,1109,11,0.7199916908714958
FDP,owner_occupancy_share,1110,11,0.6934917506500348
FDP,owner_occupancy_share,1111,11,0.6197328109974835
FDP,owner_occupancy_share,1112,11,0.6491823879679758
Tierschutzpartei,owner_occupancy_share,1101,11,-0.04659116458376394
Tierschutzpartei,owner_occupancy_share,1102,11,-0.02130132872322019
Tierschutzpartei,owner_occupancy_share,1103,11,0.12860007173634516
Tierschutzpartei,owner_occupancy_share,1104,11,0.14882037907965018
Tierschutzpartei,owner_occupancy_share,1105,11,0.10550808443772783
Tierschutzpartei,owner_occupancy_share,1106,11,0.3829810308274861
Tierschutzpartei,owner_occupancy_share,1107,11,0.13254097240869236
Tierschutzpartei,owner_occupancy_share,1108,11,0.12709497732675298
Tierschutzpartei,owner_occupancy_share,1109,11,0.11111353100950185
Tierschutzpartei,owner_occupancy_share,1110,11,0.09108616334733348
Tierschutzpartei,owner_occupancy_share,1111,11,0.3434557866337781
Tierschutzpartei,owner_occupancy_share,1112,11,0.08958929463936356
Volt,owner_occupancy_share,1101,11,-0.028052386893100294
Volt,owner_occupancy_share,1102,11,-0.07501994798058731
Volt,owner_occupancy_share,1103,11,-0.17726338058339275
Volt,owner_occupancy_share,1104,11,-0.17128112610555557
Volt,owner_occupancy_share,1105,11,-0.1362326864826619
Volt,owner_occupancy_share,1106,11,-0.3614575999593999
Volt,owner_occupancy_share,1107,11,-0.1534220555379735
Volt,owner_occupancy_share,1108,11,-0.22248204118916762
Volt,owner_occupancy_share,1109,11,-0.1326739430284953
Volt,owner_occupancy_share,1110,11,-0.13248638505597002
Volt,owner_occupancy_share,1111,11,-0.21632798757010416
Volt,owner_occupancy_share,1112,11,-0.12469476684979375
Die Linke,vacancy_share,1101,11,-0.337407474477892
Die Linke,vacancy_share,1102,11,-0.2595161357702019
Die Linke,vacancy_share,1103,11,-0.228415700701554
Die Linke,vacancy_share,1104,11,-0.15036140337462794
Die Linke,vacancy_share,1105,11,-0.17642757309484722
Die Linke,vacancy_share,1106,11,-0.03497361491793101
Die Linke,vacancy_share,1107,11,-0.273891833129398
Die Linke,vacancy_share,1108,11,-0.2719009210487515
Die Linke,vacancy_share,1109,11,-0.23605996126782786
Die Linke,vacancy_share,1110,11,-0.37891093934095227
Die Linke,vacancy_share,1111,11,-0.21045156586061944
Die Linke,vacancy_share,1112,11,-0.24332676473052572
CDU,vacancy_share,1101,11,0.6522674358549619
CDU,vacancy_share,1102,11,0.6233189687951729
CDU,vacancy_share,1103,11,0.5832289503611279
CDU,vacancy_share,1104,11,0.5037415874207739
CDU,vacancy_share,1105,11,0.5529874136911465
CDU,vacancy_share,1106,11,0.41415819934417836
CDU,vacancy_share,1107,11,0.6401305367785093
CDU,vacancy_share,1108,11,0.5978310418421596
CDU,vacancy_share,1109,11,0.5573133360317949
CDU,vacancy_share,1110,11,0.610794045463057
CDU,vacancy_share,1111,11,0.5489197151513783
CDU,vacancy_share,1112,11,0.6143058527725401
AfD,vacancy_share,1101,11,-0.6393401612384402
AfD,vacancy_share,1102,11,-0.7354663789630685
AfD,vacancy_share,1103,11,-0.6610537861497715
AfD,vacancy_share,1104,11,-0.6212178859500849
AfD,vacancy_share,1105,11,-0.7342765222621772
AfD,vacancy_share,1106,11,-0.6425091840744438
AfD,vacancy_share,1107,11,-0.7449503937785851
AfD,vacancy_share,1108,11,-0.6539854960602963
AfD,vacancy_share,1109,11,-0.618147714119008
AfD,vacancy_share,1110,11,-0.507901187720497
AfD,vacancy_share,1111,11,-0.6174518287904257
AfD,vacancy_share,1112,11,-0.6615327572832552
GRÜNE,vacancy_share,1101,11,0.4638266312792029
GRÜNE,vacancy_share,1102,11,0.5534495255219405
GRÜNE,vacancy_share,1103,11,0.5366252451222744
GRÜNE,vacancy_share,1104,11,0.43381785762276737
GRÜNE,vacancy_share,1105,11,0.6056351281031386
GRÜNE,vacancy_share,1106,11,0.46675363069789577
GRÜNE,vacancy_share,1107,11,0.591504604095256
GRÜNE,vacancy_share,1108,11,0.508760093277331
GRÜNE,vacancy_share,1109,11,0.435034243383679
GRÜNE,vacancy_share,1110,11,0.31080025585740695
GRÜNE,vacancy_share,1111,11,0.4218305441749745
GRÜNE,vacancy_share,1112,11,0.5001837693672386
SPD,vacancy_share,1101,11,0.7833897653239263
SPD,vacancy_share,1102,11,0.7539638652357034
SPD,vacancy_share,1103,11,0.7411270211668103
SPD,vacancy_share,1104,11,0.696434741014514
SPD,vacancy_share,1105,11,0.716938185619617
SPD,vacancy_share,1106,11,0.6667201495098797
SPD,vacancy_share,1107,11,0.888712063601273
SPD,vacancy_share,1108,11,0.734090690261071
SPD,vacancy_share,1109,11,0.7196322602409588
SPD,vacancy_share,1110,11,0.6635049101629462
SPD,vacancy_share,1111,11,0.700416701564177
SPD,vacancy_share,1112,11,0.7526415920821692
BSW,vacancy_share,1101,11,-0.8042907023634668
BSW,vacancy_share,1102,11,-0.8282434444839395
BSW,vacancy_share,1103,11,-0.8019835675597335
BSW,vacancy_share,1104,11,-0.7738448922523814
BSW,vacancy_share,1105,11,-0.8290153662988984
BSW,vacancy_share,1106,11,-0.7500535837471699
BSW,vacancy_share,1107,11,-0.9120286978669523
BSW,vacancy_share,1108,11,-0.8066280485232882
BSW,vacancy_share,1109,11,-0.7794094764702502
BSW,vacancy_share,1110,11,-0.7324038632164716
BSW,vacancy_share,1111,11,-0.7796643617428508
BSW,vacancy_share,1112,11,-0.8087208543282222
FDP,vacancy_share,1101,11,0.7646457754851966
FDP,vacancy_share,1102,11,0.7625154273469797
FDP,vacancy_share,1103,11,0.7321120949882969
FDP,vacancy_share,1104,11,0.6425615281413838
FDP,vacancy_share,1105,11,0.721222956893884
FDP,vacancy_share,1106,11,0.634519741276529
FDP,vacancy_share,1107,11,0.7769705278606556
FDP,vacancy_share,1108,11,0.7900874502399706
FDP,vacancy_share,1109,11,0.7160040393119411
FDP,vacancy_share,1110,11,0.7540424468482715
FDP,vacancy_share,1111,11,0.7017988837496886
FDP,vacancy_share,1112,11,0.7416847213971617
Tierschutzpartei,vacancy_share,1101,11,-0.556229991700658
Tierschutzpartei,vacancy_share,1102,11,-0.6506725366378545
Tierschutzpartei,vacancy_share,1103,11,-0.5813563008406336
Tierschutzpartei,vacancy_share,1104,11,-0.513257891098715
Tierschutzpartei,vacancy_share,1105,11,-0.7539336499172188
Tierschutzpartei,vacancy_share,1106,11,-0.5428639402573344
Tierschutzpartei,vacancy_share,1107,11,-0.6286600997754676
Tierschutzpartei,vacancy_share,1108,11,-0.5796742574226283
Tierschutzpartei,vacancy_share,1109,11,-0.5704767590487018
Tierschutzpartei,vacancy_share,1110,11,-0.42404290263740596
Tierschutzpartei,vacancy_share,1111,11,-0.5216881688989113
Tierschutzpartei,vacancy_share,1112,11,-0.5867121146815478
Volt,vacancy_share,1101,11,0.2886204133844026
Volt,vacancy_share,1102,11,0.35078672373857733
Volt,vacancy_share,1103,11,0.44703807616922386
Volt,vacancy_share,1104,11,0.2523919287667367
Volt,vacancy_share,1105,11,0.47381432808950114
Volt,vacancy_share,1106,11,0.27830291970694593
Volt,vacancy_share,1107,11,0.29898416945777734
Volt,vacancy_share,1108,11,0.4205961721688101
Volt,vacancy_share,1109,11,0.2882918356169298
Volt,vacancy_share,1110,11,0.19333038885933496
Volt,vacancy_share,1111,11,0.318565668972091
Volt,vacancy_share,1112,11,0.332000159204339
Die Linke,rent_eur_m2,1101,11,0.2177501146948655
Die Linke,rent_eur_m2,1102,11,0.20254752285463948
Die Linke,rent_eur_m2,1103,11,0.2983039613711598
Die Linke,rent_eur_m2,1104,11,0.4668014080530355
Die Linke,rent_eur_m2,1105,11,0.26962690791119
Die Linke,rent_eur_m2,1106,11,0.44812291944323995
Die Linke,rent_eur_m2,1107,11,0.3117913730260393
Die Linke,rent_eur_m2,1108,11,0.3617499817883865
Die Linke,rent_eur_m2,1109,11,0.3212239759736556
Die Linke,rent_eur_m2,1110,11,0.26263088051136074
Die Linke,rent_eur_m2,1111,11,0.3582149080249195
Die Linke,rent_eur_m2,1112,11,0.2597198290755505
CDU,rent_eur_m2,1101,11,0.08178580967384536
CDU,rent_eur_m2,1102,11,0.1356559998400987
CDU,rent_eur_m2,1103,11,0.07898338190552957
CDU,rent_eur_m2,1104,11,-0.1733703010374072
CDU,rent_eur_m2,1105,11,0.050522831975601146
CDU,rent_eur_m2,1106,11,-0.14439426017284604
CDU,rent_eur_m2,1107,11,0.004705973110600462
CDU,rent_eur_m2,1108,11,-0.017120621901907628
CDU,rent_eur_m2,1109,11,-0.023275189285051023
CDU,rent_eur_m2,1110,11,-0.08661003762865144
CDU,rent_eur_m2,1111,11,-0.06162986456301031
CDU,rent_eur_m2,1112,11,0.09319746705153621
AfD,rent_eur_m2,1101,11,-0.8708464886583653
AfD,rent_eur_m2,1102,11,-0.8786524835937874
AfD,rent_eur_m2,1103,11,-0.9057608858856973
AfD,rent_eur_m2,1104,11,-0.880093825498207
AfD,rent_eur_m2,1105,11,-0.8788978322131958
AfD,rent_eur_m2,1106,11,-0.8776699383825032
AfD,rent_eur_m2,1107,11,-0.9087980315546513
AfD,rent_eur_m2,1108,11,-0.9025139280519568
AfD,rent_eur_m2,1109,11,-0.9006414894343121
AfD,rent_eur_m2,1110,11,-0.7960424928340853
AfD,rent_eur_m2,1111,11,-0.8743086382214651
AfD,rent_eur_m2,1112,11,-0.8884925313948915
GRÜNE,rent_eur_m2,1101,11,0.8996467363121726
GRÜNE,rent_eur_m2,1102,11,0.9028795653740097
GRÜNE,rent_eur_m2,1103,11,0.8972673883665276
GRÜNE,rent_eur_m2,1104,11,0.9097021515054349
GRÜNE,rent_eur_m2,1105,11,0.9005205974456508
GRÜNE,rent_eur_m2,1106,11,0.9009936418660848
GRÜNE,rent_eur_m2,1107,11,0.9455628823414455
GRÜNE,rent_eur_m2,1108,11,0.9029639022927688
GRÜNE,rent_eur_m2,1109,11,0.9202759876353129
GRÜNE,rent_eur_m2,1110,11,0.8691649029077156
GRÜNE,rent_eur_m2,1111,11,0.9003266885438858
GRÜNE,rent_eur_m2,1112,11,0.9013284930705989
SPD,rent_eur_m2,1101,11,0.3592155012469166
SPD,rent_eur_m2,1102,11,0.3956350580714137
SPD,rent_eur_m2,1103,11,0.3715811005591776
SPD,rent_eur_m2,1104,11,0.17596055665009377
SPD,rent_eur_m2,1105,11,0.3881157855757044
SPD,rent_eur_m2,1106,11,0.23347339194980377
SPD,rent_eur_m2,1107,11,0.3235850356158328
SPD,rent_eur_m2,1108,11,0.309088279924595
SPD,rent_eur_m2,1109,11,0.2758060166981178
SPD,rent_eur_m2,1110,11,0.003878516079365403
SPD,rent_eur_m2,1111,11,0.2179544949222509
SPD,rent_eur_m2,1112,11,0.364777589482107
BSW,rent_eur_m2,1101,11,-0.7225197586865693
BSW,rent_eur_m2,1102,11,-0.6950865607414531
BSW,rent_eur_m2,1103,11,-0.7526964950682355
BSW,rent_eur_m2,1104,11,-0.6610909856579344
BSW,rent_eur_m2,1105,11,-0.7250110863464359
BSW,rent_eur_m2,1106,11,-0.7048351221603428
BSW,rent_eur_m2,1107,11,-0.735791144753206
BSW,rent_eur_m2,1108,11,-0.7145079456602124
BSW,rent_eur_m2,1109,11,-0.7197438466911447
BSW,rent_eur_m2,1110,11,-0.552600895201055
BSW,rent_eur_m2,1111,11,-0.6910401996964176
BSW,rent_eur_m2,1112,11,-0.7695563396224797
FDP,rent_eur_m2,1101,11,0.3639223359078313
FDP,rent_eur_m2,1102,11,0.44861503479384035
FDP,rent_eur_m2,1103,11,0.38031833557490874
FDP,rent_eur_m2,1104,11,0.0932495240947141
FDP,rent_eur_m2,1105,11,0.36667386519552525
FDP,rent_eur_m2,1106,11,0.2503591232815259
FDP,rent_eur_m2,1107,11,0.31782806597899044
FDP,rent_eur_m2,1108,11,0.2932973016429031
FDP,rent_eur_m2,1109,11,0.29856382717169005
FDP,rent_eur_m2,1110,11,0.27001829034027924
FDP,rent_eur_m2,1111,11,0.25656883171030914
FDP,rent_eur_m2,1112,11,0.3754374982548628
Tierschutzpartei,rent_eur_m2,1101,11,-0.9008796565613286
Tierschutzpartei,rent_eur_m2,1102,11,-0.911897678295846
Tierschutzpartei,rent_eur_m2,1103,11,-0.94136037154686
Tierschutzpartei,rent_eur_m2,1104,11,-0.9054084705717967
Tierschutzpartei,rent_eur_m2,1105,11,-0.9195624600114061
Tierschutzpartei,rent_eur_m2,1106,11,-0.9091711836608409
Tierschutzpartei,rent_eur_m2,1107,11,-0.9223499930759019
Tierschutzpartei,rent_eur_m2,1108,11,-0.9233166967414607
Tierschutzpartei,rent_eur_m2,1109,11,-0.9114247283718636
Tierschutzpartei,rent_eur_m2,1110,11,-0.873811088059493
Tierschutzpartei,rent_eur_m2,1111,11,-0.9103200852824903
Tierschutzpartei,rent_eur_m2,1112,11,-0.9140001826092424
Volt,rent_eur_m2,1101,11,0.7957087755889751
Volt,rent_eur_m2,1102,11,0.8034090676144704
Volt,rent_eur_m2,1103,11,0.8379805988877848
Volt,rent_eur_m2,1104,11,0.8113936005498745
Volt,rent_eur_m2,1105,11,0.8114552515208606
Volt,rent_eur_m2,1106,11,0.8083162996512546
Volt,rent_eur_m2,1107,11,0.8181385672906429
Volt,rent_eur_m2,1108,11,0.8533582520507236
Volt,rent_eur_m2,1109,11,0.8136595710875731
Volt,rent_eur_m2,1110,11,0.8260832775926771
Volt,rent_eur_m2,1111,11,0.8235554869650041
Volt,rent_eur_m2,1112,11,0.8148075583018478
Die Linke,abitur_share,1101,11,0.3442967862604584
Die Linke,abitur_share,1102,11,0.2146709898877344
Die Linke,abitur_share,1103,11,0.39736670431702226
Die Linke,abitur_share,1104,11,0.5283920683713479
Die Linke,abitur_share,1105,11,0.34299425421179935
Die Linke,abitur_share,1106,11,0.5639342018125103
Die Linke,abitur_share,1107,11,0.41377450335837007
Die Linke,abitur_share,1108,11,0.48958068566565777
Die Linke,abitur_share,1109,11,0.4167050265945752
Die Linke,abitur_share,1110,11,0.3742598997561382
Die Linke,abitur_share,1111,11,0.45611645038402077
Die Linke,abitur_share,1112,11,0.3448563200869498
CDU,abitur_share,1101,11,-0.08020160009521991
CDU,abitur_share,1102,11,0.05947227129713604
CDU,abitur_share,1103,11,-0.056715234366378146
CDU,abitur_share,1104,11,-0.284596364034034
CDU,abitur_share,1105,11,-0.062303140712851125
CDU,abitur_share,1106,11,-0.32658219733716254
CDU,abitur_share,1107,11,-0.14145375639366775
CDU,abitur_share,1108,11,-0.16806010684725753
CDU,abitur_share,1109,11,-0.1628093553415227
CDU,abitur_share,1110,11,-0.2168866694447953
CDU,abitur_share,1111,11,-0.2053428205999304
CDU,abitur_share,1112,11,-0.028254989567597536
AfD,abitur_share,1101,11,-0.8298242533316829
AfD,abitur_share,1102,11,-0.8145966446129932
AfD,abitur_share,1103,11,-0.8745252336700605
AfD,abitur_share,1104,11,-0.8295909305588305
AfD,abitur_share,1105,11,-0.8494916288576343
AfD,abitur_share,1106,11,-0.8356729697437262
AfD,abitur_share,1107,11,-0.8551991706917389
AfD,abitur_share,1108,11,-0.8819879408256043
AfD,abitur_share,1109,11,-0.8593500786216561
AfD,abitur_share,1110,11,-0.7920196730799002
AfD,abitur_share,1111,11,-0.8320640300595438
AfD,abitur_share,1112,11,-0.859221207694563
GRÜNE,abitur_share,1101,11,0.9323323684343504
GRÜNE,abitur_share,1102,11,0.9251306305033786
GRÜNE,abitur_share,1103,11,0.9304273137339806
GRÜNE,abitur_share,1104,11,0.9341922174680636
GRÜNE,abitur_share,1105,11,0.9319138990814115
GRÜNE,abitur_share,1106,11,0.9345683808509051
GRÜNE,abitur_share,1107,11,0.9607903971508911
GRÜNE,abitur_share,1108,11,0.9388044233783451
GRÜNE,abitur_share,1109,11,0.9547112382728371
GRÜNE,abitur_share,1110,11,0.9151703334839151
GRÜNE,abitur_share,1111,11,0.9364820328976242
GRÜNE,abitur_share,1112,11,0.9417182761882877
SPD,abitur_share,1101,11,0.16205747126518816
SPD,abitur_share,1102,11,0.2687436840361281
SPD,abitur_share,1103,11,0.19918836086000444
SPD,abitur_share,1104,11,0.008538039383413689
SPD,abitur_share,1105,11,0.25919874785439595
SPD,abitur_share,1106,11,0.029080056430368147
SPD,abitur_share,1107,11,0.12021756964375206
SPD,abitur_share,1108,11,0.1435676891952254
SPD,abitur_share,1109,11,0.09661189123701419
SPD,abitur_share,1110,11,-0.13307712058484272
SPD,abitur_share,1111,11,0.025129610634699272
SPD,abitur_share,1112,11,0.20348442178686418
BSW,abitur_share,1101,11,-0.6288105462354258
BSW,abitur_share,1102,11,-0.614120082666785
BSW,abitur_share,1103,11,-0.6795238392292803
BSW,abitur_share,1104,11,-0.5785947791864847
BSW,abitur_share,1105,11,-0.6710039881969494
BSW,abitur_share,1106,11,-0.6067230640598805
BSW,abitur_share,1107,11,-0.6372427079264107
BSW,abitur_share,1108,11,-0.6424506989300189
BSW,abitur_share,1109,11,-0.6325417255046515
BSW,abitur_share,1110,11,-0.4878787959693832
BSW,abitur_share,1111,11,-0.5961742033187093
BSW,abitur_share,1112,11,-0.711843673788931
FDP,abitur_share,1101,11,0.21531959967327433
FDP,abitur_share,1102,11,0.38346343867298577
FDP,abitur_share,1103,11,0.25368677252926036
FDP,abitur_share,1104,11,-0.010478086096778302
FDP,abitur_share,1105,11,0.26809244289703454
FDP,abitur_share,1106,11,0.08177260749367894
FDP,abitur_share,1107,11,0.18260852506360342
FDP,abitur_share,1108,11,0.1364196647504083
FDP,abitur_share,1109,11,0.16429679215977241
