row_key,level,name,party,votes,valid,share,mode
berlin:WAHLKREIS:6,WAHLKREIS,6,GRÜNE,2667,17845,14.94536284673578,unavailable
berlin:WAHLKREIS:6,WAHLKREIS,6,SPD,1592,17845,8.921266461193612,unavailable
berlin:WAHLKREIS:6,WAHLKREIS,6,BSW,824,17845,4.617539927150462,unavailable
berlin:WAHLKREIS:6,WAHLKREIS,6,FDP,235,17845,1.316895488932474,unavailable
berlin:WAHLKREIS:6,WAHLKREIS,6,Tierschutzpartei,233,17845,1.30568786775007,unavailable
berlin:WAHLKREIS:6,WAHLKREIS,6,Volt,234,17845,1.311291678341272,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,Die Linke,8416,19105,44.05129547238943,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,CDU,1756,19105,9.191311175085056,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,AfD,1667,19105,8.725464538079036,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,GRÜNE,2958,19105,15.482857890604555,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,SPD,2080,19105,10.887202303062026,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,BSW,1019,19105,5.333682282125098,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,FDP,294,19105,1.5388641716828055,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,Tierschutzpartei,286,19105,1.4969903166710286,unavailable
berlin:WAHLKREIS:7,WAHLKREIS,7,Volt,373,19105,1.9523684899241036,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,Die Linke,10434,22225,46.94713160854893,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,CDU,1783,22225,8.022497187851519,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,AfD,1217,22225,5.475815523059618,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,GRÜNE,3980,22225,17.907761529808774,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,SPD,2235,22225,10.056242969628796,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,BSW,1193,22225,5.367829021372328,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,FDP,348,22225,1.5658042744656917,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,Tierschutzpartei,277,22225,1.2463442069741282,unavailable
berlin:WAHLKREIS:8,WAHLKREIS,8,Volt,422,22225,1.8987626546681664,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,Die Linke,11453,27013,42.39810461629586,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,CDU,2165,27013,8.014659608336727,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,AfD,959,27013,3.5501425239699405,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,GRÜNE,7049,27013,26.094843223633067,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,SPD,2907,27013,10.761485210824418,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,BSW,843,27013,3.1207196535001667,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,FDP,375,27013,1.3882204864324585,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,Tierschutzpartei,291,27013,1.0772590974715877,unavailable
berlin:WAHLKREIS:9,WAHLKREIS,9,Volt,596,27013,2.206345093103321,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,Die Linke,12898,27444,46.9975222270806,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,CDU,2309,27444,8.413496574843318,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,AfD,1274,27444,4.642180440169072,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,GRÜNE,5964,27444,21.731526016615653,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,SPD,2396,27444,8.730505757178253,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,BSW,858,27444,3.1263664188893747,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,FDP,379,27444,1.3809940241947238,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,Tierschutzpartei,261,27444,0.9510275470048098,unavailable
berlin:WAHLKREIS:10,WAHLKREIS,10,Volt,679,27444,2.474129135694505,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,Die Linke,10643,27020,39.389341228719466,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,CDU,3035,27020,11.23242042931162,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,AfD,2823,27020,10.447816432272392,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,GRÜNE,4333,27020,16.036269430051814,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,SPD,2632,27020,9.740932642487047,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,BSW,1320,27020,4.885270170244263,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,FDP,535,27020,1.9800148038490006,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,Tierschutzpartei,427,27020,1.5803108808290156,unavailable
berlin:WAHLKREIS:11,WAHLKREIS,11,Volt,754,27020,2.7905255366395263,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,Die Linke,12711,27745,45.81366011894035,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,CDU,2213,27745,7.976211930077492,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,AfD,1620,27745,5.838889890070283,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,GRÜNE,5910,27745,21.301135339700846,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,SPD,2381,27745,8.581726437195892,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,BSW,824,27745,2.969904487295008,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,FDP,434,27745,1.5642458100558658,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,Tierschutzpartei,396,27745,1.4272841953505135,unavailable
berlin:WAHLKREIS:12,WAHLKREIS,12,Volt,793,27745,2.858172643719589,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,Die Linke,4656,25899,17.97752808988764,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,CDU,4994,25899,19.28259778369821,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,AfD,7175,25899,27.703772346422642,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,GRÜNE,2472,25899,9.544770068342407,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,SPD,2511,25899,9.695355033012858,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,BSW,1706,25899,6.587126916097146,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,FDP,684,25899,2.6410286111432875,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,Tierschutzpartei,775,25899,2.992393528707672,unavailable
berlin:WAHLKREIS:13,WAHLKREIS,13,Volt,476,25899,1.837908799567551,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,Die Linke,5298,26511,19.9841575195202,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,CDU,5179,26511,19.535287239259176,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,AfD,5758,26511,21.719286333974576,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,GRÜNE,3607,26511,13.605673116819434,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,SPD,2870,26511,10.825694994530572,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,BSW,1498,26511,5.650484704462299,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,FDP,744,26511,2.8063822564218626,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,Tierschutzpartei,662,26511,2.4970766851495605,unavailable
berlin:WAHLKREIS:14,WAHLKREIS,14,Volt,513,26511,1.9350458300328166,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,Die Linke,8017,27902,28.732707332807685,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,CDU,3760,27902,13.475736506343631,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,AfD,4032,27902,14.45057701956849,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,GRÜNE,5294,27902,18.973550283133825,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,SPD,3141,27902,11.25725754426206,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,BSW,1350,27902,4.838362841373378,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,FDP,582,27902,2.08587198050319,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,Tierschutzpartei,554,27902,1.9855207512006308,unavailable
berlin:WAHLKREIS:15,WAHLKREIS,15,Volt,710,27902,2.544620457314888,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,Die Linke,5120,21808,23.47762289068232,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,CDU,3458,21808,15.856566397652237,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,AfD,5070,21808,23.2483492296405,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,GRÜNE,2380,21808,10.913426265590608,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,SPD,2366,21808,10.8492296404989,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,BSW,1400,21808,6.419662509170946,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,FDP,508,21808,2.3294203961848865,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,Tierschutzpartei,653,21808,2.994314013206163,unavailable
berlin:WAHLKREIS:16,WAHLKREIS,16,Volt,439,21808,2.0130227439471753,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,Die Linke,7170,24345,29.451632778804683,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,CDU,2956,24345,12.142123639350997,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,AfD,4056,24345,16.660505237215034,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,GRÜNE,4025,24345,16.533169028547956,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,SPD,2617,24345,10.749640583281987,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,BSW,1402,24345,5.758882727459437,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,FDP,478,24345,1.9634421852536454,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,Tierschutzpartei,608,24345,2.497432737728486,unavailable
berlin:WAHLKREIS:17,WAHLKREIS,17,Volt,568,24345,2.3331279523516124,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,Die Linke,9385,26570,35.321791494166355,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,CDU,2835,26570,10.669928490779075,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,AfD,1435,26570,5.400828001505458,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,GRÜNE,7246,26570,27.27135867519759,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,SPD,2728,26570,10.267218667670305,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,BSW,804,26570,3.025969138125706,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,FDP,459,26570,1.7275122318404215,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,Tierschutzpartei,302,26570,1.1366202484004517,unavailable
berlin:WAHLKREIS:18,WAHLKREIS,18,Volt,963,26570,3.6243884079789237,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,Die Linke,8346,23827,35.02748982247031,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,CDU,2426,23827,10.181726612666303,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,AfD,2873,23827,12.05774961178495,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,GRÜNE,4788,23827,20.09485037982121,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,SPD,2282,23827,9.577370210265665,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,BSW,1037,23827,4.352205481176816,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,FDP,447,23827,1.876022999118647,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,Tierschutzpartei,452,23827,1.8970075964242246,unavailable
berlin:WAHLKREIS:19,WAHLKREIS,19,Volt,665,23827,2.790951441641835,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,Die Linke,7897,24876,31.74545746904647,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,CDU,3438,24876,13.8205499276411,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,AfD,1511,24876,6.074127673259366,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,GRÜNE,6375,24876,25.627110467920886,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,SPD,2493,24876,10.021707670043416,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,BSW,840,24876,3.376748673420164,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,FDP,573,24876,2.303424987940183,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,Tierschutzpartei,252,24876,1.0130246020260492,unavailable
berlin:WAHLKREIS:20,WAHLKREIS,20,Volt,1159,24876,4.65910918154044,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,Die Linke,8305,26458,31.38937183460579,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,CDU,3134,26458,11.84518860080127,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,AfD,3360,26458,12.699372590520825,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,GRÜNE,4847,26458,18.31960087686144,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,SPD,3305,26458,12.491495955854562,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,BSW,1237,26458,4.675334492403054,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,FDP,489,26458,1.84821226094187,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,Tierschutzpartei,512,26458,1.9351424899841259,unavailable
berlin:WAHLKREIS:21,WAHLKREIS,21,Volt,807,26458,3.0501171668304483,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,Die Linke,5172,19855,26.048854192898514,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,CDU,3486,19855,17.55729035507429,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,AfD,2821,19855,14.208008058423571,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,GRÜNE,2778,19855,13.99143792495593,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,SPD,2959,19855,14.903047091412743,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,BSW,976,19855,4.915638378242257,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,FDP,581,19855,2.926215059179048,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,Tierschutzpartei,459,19855,2.3117602618987663,unavailable
berlin:WAHLKREIS:22,WAHLKREIS,22,Volt,393,19855,1.9793502895995971,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,Die Linke,3821,23869,16.008211487703715,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,CDU,7327,23869,30.696719594453057,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,AfD,2348,23869,9.837027106288492,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,GRÜNE,3860,23869,16.171603334869495,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,SPD,3556,23869,14.897984833884955,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,BSW,740,23869,3.1002555616071055,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,FDP,1067,23869,4.470233357074029,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,Tierschutzpartei,360,23869,1.5082324353764296,unavailable
berlin:WAHLKREIS:23,WAHLKREIS,23,Volt,564,23869,2.36289748208974,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,Die Linke,5765,24412,23.6154350319515,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,CDU,4893,24412,20.04342126822874,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,AfD,1846,24412,7.561854825495658,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,GRÜNE,5405,24412,22.140750450598066,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,SPD,3755,24412,15.381779452728166,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,BSW,789,24412,3.2320170407996067,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,FDP,761,24412,3.117319351138784,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,Tierschutzpartei,319,24412,1.306734392921514,unavailable
berlin:WAHLKREIS:24,WAHLKREIS,24,Volt,595,24412,2.437325905292479,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,Die Linke,4851,23593,20.561183401856482,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,CDU,5862,23593,24.846352731742467,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,AfD,1989,23593,8.43046666384097,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,GRÜNE,4594,23593,19.471877251727207,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,SPD,3327,23593,14.101640317043191,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,BSW,777,23593,3.293349722375281,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,FDP,1037,23593,4.395371508498283,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,Tierschutzpartei,271,23593,1.148645784766668,unavailable
berlin:WAHLKREIS:25,WAHLKREIS,25,Volt,670,23593,2.8398253719323527,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,Die Linke,3318,23038,14.402291865613334,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,CDU,7822,23038,33.95260005208785,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,AfD,2472,23038,10.730098098793299,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,GRÜNE,3331,23038,14.458720375032556,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,SPD,3120,23038,13.5428422606129,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,BSW,645,23038,2.7997221981074745,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,FDP,1358,23038,5.894608907023179,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,Tierschutzpartei,285,23038,1.23708655265214,unavailable
berlin:WAHLKREIS:26,WAHLKREIS,26,Volt,520,23038,2.2571403767688167,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,Die Linke,5034,24116,20.87410847570078,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,CDU,5756,24116,23.867971471222425,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,AfD,1960,24116,8.127384309172333,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,GRÜNE,5144,24116,21.33023718692984,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,SPD,3655,24116,15.155913086747388,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,BSW,685,24116,2.84043788356278,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,FDP,779,24116,3.230220600431249,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,Tierschutzpartei,328,24116,1.3600928843921047,unavailable
berlin:WAHLKREIS:27,WAHLKREIS,27,Volt,575,24116,2.38430917233372,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,Die Linke,4645,25428,18.267264432908604,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,CDU,6631,25428,26.07755230454617,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,AfD,2577,25428,10.134497404436054,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,GRÜNE,4567,25428,17.960515966650934,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,SPD,4017,25428,15.797546012269938,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,BSW,765,25428,3.0084945729117507,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,FDP,901,25428,3.5433380525405065,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,Tierschutzpartei,415,25428,1.6320591473965707,unavailable
berlin:WAHLKREIS:28,WAHLKREIS,28,Volt,677,25428,2.662419380210791,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,Die Linke,3953,22598,17.492698468891053,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,CDU,4910,22598,21.727586512080716,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,AfD,5078,22598,22.471015134082663,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,GRÜNE,1877,22598,8.306044782724134,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,SPD,3547,22598,15.696079299053013,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,BSW,1055,22598,4.668554739357465,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,FDP,684,22598,3.0268165324364986,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,Tierschutzpartei,819,22598,3.624214532259492,unavailable
berlin:WAHLKREIS:29,WAHLKREIS,29,Volt,286,22598,1.2655987255509338,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,Die Linke,3358,17868,18.79337362883367,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,CDU,3457,17868,19.34743675845086,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,AfD,4168,17868,23.326617416610702,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,GRÜNE,1447,17868,8.098276248041191,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,SPD,2823,17868,15.799194089993284,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,BSW,1021,17868,5.714125811506604,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,FDP,424,17868,2.372957241996866,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,Tierschutzpartei,593,17868,3.318782180434296,unavailable
berlin:WAHLKREIS:30,WAHLKREIS,30,Volt,242,17868,1.354376539064249,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,Die Linke,4745,21748,21.8180982159279,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,CDU,4170,21748,19.174176935810188,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,AfD,4282,21748,19.689166819937466,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,GRÜNE,2063,21748,9.485929740665808,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,SPD,3208,21748,14.750781681074121,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,BSW,1294,21748,5.949972411256208,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,FDP,620,21748,2.8508368585617068,unavailable
berlin:WAHLKREIS:31,WAHLKREIS,31,Tierschutzpartei,636,21748,2.9244068420084606,unavailable
