row_key,level,name,party,votes,valid,share,mode
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,64,677,9.453471196454949,Urnenwahl
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,26,677,3.8404726735598227,Urnenwahl
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,16,677,2.363367799113737,Urnenwahl
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,42,677,6.203840472673559,Urnenwahl
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,9,677,1.329394387001477,Urnenwahl
mv:WAHLBEZIRK:13003000:4:43,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,7,677,1.03397341211226,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,162,480,33.75,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,184,480,38.333333333333336,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,60,480,12.5,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,16,480,3.3333333333333335,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,15,480,3.125,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,22,480,4.583333333333333,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,7,480,1.4583333333333333,Urnenwahl
mv:WAHLBEZIRK:13003000:4:44,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,4,480,0.8333333333333334,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,219,600,36.5,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,208,600,34.666666666666664,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,52,600,8.666666666666666,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,25,600,4.166666666666667,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,31,600,5.166666666666667,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,38,600,6.333333333333333,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,11,600,1.8333333333333333,Urnenwahl
mv:WAHLBEZIRK:13003000:4:45,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,5,600,0.8333333333333334,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,227,541,41.95933456561922,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,182,541,33.64140480591497,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,49,541,9.057301293900185,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,16,541,2.957486136783734,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,18,541,3.3271719038817005,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,33,541,6.099815157116451,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,5,541,0.9242144177449169,Urnenwahl
mv:WAHLBEZIRK:13003000:4:46,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,1,541,0.18484288354898337,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,256,580,44.13793103448276,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,170,580,29.310344827586206,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,55,580,9.482758620689655,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,24,580,4.137931034482759,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,12,580,2.0689655172413794,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",BSW,36,580,6.206896551724138,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Tierschutzpartei,10,580,1.7241379310344827,Urnenwahl
mv:WAHLBEZIRK:13003000:4:47,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",FDP,1,580,0.1724137931034483,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",AfD,365,862,42.343387470997676,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",SPD,293,862,33.990719257540604,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",Die Linke,72,862,8.352668213457077,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",GRÜNE,31,862,3.5962877030162415,Urnenwahl
mv:WAHLBEZIRK:13003000:4:48,WAHLBEZIRK,"Rostock, Hanse-und Universitätsstadt",CDU,15,862,1.740139211136891,Urnenwahl
