ags,municipality_name,status,reported_precincts,total_precincts,voters_total,valid_votes,invalid_votes,source_timestamp,payload_hash,error_message
13071074,Kittendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071075,Klein Vielen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071076,Kletzin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071077,Klink,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071078,Klocksin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071079,Knorrendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071080,Kratzeburg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071081,Kriesow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071083,Kublank,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071084,Seegemeinde Kummerow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071087,Lärz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071088,Leizen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071089,Lindenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071090,Lindetal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071092,"Malchin, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071093,"Malchow, Inselstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071096,Meesiger,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071097,Melz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071099,"Mirow, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071100,Möllenbeck,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071101,Möllenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071102,Mölln,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071103,Moltzow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071104,Neddemin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071105,Neetzka,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071107,"Neubrandenburg, Vier-Tore-Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071108,Neuenkirchen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071109,"Neukalen, Peenestadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071110,"Neustrelitz, Residenzstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071111,Neverin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071112,Nossendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071113,Nossentiner Hütte,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071115,"Penzlin, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071117,Pragsdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071118,Priborn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071119,Priepert,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071120,Pripsleben,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071122,Rechlin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071123,Ritzerow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071124,"Röbel/Müritz, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071125,Röckwitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071127,Rosenow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071128,Sarow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071130,Schönbeck,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071131,Schönfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071132,Schönhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071133,Schwarz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071135,Siedenbollentin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071136,Siedenbrünzow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071137,Sietow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071138,Silz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071139,Sommersdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071140,Sponholz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071141,Staven,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071142,"Stavenhagen, Reuterstadt, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071143,Stuer,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071144,Torgelow am See,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071145,Trollenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071146,Tützpatz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071147,Userin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071148,Utzedel,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071150,Verchen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071153,Voigtsdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071154,Vollrathsruhe,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071155,Walow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071156,"Waren (Müritz), Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071157,Warrenzin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071158,Werder,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071159,"Wesenberg, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071160,Wildberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071161,Woggersin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071162,Wokuhl-Dabelow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071163,Wolde,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071164,"Woldegk, Windmühlenstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071166,Wulkenzin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071167,Wustrow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071169,Zettemin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071170,Zirzow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071171,Zislow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071172,Peenehagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071173,Kuckssee,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071174,Schloen-Dratow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071175,Eldetal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071176,Südmüritz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071751,Briefwahl Demmin-Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071752,Briefwahl Friedland,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071753,Briefwahl Malchin am Kummerower See,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071754,Briefwahl Malchow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071755,Briefwahl Mecklenburgische Kleinseenplatte,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071756,Briefwahl Neustrelitz-Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071757,Briefwahl Neverin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071758,Briefwahl Penzliner Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071759,Briefwahl Röbel-Müritz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071760,Briefwahl Seenlandschaft Waren,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071761,Briefwahl Stargarder Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071762,Briefwahl Stavenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071763,Briefwahl Treptower Tollensewinkel,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13071764,Briefwahl Woldegk,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072001,Admannshagen-Bargeshagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072002,Alt Bukow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072003,Alt Sührkow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072004,Altkalen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072005,Am Salzhaff,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072006,"Bad Doberan, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072007,Bartenshagen-Parkentin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072008,Bastorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072009,Baumgarten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072010,Behren-Lübchin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072011,Benitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072012,Bentwisch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072013,Bernitt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072014,Biendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072015,Blankenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072017,"Börgerende-Rethwisch, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072018,Bröbberow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072019,Broderstorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072020,"Bützow, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072021,Cammin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072022,Carinerland,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072023,Dahmen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072024,Dalkendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072026,Dobbin-Linstow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072027,Dolgen am See,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072028,Dreetz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072029,Dummerstorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072030,Elmenhorst/Lichtenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072031,Finkenthal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072032,Gelbensande,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072033,Glasewitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072034,Gnewitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072035,"Gnoien, Warbelstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072036,"Graal-Müritz, Ostseeheilbad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072037,Grammow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072038,Groß Roge,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072039,Groß Schwiesow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072040,Groß Wokern,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072041,Groß Wüstenfelde,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072042,Gülzow-Prüzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072043,"Güstrow, Barlachstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072044,Gutow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072045,Hohen Demzin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072046,Hohen Sprenz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072047,Hohenfelde,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072048,Hoppenrade,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072049,Jördenstorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072050,Jürgenshagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072051,Kassow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072053,Klein Belitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072055,Klein Upahl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072056,"Krakow am See, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072057,Kritzmow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072058,"Kröpelin, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072059,Kuchelmiß,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072060,"Kühlungsborn, Ostseebad, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072061,Kuhs,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072062,"Laage, Recknitzstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072063,Lalendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072064,Lambrechtshagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072066,Lelkendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072067,Lohmen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072069,Lüssow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072071,Mistorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072072,Mönchhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072073,Mühl Rosin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072074,"Neubukow, Schliemannstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072075,"Nienhagen, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072076,Nustrow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072077,Papendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072078,Penzin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072079,Plaaz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072080,Pölchow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072081,Poppendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072082,Prebberede,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072083,Reddelich,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072084,Reimershagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072085,"Rerik, Ostseebad, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072086,Retschow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072087,Roggentin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072088,Rövershagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072089,Rühn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072090,Rukieten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072091,Sanitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072092,Sarmstorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072093,Satow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072094,Schorssow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072095,"Schwaan, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072096,Schwasdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072097,Selpin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072098,Stäbelow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072099,Steffenshagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072101,Steinhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072102,Stubbendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072103,Sukow-Levitzow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072104,Tarnow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072105,"Tessin, Blumenstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072106,"Teterow, Bergringstadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072107,Thelkow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072108,Thulendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072109,Thürkow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072110,Vorbeck,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072111,Walkendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072112,Wardow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072113,Warnkenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072114,Warnow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072116,Wiendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072117,Wittenbeck,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072118,Zarnewanz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072119,Zehna,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072120,Zepelin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072121,Ziesendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072751,Briefwahl Bad Doberan-Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072752,Briefwahl Bützow-Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072753,Briefwahl Carbäk,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072754,Briefwahl Gnoien,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072755,Briefwahl Güstrow-Land,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072756,Briefwahl Krakow am See,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072757,Briefwahl Laage,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072758,Briefwahl Mecklenburgische Schweiz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072759,Briefwahl Neubukow-Salzhaff,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072760,Briefwahl Rostocker Heide,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072761,Briefwahl Schwaan,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072762,Briefwahl Tessin,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13072763,Briefwahl Warnow-West,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073001,Ahrenshagen-Daskow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073002,"Ahrenshoop, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073003,Altefähr,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073004,Altenkirchen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073005,Altenpleen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073006,"Baabe, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073007,"Bad Sülze, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073009,"Barth, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073010,"Bergen auf Rügen, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073011,"Binz, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073012,"Born a. Darß, Seebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073013,Breege,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073014,Buschvitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073015,Dettmannsdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073016,Deyelsdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073017,"Dierhagen, Ostseebad",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073018,Divitz-Spoldershagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073019,Dranske,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073020,Drechow,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073021,Dreschvitz,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073022,Eixen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13073023,Elmenhorst,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
