row_key,vote_type,party_key,party_name,votes,votes_2021,share_percent_2021,delta_votes_vs_2021,delta_share_percent_vs_2021
000055:109:-:11100000:WAHLKREIS_TEIL,Erststimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
000055:109:-:11100000:WAHLKREIS_TEIL,Erststimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
000055:109:-:11100000:WAHLKREIS_TEIL,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,SPD,SPD,0,11689,31.342843,-11689,-31.342843
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,CDU,CDU,0,10198,27.344881,-10198,-27.344881
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,AfD,AfD,0,2214,5.936612,-2214,-5.936612
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,FDP,FDP,0,2158,5.786454,-2158,-5.786454
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Grüne,Grüne,0,5475,14.680646,-5475,-14.680646
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,DIE LINKE,DIE LINKE,0,1269,3.402692,-1269,-3.402692
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,1621,4.346544,-1621,-4.346544
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,PIRATEN,PIRATEN,0,342,0.917038,-342,-0.917038
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,ÖDP,ÖDP,0,310,0.831233,-310,-0.831233
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Klimaliste,Klimaliste,0,342,0.917038,-342,-0.917038
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Die PARTEI,Die PARTEI,0,560,1.501582,-560,-1.501582
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,492,1.319247,-492,-1.319247
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Volt,Volt,0,624,1.673191,-624,-1.673191
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
000055:109:-:11100000:WAHLKREIS_TEIL,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,SPD,SPD,0,2408,34.61262,-2408,-34.61262
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,CDU,CDU,0,1805,25.945091,-1805,-25.945091
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,AfD,AfD,0,534,7.675722,-534,-7.675722
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,FDP,FDP,0,280,4.024723,-280,-4.024723
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Grüne,Grüne,0,898,12.907863,-898,-12.907863
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,DIE LINKE,DIE LINKE,0,301,4.326578,-301,-4.326578
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,731,10.507403,-731,-10.507403
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,PIRATEN,PIRATEN,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,ÖDP,ÖDP,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Klimaliste,Klimaliste,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Die PARTEI,Die PARTEI,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Tierschutzpartei,Tierschutzpartei,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Volt,Volt,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,SPD,SPD,0,2939,41.44106,-2939,-41.44106
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,CDU,CDU,0,1659,23.392555,-1659,-23.392555
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,AfD,AfD,0,543,7.656514,-543,-7.656514
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,FDP,FDP,0,266,3.750705,-266,-3.750705
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Grüne,Grüne,0,619,8.728144,-619,-8.728144
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,DIE LINKE,DIE LINKE,0,232,3.271292,-232,-3.271292
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,444,6.260575,-444,-6.260575
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,PIRATEN,PIRATEN,0,40,0.564016,-40,-0.564016
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,ÖDP,ÖDP,0,55,0.775522,-55,-0.775522
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Klimaliste,Klimaliste,0,33,0.465313,-33,-0.465313
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Die PARTEI,Die PARTEI,0,86,1.212634,-86,-1.212634
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,109,1.536943,-109,-1.536943
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Volt,Volt,0,67,0.944726,-67,-0.944726
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
001167:224:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,SPD,SPD,0,19320,47.71195,-19320,-47.71195
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,CDU,CDU,0,7129,17.605512,-7129,-17.605512
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,AfD,AfD,0,2193,5.415751,-2193,-5.415751
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,FDP,FDP,0,1567,3.869805,-1567,-3.869805
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Grüne,Grüne,0,5482,13.538142,-5482,-13.538142
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,DIE LINKE,DIE LINKE,0,1889,4.665004,-1889,-4.665004
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,1405,3.469736,-1405,-3.469736
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,PIRATEN,PIRATEN,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,ÖDP,ÖDP,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Klimaliste,Klimaliste,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Die PARTEI,Die PARTEI,0,1170,2.889388,-1170,-2.889388
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Tierschutzpartei,Tierschutzpartei,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Volt,Volt,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,Dr. Moritz,Dr. Moritz,0,338,0.834712,-338,-0.834712
001168:225:-:21100000:WAHLKREIS_TEIL,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,SPD,SPD,0,12993,32.073562,-12993,-32.073562
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,CDU,CDU,0,8553,21.113305,-8553,-21.113305
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,AfD,AfD,0,2204,5.440632,-2204,-5.440632
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,FDP,FDP,0,2124,5.24315,-2124,-5.24315
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Grüne,Grüne,0,7580,18.711429,-7580,-18.711429
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,DIE LINKE,DIE LINKE,0,2007,4.954332,-2007,-4.954332
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,1730,4.27055,-1730,-4.27055
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,PIRATEN,PIRATEN,0,270,0.666502,-270,-0.666502
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,ÖDP,ÖDP,0,419,1.034313,-419,-1.034313
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Klimaliste,Klimaliste,0,530,1.308319,-530,-1.308319
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Die PARTEI,Die PARTEI,0,694,1.713157,-694,-1.713157
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,578,1.426808,-578,-1.426808
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Volt,Volt,0,828,2.04394,-828,-2.04394
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
001168:225:-:21100000:WAHLKREIS_TEIL,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001360:23205089:-:23205089:GEMEINDE,Erststimmen,SPD,SPD,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,CDU,CDU,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,AfD,AfD,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,FDP,FDP,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Grüne,Grüne,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,DIE LINKE,DIE LINKE,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,PIRATEN,PIRATEN,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,ÖDP,ÖDP,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Klimaliste,Klimaliste,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Die PARTEI,Die PARTEI,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Tierschutzpartei,Tierschutzpartei,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Volt,Volt,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Basisdemokratie,Basisdemokratie,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,Dr. Moritz,Dr. Moritz,0,,,,
001360:23205089:-:23205089:GEMEINDE,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,SPD,SPD,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,CDU,CDU,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,AfD,AfD,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,FDP,FDP,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Grüne,Grüne,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,DIE LINKE,DIE LINKE,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,PIRATEN,PIRATEN,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,ÖDP,ÖDP,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Klimaliste,Klimaliste,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Die PARTEI,Die PARTEI,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Volt,Volt,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,,,,
001360:23205089:-:23205089:GEMEINDE,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,SPD,SPD,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,CDU,CDU,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,AfD,AfD,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,FDP,FDP,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Grüne,Grüne,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,DIE LINKE,DIE LINKE,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,PIRATEN,PIRATEN,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,ÖDP,ÖDP,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Klimaliste,Klimaliste,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Die PARTEI,Die PARTEI,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Tierschutzpartei,Tierschutzpartei,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Volt,Volt,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Basisdemokratie,Basisdemokratie,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,Dr. Moritz,Dr. Moritz,0,,,,
001365:23205096:-:23205096:GEMEINDE,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,SPD,SPD,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,CDU,CDU,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,AfD,AfD,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,FDP,FDP,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Grüne,Grüne,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,DIE LINKE,DIE LINKE,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,PIRATEN,PIRATEN,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,ÖDP,ÖDP,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Klimaliste,Klimaliste,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Die PARTEI,Die PARTEI,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Volt,Volt,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,,,,
001365:23205096:-:23205096:GEMEINDE,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,,,,
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,SPD,SPD,0,8276,34.799428,-8276,-34.799428
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,CDU,CDU,0,5150,21.655033,-5150,-21.655033
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,AfD,AfD,0,2623,11.02935,-2623,-11.02935
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,FDP,FDP,0,1100,4.625347,-1100,-4.625347
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Grüne,Grüne,0,3631,15.26785,-3631,-15.26785
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,DIE LINKE,DIE LINKE,0,1241,5.218232,-1241,-5.218232
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,FREIE WÄHLER,FREIE WÄHLER,0,1761,7.40476,-1761,-7.40476
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,PIRATEN,PIRATEN,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,ÖDP,ÖDP,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Klimaliste,Klimaliste,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Die PARTEI,Die PARTEI,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Tierschutzpartei,Tierschutzpartei,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Volt,Volt,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Erststimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,SPD,SPD,0,8212,34.346899,-8212,-34.346899
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,CDU,CDU,0,4852,20.293613,-4852,-20.293613
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,AfD,AfD,0,2696,11.276089,-2696,-11.276089
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,FDP,FDP,0,1262,5.278347,-1262,-5.278347
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Grüne,Grüne,0,2870,12.003848,-2870,-12.003848
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,DIE LINKE,DIE LINKE,0,931,3.893931,-931,-3.893931
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,FREIE WÄHLER,FREIE WÄHLER,0,1067,4.462755,-1067,-4.462755
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,PIRATEN,PIRATEN,0,228,0.953616,-228,-0.953616
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,ÖDP,ÖDP,0,175,0.731942,-175,-0.731942
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Klimaliste,Klimaliste,0,351,1.468066,-351,-1.468066
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Die PARTEI,Die PARTEI,0,371,1.551717,-371,-1.551717
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Tierschutzpartei,Tierschutzpartei,0,464,1.940692,-464,-1.940692
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Volt,Volt,0,430,1.798486,-430,-1.798486
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Basisdemokratie,Basisdemokratie,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,Dr. Moritz,Dr. Moritz,0,0,0.0,0,-0.0
001724:444:-:31200000:WAHLKREIS_TEIL,Zweitstimmen,SIGGI WÄHLEN,SIGGI WÄHLEN,0,0,0.0,0,-0.0
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,SPD,SPD,0,4127,29.359038,-4127,-29.359038
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,CDU,CDU,0,3929,27.950487,-3929,-27.950487
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,AfD,AfD,0,1421,10.108843,-1421,-10.108843
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,FDP,FDP,0,696,4.95127,-696,-4.95127
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,Grüne,Grüne,0,2094,14.896493,-2094,-14.896493
001725:445:-:31200000:WAHLKREIS_TEIL,Erststimmen,DIE LINKE,DIE LINKE,0,462,3.286619,-462,-3.286619
