ags,municipality_name,status,reported_precincts,total_precincts,voters_total,valid_votes,invalid_votes,source_timestamp,payload_hash,error_message
13104060,Oberzissen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104073,Schalkenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104201,Brenk,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104202,Burgbrohl,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104204,Galenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104205,Glees,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104206,Hohenleimbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104208,Spessart,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104209,Wassenach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104210,Wehr,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104211,Weibern,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13104502,Kempenich,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203018,Daaden,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203019,Derschen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203026,Emmerzhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203036,Friedewald,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203050,"Herdorf, Stadt",NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203068,Mauden,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203075,Niederdreisbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203079,Nisterberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203101,Schutzbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13203113,Weitefeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206007,Birkenbeul,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206010,Bitzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206013,Breitscheidt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206014,Bruchertseifen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206028,Etzbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206034,Forst,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206038,Fürthen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206044,Hamm (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206077,Niederirsen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206091,Pracht,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206096,Roth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13206102,Seelbach bei Hamm (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207012,Brachbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207037,Friesenhagen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207045,Harbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207063,Kirchen (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207072,Mudersbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13207076,Niederfischbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208008,Birken-Honigsessen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208011,Mittelhof,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208054,Hövels,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208080,Katzwinkel (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208105,Selbach (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13208117,Wissen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209002,Alsdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209006,Betzdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209020,Dickendorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209024,Elben,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209025,Elkenroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209030,Fensdorf,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209039,Gebhardshain,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209042,Grünebach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209059,Kausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209066,Malberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209071,Molzhain,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209073,Nauroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209095,Rosenheim (Landkreis Altenkirchen),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209098,Scheuerfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209107,Steinebach (Sieg),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209108,Steineroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13209111,Wallmenroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210001,Almersbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210004,Bachenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210005,Berzhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210009,Birnbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210015,Bürdenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210016,Burglahr,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210017,Busenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210022,Eichelhardt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210023,Eichen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210027,Ersfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210029,Eulenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210031,Fiersbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210032,Flammersfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210033,Fluterschen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210035,Forstmehren,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210040,Gieleroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210041,Giershausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210043,Güllesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210046,Hasselbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210047,Helmenzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210048,Helmeroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210049,Hemmelzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210051,Heupelzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210052,Hilgenroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210053,Hirz-Maulsbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210055,Horhausen (Westerwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210056,Idelberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210057,Ingelbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210058,Isert,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210060,Kescheid,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210061,Kettenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210062,Kircheib,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210064,Kraam,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210065,Krunkel,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210067,Mammelzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210069,Mehren,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210070,Michelbach (Westerwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210078,Niedersteinebach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210081,Obererbach (Westerwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210082,Oberirsen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210083,Oberlahr,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210085,Obersteinebach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210086,Oberwambach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210087,Ölsen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210088,Orfgen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210089,Peterslahr,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210090,Pleckhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210092,Racksen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210093,Reiferscheid,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210094,Rettersen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210097,Rott,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210099,Schöneberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210100,Schürdt,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210103,Seelbach (Westerwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210104,Seifen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210106,Sörth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210109,Stürzelbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210110,Volkerzen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210112,Walterschen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210114,Werkhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210115,Weyerbusch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210116,Willroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210118,Wölmersen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210119,Ziegenhain,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210201,Berod bei Hachenburg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210501,Altenkirchen (Westerwald),NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13210502,Neitersen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13300006,Bad Kreuznach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301003,Altenbamberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301012,Biebelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301030,Feilbingert,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301031,Frei-Laubersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301032,Fürfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301037,Hackenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301039,Hallgarten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301045,Hochstätten,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301069,Neu-Bamberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301078,Pfaffen-Schwabenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301080,Pleitersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301104,Tiefenthal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13301106,Volxheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306002,Allenfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306004,Argenschwang,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306013,Bockenau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306014,Boos,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306015,Braunweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306019,Burgsponheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306021,Dalberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306027,Duchroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306033,Gebroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306036,Gutenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306040,Hargesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306044,Hergenfeld,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306048,Hüffelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306061,Mandel,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306068,Münchwald,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306070,Niederhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306071,Norheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306074,Oberhausen an der Nahe,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306075,Oberstreit,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306086,Roxheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306088,Sankt Katharinen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306089,Schloßböckelheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306098,Sommerloch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306099,Spabrücken,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306100,Spall,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306101,Sponheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306105,Traisen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306107,Waldböckelheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306109,Wallhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306112,Weinsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306115,Winterbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13306117,Rüdesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309008,Bärenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309010,Becherbach bei Kirn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309016,Brauweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309038,Hahnenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309041,Heimweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309042,Heinzenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309043,Hennweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309046,Hochstetten-Dhaun,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309047,Horbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309052,Kirn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309059,Limbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309063,Meckenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309073,Oberhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309077,Otzweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309096,Simmertal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309113,Weitersborn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309201,Bruschied,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309202,Kellenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309203,Königsau,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309204,Schneppenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13309205,Schwarzerden,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310001,Abtweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310005,Auen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310009,Bärweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310011,Becherbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310017,Breitenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310020,Callbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310022,Daubach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310024,Desloch,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310049,Hundsbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310050,Ippenschied,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310051,Jeckenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310053,Kirschroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310055,Langenthal,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310057,Lauschied,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310058,Lettweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310060,Löllbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310062,Martinstein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310064,Meddersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310065,Meisenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310066,Merxheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310067,Monzingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310072,Nußbaum,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310076,Odernheim am Glan,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310081,Raumbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310082,Rehbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310083,Rehborn,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310084,Reiffelbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310090,Schmittweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310092,Schweinschied,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310094,Seesbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310102,Staudernheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310111,Weiler bei Monzingen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310116,Winterburg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13310501,Bad Sobernheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311018,Bretzenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311023,Daxweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311025,Dörrebach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311026,Dorsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311028,Eckenroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311035,Guldental,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311054,Langenlonsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311056,Laubenheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311085,Roth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311087,Rümmelsheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311091,Schöneberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311093,Schweppenhausen,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311095,Seibersbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311103,Stromberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311108,Waldlaubersheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311110,Warmsroth,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13311114,Windesheim,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13400045,Idar-Oberstein,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401005,Baumholder,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401007,Berglangenbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401008,Berschweiler bei Baumholder,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401021,Eckersweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401026,Fohren-Linden,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401027,Frauenberg,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401033,Hahnweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401036,Heimbach,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
13401051,Leitzweiler,NO_DATA,,,,,,,,komm.one polling skipped by --skip-kommone
